"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"06/02/2016 06:15 - 06/02/2016 06:30","Germany (DE)","48304.19","50060.21"
"06/02/2016 06:30 - 06/02/2016 06:45","Germany (DE)","48992.01","50973.59"
"06/02/2016 06:45 - 06/02/2016 07:00","Germany (DE)","49708.28","51968.26"
"06/02/2016 07:00 - 06/02/2016 07:15","Germany (DE)","50641.30","52688.36"
"06/02/2016 07:15 - 06/02/2016 07:30","Germany (DE)","51323.07","53704.91"
"06/02/2016 07:30 - 06/02/2016 07:45","Germany (DE)","52191.66","54515.22"
"06/02/2016 07:45 - 06/02/2016 08:00","Germany (DE)","52989.16","54726.63"
"06/02/2016 08:00 - 06/02/2016 08:15","Germany (DE)","54189.75","55966.12"
"06/02/2016 08:15 - 06/02/2016 08:30","Germany (DE)","55095.50","56612.84"
"06/02/2016 08:30 - 06/02/2016 08:45","Germany (DE)","56262.70","57204.10"
"06/02/2016 08:45 - 06/02/2016 09:00","Germany (DE)","56865.21","57703.25"
"06/02/2016 09:00 - 06/02/2016 09:15","Germany (DE)","57862.44","58367.91"
"06/02/2016 09:15 - 06/02/2016 09:30","Germany (DE)","58427.30","59276.67"
"06/02/2016 09:30 - 06/02/2016 09:45","Germany (DE)","58668.91","59631.92"
"06/02/2016 09:45 - 06/02/2016 10:00","Germany (DE)","59406.41","60042.50"
"06/02/2016 10:00 - 06/02/2016 10:15","Germany (DE)","59969.48","60666.56"
"06/02/2016 10:15 - 06/02/2016 10:30","Germany (DE)","60049.28","60648.32"
"06/02/2016 10:30 - 06/02/2016 10:45","Germany (DE)","60408.78","61001.02"
"06/02/2016 10:45 - 06/02/2016 11:00","Germany (DE)","60571.17","61381.49"
"06/02/2016 11:00 - 06/02/2016 11:15","Germany (DE)","60721.69","61957.54"
"06/02/2016 11:15 - 06/02/2016 11:30","Germany (DE)","60930.93","62510.74"
"06/02/2016 11:30 - 06/02/2016 11:45","Germany (DE)","61027.24","62876.77"
"06/02/2016 11:45 - 06/02/2016 12:00","Germany (DE)","60660.74","62534.10"
"06/02/2016 12:00 - 06/02/2016 12:15","Germany (DE)","60322.86","62187.51"
"06/02/2016 12:15 - 06/02/2016 12:30","Germany (DE)","60049.87","61805.95"
"06/02/2016 12:30 - 06/02/2016 12:45","Germany (DE)","59606.28","61734.75"
"06/02/2016 12:45 - 06/02/2016 13:00","Germany (DE)","59022.74","61437.51"
"06/02/2016 13:00 - 06/02/2016 13:15","Germany (DE)","58286.49","60728.65"
"06/02/2016 13:15 - 06/02/2016 13:30","Germany (DE)","57617.51","60277.17"
"06/02/2016 13:30 - 06/02/2016 13:45","Germany (DE)","57085.54","59566.23"
"06/02/2016 13:45 - 06/02/2016 14:00","Germany (DE)","56602.28","58711.97"
"06/02/2016 14:00 - 06/02/2016 14:15","Germany (DE)","56118.86","58286.93"
"06/02/2016 14:15 - 06/02/2016 14:30","Germany (DE)","55659.70","58076.12"
"06/02/2016 14:30 - 06/02/2016 14:45","Germany (DE)","55264.75","57529.92"
"06/02/2016 14:45 - 06/02/2016 15:00","Germany (DE)","54927.09","57451.69"
"06/02/2016 15:00 - 06/02/2016 15:15","Germany (DE)","54826.09","57126.59"
"06/02/2016 15:15 - 06/02/2016 15:30","Germany (DE)","54837.52","57755.11"
"06/02/2016 15:30 - 06/02/2016 15:45","Germany (DE)","54713.79","57507.25"
"06/02/2016 15:45 - 06/02/2016 16:00","Germany (DE)","54595.05","57699.95"
"06/02/2016 16:00 - 06/02/2016 16:15","Germany (DE)","54793.28","56911.38"
"06/02/2016 16:15 - 06/02/2016 16:30","Germany (DE)","55052.42","57406.29"
"06/02/2016 16:30 - 06/02/2016 16:45","Germany (DE)","55350.32","57596.08"
"06/02/2016 16:45 - 06/02/2016 17:00","Germany (DE)","55664.87","58425.07"
"06/02/2016 17:00 - 06/02/2016 17:15","Germany (DE)","56934.20","59369.27"
"06/02/2016 17:15 - 06/02/2016 17:30","Germany (DE)","58406.91","59886.70"
"06/02/2016 17:30 - 06/02/2016 17:45","Germany (DE)","60350.61","60976.97"
"06/02/2016 17:45 - 06/02/2016 18:00","Germany (DE)","61995.12","61748.29"
"06/02/2016 18:00 - 06/02/2016 18:15","Germany (DE)","62954.66","62095.97"
"06/02/2016 18:15 - 06/02/2016 18:30","Germany (DE)","62705.04","61713.08"
"06/02/2016 18:30 - 06/02/2016 18:45","Germany (DE)","62518.94","62071.89"
"06/02/2016 18:45 - 06/02/2016 19:00","Germany (DE)","62236.96","61810.84"
"06/02/2016 19:00 - 06/02/2016 19:15","Germany (DE)","61658.43","60696.66"
"06/02/2016 19:15 - 06/02/2016 19:30","Germany (DE)","61154.65","60559.41"
"06/02/2016 19:30 - 06/02/2016 19:45","Germany (DE)","60323.39","59455.85"
"06/02/2016 19:45 - 06/02/2016 20:00","Germany (DE)","59624.68","59175.91"
"06/02/2016 20:00 - 06/02/2016 20:15","Germany (DE)","58710.44","58082.59"
"06/02/2016 20:15 - 06/02/2016 20:30","Germany (DE)","57348.43","56851.64"
"06/02/2016 20:30 - 06/02/2016 20:45","Germany (DE)","56181.87","55944.76"
"06/02/2016 20:45 - 06/02/2016 21:00","Germany (DE)","55400.78","55165.99"
"06/02/2016 21:00 - 06/02/2016 21:15","Germany (DE)","55192.72","54871.53"
"06/02/2016 21:15 - 06/02/2016 21:30","Germany (DE)","54802.50","54788.09"
"06/02/2016 21:30 - 06/02/2016 21:45","Germany (DE)","54262.97","53866.85"
"06/02/2016 21:45 - 06/02/2016 22:00","Germany (DE)","53812.86","53753.60"
"06/02/2016 22:00 - 06/02/2016 22:15","Germany (DE)","54470.99","53583.07"
"06/02/2016 22:15 - 06/02/2016 22:30","Germany (DE)","53758.83","53282.10"
"06/02/2016 22:30 - 06/02/2016 22:45","Germany (DE)","53109.76","52478.43"
"06/02/2016 22:45 - 06/02/2016 23:00","Germany (DE)","52190.03","51586.01"
"06/02/2016 23:00 - 06/02/2016 23:15","Germany (DE)","51510.36","50789.08"
"06/02/2016 23:15 - 06/02/2016 23:30","Germany (DE)","50388.80","49694.62"
"06/02/2016 23:30 - 06/02/2016 23:45","Germany (DE)","49712.07","49250.01"
"06/02/2016 23:45 - 07/02/2016 00:00","Germany (DE)","48876.51","48114.82"
"07/02/2016 00:00 - 07/02/2016 00:15","Germany (DE)","47933.20","46926.27"
"07/02/2016 00:15 - 07/02/2016 00:30","Germany (DE)","47063.79","46315.28"
"07/02/2016 00:30 - 07/02/2016 00:45","Germany (DE)","46493.77","45861.55"
"07/02/2016 00:45 - 07/02/2016 01:00","Germany (DE)","45703.13","45323.79"
"07/02/2016 01:00 - 07/02/2016 01:15","Germany (DE)","45522.06","44716.22"
"07/02/2016 01:15 - 07/02/2016 01:30","Germany (DE)","44823.84","44754.60"
"07/02/2016 01:30 - 07/02/2016 01:45","Germany (DE)","44330.91","44375.15"
"07/02/2016 01:45 - 07/02/2016 02:00","Germany (DE)","44138.20","44105.96"
"07/02/2016 02:00 - 07/02/2016 02:15","Germany (DE)","44176.89","43350.85"
"07/02/2016 02:15 - 07/02/2016 02:30","Germany (DE)","43849.64","43683.22"
"07/02/2016 02:30 - 07/02/2016 02:45","Germany (DE)","43603.37","43651.19"
"07/02/2016 02:45 - 07/02/2016 03:00","Germany (DE)","43759.06","43355.57"
"07/02/2016 03:00 - 07/02/2016 03:15","Germany (DE)","43845.12","43179.09"
"07/02/2016 03:15 - 07/02/2016 03:30","Germany (DE)","43777.92","43588.86"
"07/02/2016 03:30 - 07/02/2016 03:45","Germany (DE)","43752.82","44094.42"
"07/02/2016 03:45 - 07/02/2016 04:00","Germany (DE)","43717.66","43498.06"
"07/02/2016 04:00 - 07/02/2016 04:15","Germany (DE)","43777.83","44047.96"
"07/02/2016 04:15 - 07/02/2016 04:30","Germany (DE)","43587.50","43783.31"
"07/02/2016 04:30 - 07/02/2016 04:45","Germany (DE)","43743.05","44064.72"
"07/02/2016 04:45 - 07/02/2016 05:00","Germany (DE)","43829.67","43997.82"
"07/02/2016 05:00 - 07/02/2016 05:15","Germany (DE)","43653.87","45026.90"
"07/02/2016 05:15 - 07/02/2016 05:30","Germany (DE)","43158.65","44287.74"
"07/02/2016 05:30 - 07/02/2016 05:45","Germany (DE)","43115.44","44590.92"
"07/02/2016 05:45 - 07/02/2016 06:00","Germany (DE)","42786.82","44585.46"
"07/02/2016 06:00 - 07/02/2016 06:15","Germany (DE)","42228.09","44676.06"
"07/02/2016 06:15 - 07/02/2016 06:30","Germany (DE)","42207.20","45249.62"
"07/02/2016 06:30 - 07/02/2016 06:45","Germany (DE)","42558.62","45863.80"
"07/02/2016 06:45 - 07/02/2016 07:00","Germany (DE)","43009.40","46304.30"
"07/02/2016 07:00 - 07/02/2016 07:15","Germany (DE)","43345.56","47251.51"
"07/02/2016 07:15 - 07/02/2016 07:30","Germany (DE)","43701.75","47862.23"
"07/02/2016 07:30 - 07/02/2016 07:45","Germany (DE)","44460.82","48044.66"
"07/02/2016 07:45 - 07/02/2016 08:00","Germany (DE)","45062.22","48492.10"
"07/02/2016 08:00 - 07/02/2016 08:15","Germany (DE)","45863.95","49306.57"
"07/02/2016 08:15 - 07/02/2016 08:30","Germany (DE)","47038.55","50315.30"
"07/02/2016 08:30 - 07/02/2016 08:45","Germany (DE)","48063.40","50796.14"
"07/02/2016 08:45 - 07/02/2016 09:00","Germany (DE)","48730.40","51422.05"
"07/02/2016 09:00 - 07/02/2016 09:15","Germany (DE)","49743.21","52359.71"
"07/02/2016 09:15 - 07/02/2016 09:30","Germany (DE)","50466.13","53055.93"
"07/02/2016 09:30 - 07/02/2016 09:45","Germany (DE)","51287.61","53778.68"
"07/02/2016 09:45 - 07/02/2016 10:00","Germany (DE)","52442.60","54203.56"
"07/02/2016 10:00 - 07/02/2016 10:15","Germany (DE)","53175.43","54851.18"
"07/02/2016 10:15 - 07/02/2016 10:30","Germany (DE)","53991.58","55582.77"
"07/02/2016 10:30 - 07/02/2016 10:45","Germany (DE)","54646.60","55679.73"
"07/02/2016 10:45 - 07/02/2016 11:00","Germany (DE)","55152.19","56401.22"
"07/02/2016 11:00 - 07/02/2016 11:15","Germany (DE)","55566.60","57100.19"
"07/02/2016 11:15 - 07/02/2016 11:30","Germany (DE)","56163.30","57956.92"
"07/02/2016 11:30 - 07/02/2016 11:45","Germany (DE)","56471.35","58313.80"
"07/02/2016 11:45 - 07/02/2016 12:00","Germany (DE)","56431.17","57965.89"
"07/02/2016 12:00 - 07/02/2016 12:15","Germany (DE)","56256.27","58034.75"
"07/02/2016 12:15 - 07/02/2016 12:30","Germany (DE)","55611.90","57657.17"
"07/02/2016 12:30 - 07/02/2016 12:45","Germany (DE)","54997.59","57565.20"
"07/02/2016 12:45 - 07/02/2016 13:00","Germany (DE)","54307.56","56885.20"
"07/02/2016 13:00 - 07/02/2016 13:15","Germany (DE)","54007.16","56663.06"
"07/02/2016 13:15 - 07/02/2016 13:30","Germany (DE)","53619.33","56018.35"
"07/02/2016 13:30 - 07/02/2016 13:45","Germany (DE)","53128.96","55533.86"
"07/02/2016 13:45 - 07/02/2016 14:00","Germany (DE)","52562.00","55121.61"
"07/02/2016 14:00 - 07/02/2016 14:15","Germany (DE)","51818.64","54745.15"
"07/02/2016 14:15 - 07/02/2016 14:30","Germany (DE)","51497.28","54813.04"
"07/02/2016 14:30 - 07/02/2016 14:45","Germany (DE)","51046.65","54748.52"
"07/02/2016 14:45 - 07/02/2016 15:00","Germany (DE)","50770.42","54387.49"
"07/02/2016 15:00 - 07/02/2016 15:15","Germany (DE)","50993.23","53937.18"
"07/02/2016 15:15 - 07/02/2016 15:30","Germany (DE)","50793.90","53952.48"
"07/02/2016 15:30 - 07/02/2016 15:45","Germany (DE)","50628.15","54212.67"
"07/02/2016 15:45 - 07/02/2016 16:00","Germany (DE)","50491.00","54538.63"
"07/02/2016 16:00 - 07/02/2016 16:15","Germany (DE)","50714.25","53794.12"
"07/02/2016 16:15 - 07/02/2016 16:30","Germany (DE)","51073.42","54112.05"
"07/02/2016 16:30 - 07/02/2016 16:45","Germany (DE)","51404.52","54231.44"
"07/02/2016 16:45 - 07/02/2016 17:00","Germany (DE)","52304.56","54578.76"
"07/02/2016 17:00 - 07/02/2016 17:15","Germany (DE)","53288.03","55904.37"
"07/02/2016 17:15 - 07/02/2016 17:30","Germany (DE)","54664.86","56678.39"
"07/02/2016 17:30 - 07/02/2016 17:45","Germany (DE)","56336.74","57794.39"
"07/02/2016 17:45 - 07/02/2016 18:00","Germany (DE)","57713.83","58141.90"
"07/02/2016 18:00 - 07/02/2016 18:15","Germany (DE)","59124.68","58740.63"
"07/02/2016 18:15 - 07/02/2016 18:30","Germany (DE)","59274.02","58786.78"
"07/02/2016 18:30 - 07/02/2016 18:45","Germany (DE)","59272.06","59230.41"
"07/02/2016 18:45 - 07/02/2016 19:00","Germany (DE)","59312.86","59421.95"
"07/02/2016 19:00 - 07/02/2016 19:15","Germany (DE)","58931.68","58454.87"
"07/02/2016 19:15 - 07/02/2016 19:30","Germany (DE)","58281.95","58282.16"
"07/02/2016 19:30 - 07/02/2016 19:45","Germany (DE)","57989.88","57708.86"
"07/02/2016 19:45 - 07/02/2016 20:00","Germany (DE)","57561.10","57208.07"
"07/02/2016 20:00 - 07/02/2016 20:15","Germany (DE)","56887.53","56783.33"
"07/02/2016 20:15 - 07/02/2016 20:30","Germany (DE)","56158.58","55623.11"
"07/02/2016 20:30 - 07/02/2016 20:45","Germany (DE)","55121.38","54428.35"
"07/02/2016 20:45 - 07/02/2016 21:00","Germany (DE)","54327.34","53971.06"
"07/02/2016 21:00 - 07/02/2016 21:15","Germany (DE)","54395.14","54010.76"
"07/02/2016 21:15 - 07/02/2016 21:30","Germany (DE)","54200.49","53121.59"
"07/02/2016 21:30 - 07/02/2016 21:45","Germany (DE)","53892.51","52520.71"
"07/02/2016 21:45 - 07/02/2016 22:00","Germany (DE)","53909.28","52567.26"
"07/02/2016 22:00 - 07/02/2016 22:15","Germany (DE)","54932.99","52844.31"
"07/02/2016 22:15 - 07/02/2016 22:30","Germany (DE)","54766.75","52698.45"
"07/02/2016 22:30 - 07/02/2016 22:45","Germany (DE)","53977.69","51872.27"
"07/02/2016 22:45 - 07/02/2016 23:00","Germany (DE)","52963.00","50868.02"
"07/02/2016 23:00 - 07/02/2016 23:15","Germany (DE)","52445.97","50071.16"
"07/02/2016 23:15 - 07/02/2016 23:30","Germany (DE)","51374.15","48947.04"
"07/02/2016 23:30 - 07/02/2016 23:45","Germany (DE)","50669.30","48065.59"
"07/02/2016 23:45 - 08/02/2016 00:00","Germany (DE)","49718.65","47194.11"
"08/02/2016 00:00 - 08/02/2016 00:15","Germany (DE)","49255.67","47483.38"
"08/02/2016 00:15 - 08/02/2016 00:30","Germany (DE)","48606.39","47036.92"
"08/02/2016 00:30 - 08/02/2016 00:45","Germany (DE)","47923.45","46451.58"
"08/02/2016 00:45 - 08/02/2016 01:00","Germany (DE)","47419.49","45844.90"
"08/02/2016 01:00 - 08/02/2016 01:15","Germany (DE)","47074.22","45243.69"
"08/02/2016 01:15 - 08/02/2016 01:30","Germany (DE)","46537.88","45203.88"
"08/02/2016 01:30 - 08/02/2016 01:45","Germany (DE)","46397.13","44791.18"
"08/02/2016 01:45 - 08/02/2016 02:00","Germany (DE)","46252.73","44510.89"
"08/02/2016 02:00 - 08/02/2016 02:15","Germany (DE)","46058.36","44270.27"
"08/02/2016 02:15 - 08/02/2016 02:30","Germany (DE)","45862.75","44490.56"
"08/02/2016 02:30 - 08/02/2016 02:45","Germany (DE)","45918.78","44509.64"
"08/02/2016 02:45 - 08/02/2016 03:00","Germany (DE)","46243.94","44468.73"
"08/02/2016 03:00 - 08/02/2016 03:15","Germany (DE)","46440.31","44621.58"
"08/02/2016 03:15 - 08/02/2016 03:30","Germany (DE)","46628.90","44791.04"
"08/02/2016 03:30 - 08/02/2016 03:45","Germany (DE)","46846.67","45389.64"
"08/02/2016 03:45 - 08/02/2016 04:00","Germany (DE)","47217.99","45399.16"
"08/02/2016 04:00 - 08/02/2016 04:15","Germany (DE)","47957.65","46073.20"
"08/02/2016 04:15 - 08/02/2016 04:30","Germany (DE)","48122.23","46524.06"
"08/02/2016 04:30 - 08/02/2016 04:45","Germany (DE)","49099.40","46953.59"
"08/02/2016 04:45 - 08/02/2016 05:00","Germany (DE)","49837.56","47244.22"
"08/02/2016 05:00 - 08/02/2016 05:15","Germany (DE)","50695.33","48982.75"
"08/02/2016 05:15 - 08/02/2016 05:30","Germany (DE)","51461.77","49476.25"
"08/02/2016 05:30 - 08/02/2016 05:45","Germany (DE)","52562.00","50804.61"
"08/02/2016 05:45 - 08/02/2016 06:00","Germany (DE)","53898.71","52354.67"
"08/02/2016 06:00 - 08/02/2016 06:15","Germany (DE)","56257.68","55133.85"
"08/02/2016 06:15 - 08/02/2016 06:30","Germany (DE)","58474.60","57665.81"
"08/02/2016 06:30 - 08/02/2016 06:45","Germany (DE)","60439.46","60225.78"
"08/02/2016 06:45 - 08/02/2016 07:00","Germany (DE)","62252.62","62208.87"
"08/02/2016 07:00 - 08/02/2016 07:15","Germany (DE)","64683.16","64202.10"
"08/02/2016 07:15 - 08/02/2016 07:30","Germany (DE)","65727.10","65506.65"
"08/02/2016 07:30 - 08/02/2016 07:45","Germany (DE)","66506.35","63208.93"
"08/02/2016 07:45 - 08/02/2016 08:00","Germany (DE)","67139.45","63842.49"
"08/02/2016 08:00 - 08/02/2016 08:15","Germany (DE)","67928.79","65004.02"
"08/02/2016 08:15 - 08/02/2016 08:30","Germany (DE)","68637.80","65485.92"
"08/02/2016 08:30 - 08/02/2016 08:45","Germany (DE)","69173.42","65995.27"
"08/02/2016 08:45 - 08/02/2016 09:00","Germany (DE)","69653.04","66275.68"
"08/02/2016 09:00 - 08/02/2016 09:15","Germany (DE)","69808.82","66324.04"
"08/02/2016 09:15 - 08/02/2016 09:30","Germany (DE)","70138.74","66802.79"
"08/02/2016 09:30 - 08/02/2016 09:45","Germany (DE)","70582.97","66885.09"
"08/02/2016 09:45 - 08/02/2016 10:00","Germany (DE)","70774.71","67346.68"
"08/02/2016 10:00 - 08/02/2016 10:15","Germany (DE)","70930.18","67596.81"
"08/02/2016 10:15 - 08/02/2016 10:30","Germany (DE)","71116.38","67575.35"
"08/02/2016 10:30 - 08/02/2016 10:45","Germany (DE)","71408.02","68062.43"
"08/02/2016 10:45 - 08/02/2016 11:00","Germany (DE)","71581.78","68355.69"
"08/02/2016 11:00 - 08/02/2016 11:15","Germany (DE)","72306.82","68958.01"
"08/02/2016 11:15 - 08/02/2016 11:30","Germany (DE)","72623.99","69367.86"
"08/02/2016 11:30 - 08/02/2016 11:45","Germany (DE)","72657.51","69977.84"
"08/02/2016 11:45 - 08/02/2016 12:00","Germany (DE)","72696.02","69937.15"
"08/02/2016 12:00 - 08/02/2016 12:15","Germany (DE)","72405.08","69632.21"
"08/02/2016 12:15 - 08/02/2016 12:30","Germany (DE)","72224.54","69007.70"
"08/02/2016 12:30 - 08/02/2016 12:45","Germany (DE)","72079.03","68738.93"
"08/02/2016 12:45 - 08/02/2016 13:00","Germany (DE)","71746.25","68549.00"
"08/02/2016 13:00 - 08/02/2016 13:15","Germany (DE)","71607.71","68566.15"
"08/02/2016 13:15 - 08/02/2016 13:30","Germany (DE)","70989.47","67783.86"
"08/02/2016 13:30 - 08/02/2016 13:45","Germany (DE)","70403.98","67352.50"
"08/02/2016 13:45 - 08/02/2016 14:00","Germany (DE)","69909.44","66523.38"
"08/02/2016 14:00 - 08/02/2016 14:15","Germany (DE)","69955.44","65884.31"
"08/02/2016 14:15 - 08/02/2016 14:30","Germany (DE)","69841.87","65826.59"
"08/02/2016 14:30 - 08/02/2016 14:45","Germany (DE)","69710.64","65896.13"
"08/02/2016 14:45 - 08/02/2016 15:00","Germany (DE)","69485.55","65523.29"
"08/02/2016 15:00 - 08/02/2016 15:15","Germany (DE)","69500.73","65189.70"
"08/02/2016 15:15 - 08/02/2016 15:30","Germany (DE)","69159.59","65303.71"
"08/02/2016 15:30 - 08/02/2016 15:45","Germany (DE)","68622.72","65230.04"
"08/02/2016 15:45 - 08/02/2016 16:00","Germany (DE)","68490.92","64882.93"
"08/02/2016 16:00 - 08/02/2016 16:15","Germany (DE)","68514.25","64463.00"
"08/02/2016 16:15 - 08/02/2016 16:30","Germany (DE)","68101.16","64123.08"
"08/02/2016 16:30 - 08/02/2016 16:45","Germany (DE)","68109.56","63783.80"
"08/02/2016 16:45 - 08/02/2016 17:00","Germany (DE)","68375.35","64409.04"
"08/02/2016 17:00 - 08/02/2016 17:15","Germany (DE)","68978.54","65033.94"
"08/02/2016 17:15 - 08/02/2016 17:30","Germany (DE)","70211.94","65972.80"
"08/02/2016 17:30 - 08/02/2016 17:45","Germany (DE)","71457.67","66901.20"
"08/02/2016 17:45 - 08/02/2016 18:00","Germany (DE)","72493.45","68322.04"
"08/02/2016 18:00 - 08/02/2016 18:15","Germany (DE)","72674.36","68808.45"
"08/02/2016 18:15 - 08/02/2016 18:30","Germany (DE)","72754.58","68213.63"
"08/02/2016 18:30 - 08/02/2016 18:45","Germany (DE)","72818.30","69060.68"
"08/02/2016 18:45 - 08/02/2016 19:00","Germany (DE)","72564.34","68711.43"
"08/02/2016 19:00 - 08/02/2016 19:15","Germany (DE)","71977.61","67717.84"
"08/02/2016 19:15 - 08/02/2016 19:30","Germany (DE)","71199.81","67208.95"
"08/02/2016 19:30 - 08/02/2016 19:45","Germany (DE)","70601.82","66220.74"
"08/02/2016 19:45 - 08/02/2016 20:00","Germany (DE)","70178.95","66029.51"
"08/02/2016 20:00 - 08/02/2016 20:15","Germany (DE)","68721.62","64664.03"
"08/02/2016 20:15 - 08/02/2016 20:30","Germany (DE)","67373.06","63310.62"
"08/02/2016 20:30 - 08/02/2016 20:45","Germany (DE)","66481.56","61720.52"
"08/02/2016 20:45 - 08/02/2016 21:00","Germany (DE)","65386.45","61112.41"
"08/02/2016 21:00 - 08/02/2016 21:15","Germany (DE)","65178.56","60605.90"
"08/02/2016 21:15 - 08/02/2016 21:30","Germany (DE)","64369.67","59981.64"
"08/02/2016 21:30 - 08/02/2016 21:45","Germany (DE)","63689.28","59101.69"
"08/02/2016 21:45 - 08/02/2016 22:00","Germany (DE)","62797.39","58436.51"
"08/02/2016 22:00 - 08/02/2016 22:15","Germany (DE)","62838.21","58395.94"
"08/02/2016 22:15 - 08/02/2016 22:30","Germany (DE)","62091.84","57417.39"
"08/02/2016 22:30 - 08/02/2016 22:45","Germany (DE)","60831.54","56222.72"
"08/02/2016 22:45 - 08/02/2016 23:00","Germany (DE)","59734.38","54847.05"
"08/02/2016 23:00 - 08/02/2016 23:15","Germany (DE)","58911.68","53797.12"
"08/02/2016 23:15 - 08/02/2016 23:30","Germany (DE)","57747.42","52178.24"
"08/02/2016 23:30 - 08/02/2016 23:45","Germany (DE)","56622.87","51232.10"
"08/02/2016 23:45 - 09/02/2016 00:00","Germany (DE)","55566.61","50366.10"
"09/02/2016 00:00 - 09/02/2016 00:15","Germany (DE)","54809.64","50179.36"
"09/02/2016 00:15 - 09/02/2016 00:30","Germany (DE)","54131.45","49680.73"
"09/02/2016 00:30 - 09/02/2016 00:45","Germany (DE)","53482.94","49068.32"
"09/02/2016 00:45 - 09/02/2016 01:00","Germany (DE)","52736.79","48872.81"
"09/02/2016 01:00 - 09/02/2016 01:15","Germany (DE)","52302.25","48034.23"
"09/02/2016 01:15 - 09/02/2016 01:30","Germany (DE)","51921.81","47764.20"
"09/02/2016 01:30 - 09/02/2016 01:45","Germany (DE)","51463.98","47432.14"
"09/02/2016 01:45 - 09/02/2016 02:00","Germany (DE)","51378.92","46931.77"
"09/02/2016 02:00 - 09/02/2016 02:15","Germany (DE)","50999.88","46406.93"
"09/02/2016 02:15 - 09/02/2016 02:30","Germany (DE)","50712.45","46573.37"
"09/02/2016 02:30 - 09/02/2016 02:45","Germany (DE)","50882.52","46655.51"
"09/02/2016 02:45 - 09/02/2016 03:00","Germany (DE)","51072.04","46527.05"
"09/02/2016 03:00 - 09/02/2016 03:15","Germany (DE)","51147.82","46404.40"
"09/02/2016 03:15 - 09/02/2016 03:30","Germany (DE)","51237.22","46774.91"
"09/02/2016 03:30 - 09/02/2016 03:45","Germany (DE)","51600.56","47217.63"
"09/02/2016 03:45 - 09/02/2016 04:00","Germany (DE)","51737.14","47260.90"
"09/02/2016 04:00 - 09/02/2016 04:15","Germany (DE)","52168.64","47445.83"
"09/02/2016 04:15 - 09/02/2016 04:30","Germany (DE)","52462.39","48225.08"
"09/02/2016 04:30 - 09/02/2016 04:45","Germany (DE)","53048.65","48198.97"
"09/02/2016 04:45 - 09/02/2016 05:00","Germany (DE)","53481.88","48040.58"
"09/02/2016 05:00 - 09/02/2016 05:15","Germany (DE)","54621.52","49346.43"
"09/02/2016 05:15 - 09/02/2016 05:30","Germany (DE)","55215.26","49418.59"
"09/02/2016 05:30 - 09/02/2016 05:45","Germany (DE)","56176.47","50156.37"
"09/02/2016 05:45 - 09/02/2016 06:00","Germany (DE)","57694.39","51141.54"
"09/02/2016 06:00 - 09/02/2016 06:15","Germany (DE)","60063.29","53881.15"
"09/02/2016 06:15 - 09/02/2016 06:30","Germany (DE)","62347.56","55878.74"
"09/02/2016 06:30 - 09/02/2016 06:45","Germany (DE)","64120.32","57857.14"
"09/02/2016 06:45 - 09/02/2016 07:00","Germany (DE)","65747.68","59921.11"
"09/02/2016 07:00 - 09/02/2016 07:15","Germany (DE)","67836.17","61775.54"
"09/02/2016 07:15 - 09/02/2016 07:30","Germany (DE)","68902.71","62700.43"
"09/02/2016 07:30 - 09/02/2016 07:45","Germany (DE)","69493.84","62064.07"
"09/02/2016 07:45 - 09/02/2016 08:00","Germany (DE)","69778.46","62591.43"
"09/02/2016 08:00 - 09/02/2016 08:15","Germany (DE)","70373.15","63891.52"
"09/02/2016 08:15 - 09/02/2016 08:30","Germany (DE)","70608.85","64298.88"
"09/02/2016 08:30 - 09/02/2016 08:45","Germany (DE)","70903.83","64756.28"
"09/02/2016 08:45 - 09/02/2016 09:00","Germany (DE)","71235.78","64953.60"
"09/02/2016 09:00 - 09/02/2016 09:15","Germany (DE)","70769.89","65104.64"
"09/02/2016 09:15 - 09/02/2016 09:30","Germany (DE)","71156.04","65412.26"
"09/02/2016 09:30 - 09/02/2016 09:45","Germany (DE)","71711.65","65614.49"
"09/02/2016 09:45 - 09/02/2016 10:00","Germany (DE)","72165.04","65912.71"
"09/02/2016 10:00 - 09/02/2016 10:15","Germany (DE)","72285.59","66400.87"
"09/02/2016 10:15 - 09/02/2016 10:30","Germany (DE)","72639.61","66579.19"
"09/02/2016 10:30 - 09/02/2016 10:45","Germany (DE)","73084.24","67241.74"
"09/02/2016 10:45 - 09/02/2016 11:00","Germany (DE)","73416.92","67422.87"
"09/02/2016 11:00 - 09/02/2016 11:15","Germany (DE)","73447.42","68065.50"
"09/02/2016 11:15 - 09/02/2016 11:30","Germany (DE)","73633.36","68516.01"
"09/02/2016 11:30 - 09/02/2016 11:45","Germany (DE)","73640.17","68720.84"
"09/02/2016 11:45 - 09/02/2016 12:00","Germany (DE)","73121.21","68599.38"
"09/02/2016 12:00 - 09/02/2016 12:15","Germany (DE)","72543.58","68160.80"
"09/02/2016 12:15 - 09/02/2016 12:30","Germany (DE)","72139.37","67669.91"
"09/02/2016 12:30 - 09/02/2016 12:45","Germany (DE)","72119.55","66972.41"
"09/02/2016 12:45 - 09/02/2016 13:00","Germany (DE)","71663.32","67140.47"
"09/02/2016 13:00 - 09/02/2016 13:15","Germany (DE)","71779.22","67014.46"
"09/02/2016 13:15 - 09/02/2016 13:30","Germany (DE)","71418.00","66302.38"
