"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"11/02/2018 10:30 - 11/02/2018 10:45","Germany (DE)","60037.63","57624.29"
"11/02/2018 10:45 - 11/02/2018 11:00","Germany (DE)","60599.20","58136.20"
"11/02/2018 11:00 - 11/02/2018 11:15","Germany (DE)","61138.06","58608.69"
"11/02/2018 11:15 - 11/02/2018 11:30","Germany (DE)","61780.46","59308.00"
"11/02/2018 11:30 - 11/02/2018 11:45","Germany (DE)","62246.19","59797.07"
"11/02/2018 11:45 - 11/02/2018 12:00","Germany (DE)","61920.70","59662.07"
"11/02/2018 12:00 - 11/02/2018 12:15","Germany (DE)","61685.77","59760.68"
"11/02/2018 12:15 - 11/02/2018 12:30","Germany (DE)","61526.63","59884.97"
"11/02/2018 12:30 - 11/02/2018 12:45","Germany (DE)","60884.23","59341.88"
"11/02/2018 12:45 - 11/02/2018 13:00","Germany (DE)","60398.56","59037.42"
"11/02/2018 13:00 - 11/02/2018 13:15","Germany (DE)","59667.08","58670.09"
"11/02/2018 13:15 - 11/02/2018 13:30","Germany (DE)","59051.15","58122.81"
"11/02/2018 13:30 - 11/02/2018 13:45","Germany (DE)","58833.41","57885.75"
"11/02/2018 13:45 - 11/02/2018 14:00","Germany (DE)","58161.68","56883.98"
"11/02/2018 14:00 - 11/02/2018 14:15","Germany (DE)","57901.26","56598.60"
"11/02/2018 14:15 - 11/02/2018 14:30","Germany (DE)","57588.29","56024.81"
"11/02/2018 14:30 - 11/02/2018 14:45","Germany (DE)","57089.84","55935.69"
"11/02/2018 14:45 - 11/02/2018 15:00","Germany (DE)","56713.01","55956.73"
"11/02/2018 15:00 - 11/02/2018 15:15","Germany (DE)","56682.81","55992.21"
"11/02/2018 15:15 - 11/02/2018 15:30","Germany (DE)","56351.80","55493.07"
"11/02/2018 15:30 - 11/02/2018 15:45","Germany (DE)","56155.87","55429.22"
"11/02/2018 15:45 - 11/02/2018 16:00","Germany (DE)","55806.43","55333.91"
"11/02/2018 16:00 - 11/02/2018 16:15","Germany (DE)","56065.02","55598.40"
"11/02/2018 16:15 - 11/02/2018 16:30","Germany (DE)","55912.10","55640.03"
"11/02/2018 16:30 - 11/02/2018 16:45","Germany (DE)","56190.21","55838.24"
"11/02/2018 16:45 - 11/02/2018 17:00","Germany (DE)","56645.28","56334.89"
"11/02/2018 17:00 - 11/02/2018 17:15","Germany (DE)","57806.11","57247.40"
"11/02/2018 17:15 - 11/02/2018 17:30","Germany (DE)","58416.57","58027.66"
"11/02/2018 17:30 - 11/02/2018 17:45","Germany (DE)","59649.34","59473.89"
"11/02/2018 17:45 - 11/02/2018 18:00","Germany (DE)","61103.77","60440.13"
"11/02/2018 18:00 - 11/02/2018 18:15","Germany (DE)","62559.97","61435.84"
"11/02/2018 18:15 - 11/02/2018 18:30","Germany (DE)","63165.59","61988.67"
"11/02/2018 18:30 - 11/02/2018 18:45","Germany (DE)","63123.98","61982.05"
"11/02/2018 18:45 - 11/02/2018 19:00","Germany (DE)","62828.58","61797.10"
"11/02/2018 19:00 - 11/02/2018 19:15","Germany (DE)","62360.73","61565.34"
"11/02/2018 19:15 - 11/02/2018 19:30","Germany (DE)","61967.87","61265.54"
"11/02/2018 19:30 - 11/02/2018 19:45","Germany (DE)","61312.09","60863.39"
"11/02/2018 19:45 - 11/02/2018 20:00","Germany (DE)","60946.75","60186.42"
"11/02/2018 20:00 - 11/02/2018 20:15","Germany (DE)","60189.76","59575.92"
"11/02/2018 20:15 - 11/02/2018 20:30","Germany (DE)","59455.12","58932.27"
"11/02/2018 20:30 - 11/02/2018 20:45","Germany (DE)","58885.01","57745.23"
"11/02/2018 20:45 - 11/02/2018 21:00","Germany (DE)","57994.75","57229.41"
"11/02/2018 21:00 - 11/02/2018 21:15","Germany (DE)","57953.47","56681.67"
"11/02/2018 21:15 - 11/02/2018 21:30","Germany (DE)","57579.30","56451.41"
"11/02/2018 21:30 - 11/02/2018 21:45","Germany (DE)","57592.57","56439.57"
"11/02/2018 21:45 - 11/02/2018 22:00","Germany (DE)","57824.38","56651.42"
"11/02/2018 22:00 - 11/02/2018 22:15","Germany (DE)","58728.09","57317.95"
"11/02/2018 22:15 - 11/02/2018 22:30","Germany (DE)","58414.03","56977.30"
"11/02/2018 22:30 - 11/02/2018 22:45","Germany (DE)","57754.24","56306.17"
"11/02/2018 22:45 - 11/02/2018 23:00","Germany (DE)","56978.08","55316.05"
"11/02/2018 23:00 - 11/02/2018 23:15","Germany (DE)","56104.09","54243.29"
"11/02/2018 23:15 - 11/02/2018 23:30","Germany (DE)","55342.68","53376.00"
"11/02/2018 23:30 - 11/02/2018 23:45","Germany (DE)","54805.90","52611.84"
"11/02/2018 23:45 - 12/02/2018 00:00","Germany (DE)","54320.73","51827.70"
"12/02/2018 00:00 - 12/02/2018 00:15","Germany (DE)","53855.12","51107.79"
"12/02/2018 00:15 - 12/02/2018 00:30","Germany (DE)","53349.86","50593.73"
"12/02/2018 00:30 - 12/02/2018 00:45","Germany (DE)","52899.49","49988.29"
"12/02/2018 00:45 - 12/02/2018 01:00","Germany (DE)","52326.42","49438.34"
"12/02/2018 01:00 - 12/02/2018 01:15","Germany (DE)","51790.66","49146.48"
"12/02/2018 01:15 - 12/02/2018 01:30","Germany (DE)","51373.16","48734.48"
"12/02/2018 01:30 - 12/02/2018 01:45","Germany (DE)","51269.99","48516.31"
"12/02/2018 01:45 - 12/02/2018 02:00","Germany (DE)","50929.56","48335.34"
"12/02/2018 02:00 - 12/02/2018 02:15","Germany (DE)","50692.60","48191.81"
"12/02/2018 02:15 - 12/02/2018 02:30","Germany (DE)","50417.47","48114.53"
"12/02/2018 02:30 - 12/02/2018 02:45","Germany (DE)","50413.82","48126.21"
"12/02/2018 02:45 - 12/02/2018 03:00","Germany (DE)","50389.65","48178.28"
"12/02/2018 03:00 - 12/02/2018 03:15","Germany (DE)","50581.97","48232.00"
"12/02/2018 03:15 - 12/02/2018 03:30","Germany (DE)","50619.12","48250.85"
"12/02/2018 03:30 - 12/02/2018 03:45","Germany (DE)","50925.15","48409.64"
"12/02/2018 03:45 - 12/02/2018 04:00","Germany (DE)","51049.82","48715.32"
"12/02/2018 04:00 - 12/02/2018 04:15","Germany (DE)","51607.45","49368.39"
"12/02/2018 04:15 - 12/02/2018 04:30","Germany (DE)","51948.81","49710.30"
"12/02/2018 04:30 - 12/02/2018 04:45","Germany (DE)","52443.35","50271.26"
"12/02/2018 04:45 - 12/02/2018 05:00","Germany (DE)","53002.76","50859.66"
"12/02/2018 05:00 - 12/02/2018 05:15","Germany (DE)","54492.56","52110.25"
"12/02/2018 05:15 - 12/02/2018 05:30","Germany (DE)","55047.04","52820.81"
"12/02/2018 05:30 - 12/02/2018 05:45","Germany (DE)","56056.53","54130.90"
"12/02/2018 05:45 - 12/02/2018 06:00","Germany (DE)","57410.17","55822.48"
"12/02/2018 06:00 - 12/02/2018 06:15","Germany (DE)","60490.71","58690.29"
"12/02/2018 06:15 - 12/02/2018 06:30","Germany (DE)","62451.08","61044.73"
"12/02/2018 06:30 - 12/02/2018 06:45","Germany (DE)","64620.86","63098.02"
"12/02/2018 06:45 - 12/02/2018 07:00","Germany (DE)","66029.20","64993.07"
"12/02/2018 07:00 - 12/02/2018 07:15","Germany (DE)","68019.66","66755.31"
"12/02/2018 07:15 - 12/02/2018 07:30","Germany (DE)","69178.34","67615.38"
"12/02/2018 07:30 - 12/02/2018 07:45","Germany (DE)","70001.22","68438.81"
"12/02/2018 07:45 - 12/02/2018 08:00","Germany (DE)","70439.04","68855.84"
"12/02/2018 08:00 - 12/02/2018 08:15","Germany (DE)","71050.50","69884.61"
"12/02/2018 08:15 - 12/02/2018 08:30","Germany (DE)","71582.16","70064.33"
"12/02/2018 08:30 - 12/02/2018 08:45","Germany (DE)","71898.16","70379.11"
"12/02/2018 08:45 - 12/02/2018 09:00","Germany (DE)","72420.68","70818.37"
"12/02/2018 09:00 - 12/02/2018 09:15","Germany (DE)","72277.08","70552.49"
"12/02/2018 09:15 - 12/02/2018 09:30","Germany (DE)","72857.76","70811.97"
"12/02/2018 09:30 - 12/02/2018 09:45","Germany (DE)","73354.08","71274.17"
"12/02/2018 09:45 - 12/02/2018 10:00","Germany (DE)","73462.36","71713.80"
"12/02/2018 10:00 - 12/02/2018 10:15","Germany (DE)","73724.38","72028.86"
"12/02/2018 10:15 - 12/02/2018 10:30","Germany (DE)","73871.11","72130.39"
"12/02/2018 10:30 - 12/02/2018 10:45","Germany (DE)","74127.49","72439.91"
"12/02/2018 10:45 - 12/02/2018 11:00","Germany (DE)","73952.09","72691.97"
"12/02/2018 11:00 - 12/02/2018 11:15","Germany (DE)","74362.98","72772.75"
"12/02/2018 11:15 - 12/02/2018 11:30","Germany (DE)","74296.77","72936.83"
"12/02/2018 11:30 - 12/02/2018 11:45","Germany (DE)","74336.18","73192.98"
"12/02/2018 11:45 - 12/02/2018 12:00","Germany (DE)","74412.62","73399.80"
"12/02/2018 12:00 - 12/02/2018 12:15","Germany (DE)","74085.04","72372.18"
"12/02/2018 12:15 - 12/02/2018 12:30","Germany (DE)","73878.63","72452.85"
"12/02/2018 12:30 - 12/02/2018 12:45","Germany (DE)","73661.37","72246.22"
"12/02/2018 12:45 - 12/02/2018 13:00","Germany (DE)","73550.99","72289.86"
"12/02/2018 13:00 - 12/02/2018 13:15","Germany (DE)","73395.31","72073.92"
"12/02/2018 13:15 - 12/02/2018 13:30","Germany (DE)","72599.71","71612.27"
"12/02/2018 13:30 - 12/02/2018 13:45","Germany (DE)","72180.49","71248.66"
"12/02/2018 13:45 - 12/02/2018 14:00","Germany (DE)","71512.22","70694.95"
"12/02/2018 14:00 - 12/02/2018 14:15","Germany (DE)","71027.34","70209.45"
"12/02/2018 14:15 - 12/02/2018 14:30","Germany (DE)","70335.43","69756.45"
"12/02/2018 14:30 - 12/02/2018 14:45","Germany (DE)","70188.19","69458.43"
"12/02/2018 14:45 - 12/02/2018 15:00","Germany (DE)","70036.06","68797.94"
"12/02/2018 15:00 - 12/02/2018 15:15","Germany (DE)","69899.93","67259.59"
"12/02/2018 15:15 - 12/02/2018 15:30","Germany (DE)","69596.21","68896.82"
"12/02/2018 15:30 - 12/02/2018 15:45","Germany (DE)","69581.42","68875.03"
"12/02/2018 15:45 - 12/02/2018 16:00","Germany (DE)","69147.92","68411.39"
"12/02/2018 16:00 - 12/02/2018 16:15","Germany (DE)","69098.94","68402.49"
"12/02/2018 16:15 - 12/02/2018 16:30","Germany (DE)","68887.34","67323.15"
"12/02/2018 16:30 - 12/02/2018 16:45","Germany (DE)","68779.21","67920.11"
"12/02/2018 16:45 - 12/02/2018 17:00","Germany (DE)","68852.68","68702.78"
"12/02/2018 17:00 - 12/02/2018 17:15","Germany (DE)","69194.06","69083.02"
"12/02/2018 17:15 - 12/02/2018 17:30","Germany (DE)","69712.82","69329.71"
"12/02/2018 17:30 - 12/02/2018 17:45","Germany (DE)","70816.79","70152.45"
"12/02/2018 17:45 - 12/02/2018 18:00","Germany (DE)","72239.03","71391.39"
"12/02/2018 18:00 - 12/02/2018 18:15","Germany (DE)","73124.35","71983.10"
"12/02/2018 18:15 - 12/02/2018 18:30","Germany (DE)","73309.04","71976.54"
"12/02/2018 18:30 - 12/02/2018 18:45","Germany (DE)","73686.82","72237.62"
"12/02/2018 18:45 - 12/02/2018 19:00","Germany (DE)","73731.60","72193.99"
"12/02/2018 19:00 - 12/02/2018 19:15","Germany (DE)","73331.68","71815.72"
"12/02/2018 19:15 - 12/02/2018 19:30","Germany (DE)","72466.64","71081.96"
"12/02/2018 19:30 - 12/02/2018 19:45","Germany (DE)","71629.28","70441.60"
"12/02/2018 19:45 - 12/02/2018 20:00","Germany (DE)","71154.34","69968.13"
"12/02/2018 20:00 - 12/02/2018 20:15","Germany (DE)","70169.03","68650.20"
"12/02/2018 20:15 - 12/02/2018 20:30","Germany (DE)","68671.34","67308.32"
"12/02/2018 20:30 - 12/02/2018 20:45","Germany (DE)","67629.41","66542.09"
"12/02/2018 20:45 - 12/02/2018 21:00","Germany (DE)","66743.46","65707.05"
"12/02/2018 21:00 - 12/02/2018 21:15","Germany (DE)","66409.14","64506.41"
"12/02/2018 21:15 - 12/02/2018 21:30","Germany (DE)","65592.83","64219.27"
"12/02/2018 21:30 - 12/02/2018 21:45","Germany (DE)","64974.19","64005.98"
"12/02/2018 21:45 - 12/02/2018 22:00","Germany (DE)","64248.38","62644.33"
"12/02/2018 22:00 - 12/02/2018 22:15","Germany (DE)","64655.96","62591.40"
"12/02/2018 22:15 - 12/02/2018 22:30","Germany (DE)","64066.69","61869.89"
"12/02/2018 22:30 - 12/02/2018 22:45","Germany (DE)","63052.47","60790.45"
"12/02/2018 22:45 - 12/02/2018 23:00","Germany (DE)","62298.51","59478.66"
"12/02/2018 23:00 - 12/02/2018 23:15","Germany (DE)","61329.99","58239.69"
"12/02/2018 23:15 - 12/02/2018 23:30","Germany (DE)","60357.78","57192.46"
"12/02/2018 23:30 - 12/02/2018 23:45","Germany (DE)","59649.01","56075.34"
"12/02/2018 23:45 - 13/02/2018 00:00","Germany (DE)","59292.52","55280.83"
"13/02/2018 00:00 - 13/02/2018 00:15","Germany (DE)","58433.96","54892.98"
"13/02/2018 00:15 - 13/02/2018 00:30","Germany (DE)","58058.97","54374.27"
"13/02/2018 00:30 - 13/02/2018 00:45","Germany (DE)","57496.17","53714.49"
"13/02/2018 00:45 - 13/02/2018 01:00","Germany (DE)","56716.09","53074.55"
"13/02/2018 01:00 - 13/02/2018 01:15","Germany (DE)","56065.36","52782.66"
"13/02/2018 01:15 - 13/02/2018 01:30","Germany (DE)","55617.65","52428.17"
"13/02/2018 01:30 - 13/02/2018 01:45","Germany (DE)","55487.56","52193.58"
"13/02/2018 01:45 - 13/02/2018 02:00","Germany (DE)","55247.09","51884.32"
"13/02/2018 02:00 - 13/02/2018 02:15","Germany (DE)","54628.17","51575.03"
"13/02/2018 02:15 - 13/02/2018 02:30","Germany (DE)","54489.56","51508.11"
"13/02/2018 02:30 - 13/02/2018 02:45","Germany (DE)","54614.83","51531.17"
"13/02/2018 02:45 - 13/02/2018 03:00","Germany (DE)","54591.82","51605.51"
"13/02/2018 03:00 - 13/02/2018 03:15","Germany (DE)","54664.01","51657.70"
"13/02/2018 03:15 - 13/02/2018 03:30","Germany (DE)","54608.45","51760.21"
"13/02/2018 03:30 - 13/02/2018 03:45","Germany (DE)","54950.04","51853.74"
"13/02/2018 03:45 - 13/02/2018 04:00","Germany (DE)","55142.21","52005.68"
"13/02/2018 04:00 - 13/02/2018 04:15","Germany (DE)","55405.92","52483.85"
"13/02/2018 04:15 - 13/02/2018 04:30","Germany (DE)","55575.69","52809.07"
"13/02/2018 04:30 - 13/02/2018 04:45","Germany (DE)","55934.24","53301.50"
"13/02/2018 04:45 - 13/02/2018 05:00","Germany (DE)","56232.07","53846.12"
"13/02/2018 05:00 - 13/02/2018 05:15","Germany (DE)","57399.84","54519.06"
"13/02/2018 05:15 - 13/02/2018 05:30","Germany (DE)","57891.88","55194.95"
"13/02/2018 05:30 - 13/02/2018 05:45","Germany (DE)","58704.56","56343.78"
"13/02/2018 05:45 - 13/02/2018 06:00","Germany (DE)","59907.81","57725.41"
"13/02/2018 06:00 - 13/02/2018 06:15","Germany (DE)","62156.71","60284.10"
"13/02/2018 06:15 - 13/02/2018 06:30","Germany (DE)","64087.99","62630.47"
"13/02/2018 06:30 - 13/02/2018 06:45","Germany (DE)","65494.86","64531.04"
"13/02/2018 06:45 - 13/02/2018 07:00","Germany (DE)","66835.11","66106.40"
"13/02/2018 07:00 - 13/02/2018 07:15","Germany (DE)","68610.61","67913.23"
"13/02/2018 07:15 - 13/02/2018 07:30","Germany (DE)","68691.06","68869.52"
"13/02/2018 07:30 - 13/02/2018 07:45","Germany (DE)","69229.00","69440.53"
"13/02/2018 07:45 - 13/02/2018 08:00","Germany (DE)","69868.40","69729.15"
"13/02/2018 08:00 - 13/02/2018 08:15","Germany (DE)","70749.40","70488.70"
"13/02/2018 08:15 - 13/02/2018 08:30","Germany (DE)","71073.88","70723.65"
"13/02/2018 08:30 - 13/02/2018 08:45","Germany (DE)","71203.26","70951.05"
"13/02/2018 08:45 - 13/02/2018 09:00","Germany (DE)","71296.03","71228.27"
"13/02/2018 09:00 - 13/02/2018 09:15","Germany (DE)","71007.13","70905.96"
"13/02/2018 09:15 - 13/02/2018 09:30","Germany (DE)","71135.29","71112.83"
"13/02/2018 09:30 - 13/02/2018 09:45","Germany (DE)","71155.22","71382.98"
"13/02/2018 09:45 - 13/02/2018 10:00","Germany (DE)","71518.57","71693.96"
"13/02/2018 10:00 - 13/02/2018 10:15","Germany (DE)","71297.26","72043.40"
"13/02/2018 10:15 - 13/02/2018 10:30","Germany (DE)","71290.61","72181.26"
"13/02/2018 10:30 - 13/02/2018 10:45","Germany (DE)","71326.18","72458.68"
"13/02/2018 10:45 - 13/02/2018 11:00","Germany (DE)","71684.31","72704.89"
"13/02/2018 11:00 - 13/02/2018 11:15","Germany (DE)","71784.37","72715.79"
"13/02/2018 11:15 - 13/02/2018 11:30","Germany (DE)","72061.45","72808.45"
"13/02/2018 11:30 - 13/02/2018 11:45","Germany (DE)","72081.17","73041.24"
"13/02/2018 11:45 - 13/02/2018 12:00","Germany (DE)","71819.92","72549.41"
"13/02/2018 12:00 - 13/02/2018 12:15","Germany (DE)","71502.63","72098.53"
"13/02/2018 12:15 - 13/02/2018 12:30","Germany (DE)","71355.69","72178.37"
"13/02/2018 12:30 - 13/02/2018 12:45","Germany (DE)","71217.65","71813.40"
"13/02/2018 12:45 - 13/02/2018 13:00","Germany (DE)","70765.12","71812.65"
"13/02/2018 13:00 - 13/02/2018 13:15","Germany (DE)","71009.97","71594.41"
"13/02/2018 13:15 - 13/02/2018 13:30","Germany (DE)","70625.44","71175.88"
"13/02/2018 13:30 - 13/02/2018 13:45","Germany (DE)","70328.92","70794.51"
"13/02/2018 13:45 - 13/02/2018 14:00","Germany (DE)","69405.02","70047.82"
"13/02/2018 14:00 - 13/02/2018 14:15","Germany (DE)","69312.90","69761.49"
"13/02/2018 14:15 - 13/02/2018 14:30","Germany (DE)","68892.43","69327.86"
"13/02/2018 14:30 - 13/02/2018 14:45","Germany (DE)","68576.98","69376.98"
"13/02/2018 14:45 - 13/02/2018 15:00","Germany (DE)","68133.93","69038.90"
"13/02/2018 15:00 - 13/02/2018 15:15","Germany (DE)","68129.47","68656.73"
"13/02/2018 15:15 - 13/02/2018 15:30","Germany (DE)","67416.12","68726.75"
"13/02/2018 15:30 - 13/02/2018 15:45","Germany (DE)","67299.95","68492.99"
"13/02/2018 15:45 - 13/02/2018 16:00","Germany (DE)","66953.07","68197.23"
"13/02/2018 16:00 - 13/02/2018 16:15","Germany (DE)","66845.63","68110.63"
"13/02/2018 16:15 - 13/02/2018 16:30","Germany (DE)","66575.38","67749.58"
"13/02/2018 16:30 - 13/02/2018 16:45","Germany (DE)","66285.28","67548.36"
"13/02/2018 16:45 - 13/02/2018 17:00","Germany (DE)","66515.49","68414.60"
"13/02/2018 17:00 - 13/02/2018 17:15","Germany (DE)","67351.61","68839.49"
"13/02/2018 17:15 - 13/02/2018 17:30","Germany (DE)","68045.54","69078.13"
"13/02/2018 17:30 - 13/02/2018 17:45","Germany (DE)","69293.38","70009.13"
"13/02/2018 17:45 - 13/02/2018 18:00","Germany (DE)","71110.94","71129.87"
"13/02/2018 18:00 - 13/02/2018 18:15","Germany (DE)","72200.41","71497.07"
"13/02/2018 18:15 - 13/02/2018 18:30","Germany (DE)","72509.24","71774.33"
"13/02/2018 18:30 - 13/02/2018 18:45","Germany (DE)","73010.49","71873.28"
"13/02/2018 18:45 - 13/02/2018 19:00","Germany (DE)","72864.56","71809.14"
"13/02/2018 19:00 - 13/02/2018 19:15","Germany (DE)","72505.70","71473.91"
"13/02/2018 19:15 - 13/02/2018 19:30","Germany (DE)","71936.47","70730.53"
"13/02/2018 19:30 - 13/02/2018 19:45","Germany (DE)","71167.50","70087.81"
"13/02/2018 19:45 - 13/02/2018 20:00","Germany (DE)","70778.55","69452.21"
"13/02/2018 20:00 - 13/02/2018 20:15","Germany (DE)","69525.64","68504.22"
"13/02/2018 20:15 - 13/02/2018 20:30","Germany (DE)","68387.28","67195.51"
"13/02/2018 20:30 - 13/02/2018 20:45","Germany (DE)","67549.04","66248.28"
"13/02/2018 20:45 - 13/02/2018 21:00","Germany (DE)","66526.42","65355.64"
"13/02/2018 21:00 - 13/02/2018 21:15","Germany (DE)","66020.93","64480.37"
"13/02/2018 21:15 - 13/02/2018 21:30","Germany (DE)","65195.21","64012.53"
"13/02/2018 21:30 - 13/02/2018 21:45","Germany (DE)","64640.58","63430.46"
"13/02/2018 21:45 - 13/02/2018 22:00","Germany (DE)","64167.34","62627.70"
"13/02/2018 22:00 - 13/02/2018 22:15","Germany (DE)","64022.12","62612.18"
"13/02/2018 22:15 - 13/02/2018 22:30","Germany (DE)","63499.77","62003.67"
"13/02/2018 22:30 - 13/02/2018 22:45","Germany (DE)","62339.12","60953.44"
"13/02/2018 22:45 - 13/02/2018 23:00","Germany (DE)","61450.77","59534.76"
"13/02/2018 23:00 - 13/02/2018 23:15","Germany (DE)","60260.46","58323.73"
"13/02/2018 23:15 - 13/02/2018 23:30","Germany (DE)","59354.97","57234.89"
"13/02/2018 23:30 - 13/02/2018 23:45","Germany (DE)","58545.66","56280.50"
"13/02/2018 23:45 - 14/02/2018 00:00","Germany (DE)","58059.00","55479.55"
"14/02/2018 00:00 - 14/02/2018 00:15","Germany (DE)","57099.39","55935.19"
"14/02/2018 00:15 - 14/02/2018 00:30","Germany (DE)","56441.97","55310.22"
"14/02/2018 00:30 - 14/02/2018 00:45","Germany (DE)","55823.40","54657.17"
"14/02/2018 00:45 - 14/02/2018 01:00","Germany (DE)","55225.87","54020.56"
"14/02/2018 01:00 - 14/02/2018 01:15","Germany (DE)","54936.84","53694.98"
"14/02/2018 01:15 - 14/02/2018 01:30","Germany (DE)","54384.04","53199.19"
"14/02/2018 01:30 - 14/02/2018 01:45","Germany (DE)","53861.79","52985.59"
"14/02/2018 01:45 - 14/02/2018 02:00","Germany (DE)","53898.11","52681.79"
"14/02/2018 02:00 - 14/02/2018 02:15","Germany (DE)","53510.93","52440.23"
"14/02/2018 02:15 - 14/02/2018 02:30","Germany (DE)","53302.08","52301.19"
"14/02/2018 02:30 - 14/02/2018 02:45","Germany (DE)","53264.88","52333.66"
"14/02/2018 02:45 - 14/02/2018 03:00","Germany (DE)","53354.35","52369.39"
"14/02/2018 03:00 - 14/02/2018 03:15","Germany (DE)","53663.59","52487.53"
"14/02/2018 03:15 - 14/02/2018 03:30","Germany (DE)","53759.09","52523.80"
"14/02/2018 03:30 - 14/02/2018 03:45","Germany (DE)","53778.34","52596.60"
"14/02/2018 03:45 - 14/02/2018 04:00","Germany (DE)","53935.48","52733.57"
"14/02/2018 04:00 - 14/02/2018 04:15","Germany (DE)","54267.36","53072.23"
"14/02/2018 04:15 - 14/02/2018 04:30","Germany (DE)","54762.16","53460.60"
"14/02/2018 04:30 - 14/02/2018 04:45","Germany (DE)","55294.34","53967.30"
"14/02/2018 04:45 - 14/02/2018 05:00","Germany (DE)","55681.18","54489.64"
"14/02/2018 05:00 - 14/02/2018 05:15","Germany (DE)","56763.31","55357.02"
"14/02/2018 05:15 - 14/02/2018 05:30","Germany (DE)","57098.33","55869.39"
"14/02/2018 05:30 - 14/02/2018 05:45","Germany (DE)","58212.76","56891.70"
"14/02/2018 05:45 - 14/02/2018 06:00","Germany (DE)","59473.37","58160.58"
"14/02/2018 06:00 - 14/02/2018 06:15","Germany (DE)","61770.30","60571.53"
"14/02/2018 06:15 - 14/02/2018 06:30","Germany (DE)","63774.57","62662.25"
"14/02/2018 06:30 - 14/02/2018 06:45","Germany (DE)","65607.94","64518.07"
"14/02/2018 06:45 - 14/02/2018 07:00","Germany (DE)","67323.46","66112.87"
"14/02/2018 07:00 - 14/02/2018 07:15","Germany (DE)","69071.50","67883.74"
"14/02/2018 07:15 - 14/02/2018 07:30","Germany (DE)","69955.36","68719.00"
"14/02/2018 07:30 - 14/02/2018 07:45","Germany (DE)","70670.88","69861.08"
"14/02/2018 07:45 - 14/02/2018 08:00","Germany (DE)","71303.16","70314.98"
"14/02/2018 08:00 - 14/02/2018 08:15","Germany (DE)","71872.63","71146.15"
"14/02/2018 08:15 - 14/02/2018 08:30","Germany (DE)","72371.85","71374.35"
"14/02/2018 08:30 - 14/02/2018 08:45","Germany (DE)","72152.67","71737.70"
"14/02/2018 08:45 - 14/02/2018 09:00","Germany (DE)","72156.23","71873.02"
"14/02/2018 09:00 - 14/02/2018 09:15","Germany (DE)","71778.18","71641.44"
"14/02/2018 09:15 - 14/02/2018 09:30","Germany (DE)","71966.88","71910.90"
"14/02/2018 09:30 - 14/02/2018 09:45","Germany (DE)","72768.90","72311.06"
"14/02/2018 09:45 - 14/02/2018 10:00","Germany (DE)","73364.54","72865.19"
"14/02/2018 10:00 - 14/02/2018 10:15","Germany (DE)","73570.90","73139.64"
"14/02/2018 10:15 - 14/02/2018 10:30","Germany (DE)","73536.05","73150.45"
"14/02/2018 10:30 - 14/02/2018 10:45","Germany (DE)","73684.66","73523.89"
"14/02/2018 10:45 - 14/02/2018 11:00","Germany (DE)","73772.41","73656.30"
"14/02/2018 11:00 - 14/02/2018 11:15","Germany (DE)","73858.08","73635.51"
"14/02/2018 11:15 - 14/02/2018 11:30","Germany (DE)","73889.53","73759.19"
"14/02/2018 11:30 - 14/02/2018 11:45","Germany (DE)","73760.57","73602.93"
"14/02/2018 11:45 - 14/02/2018 12:00","Germany (DE)","73574.13","73112.09"
"14/02/2018 12:00 - 14/02/2018 12:15","Germany (DE)","73604.37","72682.07"
"14/02/2018 12:15 - 14/02/2018 12:30","Germany (DE)","73157.56","72672.13"
"14/02/2018 12:30 - 14/02/2018 12:45","Germany (DE)","73101.34","72611.15"
"14/02/2018 12:45 - 14/02/2018 13:00","Germany (DE)","72814.43","72619.18"
"14/02/2018 13:00 - 14/02/2018 13:15","Germany (DE)","72980.23","72740.91"
"14/02/2018 13:15 - 14/02/2018 13:30","Germany (DE)","72427.58","72518.68"
"14/02/2018 13:30 - 14/02/2018 13:45","Germany (DE)","72079.05","72269.11"
"14/02/2018 13:45 - 14/02/2018 14:00","Germany (DE)","71183.30","71499.34"
"14/02/2018 14:00 - 14/02/2018 14:15","Germany (DE)","70985.12","71242.87"
"14/02/2018 14:15 - 14/02/2018 14:30","Germany (DE)","70726.53","70890.91"
"14/02/2018 14:30 - 14/02/2018 14:45","Germany (DE)","70637.52","70860.55"
"14/02/2018 14:45 - 14/02/2018 15:00","Germany (DE)","70460.11","70409.90"
"14/02/2018 15:00 - 14/02/2018 15:15","Germany (DE)","70394.21","69933.83"
"14/02/2018 15:15 - 14/02/2018 15:30","Germany (DE)","69847.02","69997.20"
"14/02/2018 15:30 - 14/02/2018 15:45","Germany (DE)","69627.58","69615.70"
"14/02/2018 15:45 - 14/02/2018 16:00","Germany (DE)","69180.18","69470.97"
"14/02/2018 16:00 - 14/02/2018 16:15","Germany (DE)","68910.88","69395.96"
"14/02/2018 16:15 - 14/02/2018 16:30","Germany (DE)","68745.81","68816.89"
"14/02/2018 16:30 - 14/02/2018 16:45","Germany (DE)","68921.40","68381.15"
"14/02/2018 16:45 - 14/02/2018 17:00","Germany (DE)","69207.75","69333.08"
"14/02/2018 17:00 - 14/02/2018 17:15","Germany (DE)","69960.58","69714.03"
"14/02/2018 17:15 - 14/02/2018 17:30","Germany (DE)","70703.52","69876.53"
"14/02/2018 17:30 - 14/02/2018 17:45","Germany (DE)","71835.91","70815.20"
