"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"24/02/2015 02:45 - 24/02/2015 03:00","Germany (DE)","52714.79","47727.62"
"24/02/2015 03:00 - 24/02/2015 03:15","Germany (DE)","52921.63","47608.58"
"24/02/2015 03:15 - 24/02/2015 03:30","Germany (DE)","52967.68","46798.90"
"24/02/2015 03:30 - 24/02/2015 03:45","Germany (DE)","53183.68","48064.00"
"24/02/2015 03:45 - 24/02/2015 04:00","Germany (DE)","53279.92","48120.37"
"24/02/2015 04:00 - 24/02/2015 04:15","Germany (DE)","53642.70","49222.35"
"24/02/2015 04:15 - 24/02/2015 04:30","Germany (DE)","54198.63","49148.88"
"24/02/2015 04:30 - 24/02/2015 04:45","Germany (DE)","54617.09","49442.92"
"24/02/2015 04:45 - 24/02/2015 05:00","Germany (DE)","55382.35","50382.64"
"24/02/2015 05:00 - 24/02/2015 05:15","Germany (DE)","56312.02","51546.68"
"24/02/2015 05:15 - 24/02/2015 05:30","Germany (DE)","56850.60","51733.33"
"24/02/2015 05:30 - 24/02/2015 05:45","Germany (DE)","57831.72","52792.02"
"24/02/2015 05:45 - 24/02/2015 06:00","Germany (DE)","59586.61","54512.34"
"24/02/2015 06:00 - 24/02/2015 06:15","Germany (DE)","62009.77","57376.96"
"24/02/2015 06:15 - 24/02/2015 06:30","Germany (DE)","64298.61","59764.95"
"24/02/2015 06:30 - 24/02/2015 06:45","Germany (DE)","66266.74","61526.48"
"24/02/2015 06:45 - 24/02/2015 07:00","Germany (DE)","68303.38","62742.47"
"24/02/2015 07:00 - 24/02/2015 07:15","Germany (DE)","69525.92","64757.60"
"24/02/2015 07:15 - 24/02/2015 07:30","Germany (DE)","70224.93","59664.29"
"24/02/2015 07:30 - 24/02/2015 07:45","Germany (DE)","70707.88","64570.89"
"24/02/2015 07:45 - 24/02/2015 08:00","Germany (DE)","71231.94","65473.48"
"24/02/2015 08:00 - 24/02/2015 08:15","Germany (DE)","71932.58","66748.69"
"24/02/2015 08:15 - 24/02/2015 08:30","Germany (DE)","72618.29","67441.03"
"24/02/2015 08:30 - 24/02/2015 08:45","Germany (DE)","72938.25","67683.40"
"24/02/2015 08:45 - 24/02/2015 09:00","Germany (DE)","73046.14","67982.71"
"24/02/2015 09:00 - 24/02/2015 09:15","Germany (DE)","72626.60","67941.61"
"24/02/2015 09:15 - 24/02/2015 09:30","Germany (DE)","72834.36","68231.96"
"24/02/2015 09:30 - 24/02/2015 09:45","Germany (DE)","73042.17","68552.07"
"24/02/2015 09:45 - 24/02/2015 10:00","Germany (DE)","73227.57","68929.70"
"24/02/2015 10:00 - 24/02/2015 10:15","Germany (DE)","73478.73","69140.40"
"24/02/2015 10:15 - 24/02/2015 10:30","Germany (DE)","73673.36","69368.03"
"24/02/2015 10:30 - 24/02/2015 10:45","Germany (DE)","73970.16","69727.57"
"24/02/2015 10:45 - 24/02/2015 11:00","Germany (DE)","74280.78","69925.87"
"24/02/2015 11:00 - 24/02/2015 11:15","Germany (DE)","74580.44","70038.80"
"24/02/2015 11:15 - 24/02/2015 11:30","Germany (DE)","74960.64","70243.52"
"24/02/2015 11:30 - 24/02/2015 11:45","Germany (DE)","75323.73","70675.60"
"24/02/2015 11:45 - 24/02/2015 12:00","Germany (DE)","75397.24","70522.03"
"24/02/2015 12:00 - 24/02/2015 12:15","Germany (DE)","74670.42","70138.63"
"24/02/2015 12:15 - 24/02/2015 12:30","Germany (DE)","74626.17","69653.80"
"24/02/2015 12:30 - 24/02/2015 12:45","Germany (DE)","74660.44","70013.89"
"24/02/2015 12:45 - 24/02/2015 13:00","Germany (DE)","74780.35","69988.12"
"24/02/2015 13:00 - 24/02/2015 13:15","Germany (DE)","74972.17","70158.43"
"24/02/2015 13:15 - 24/02/2015 13:30","Germany (DE)","74461.51","69403.98"
"24/02/2015 13:30 - 24/02/2015 13:45","Germany (DE)","73989.69","69067.57"
"24/02/2015 13:45 - 24/02/2015 14:00","Germany (DE)","73210.75","68711.10"
"24/02/2015 14:00 - 24/02/2015 14:15","Germany (DE)","72720.45","65849.19"
"24/02/2015 14:15 - 24/02/2015 14:30","Germany (DE)","72512.32","65516.20"
"24/02/2015 14:30 - 24/02/2015 14:45","Germany (DE)","72296.31","65594.74"
"24/02/2015 14:45 - 24/02/2015 15:00","Germany (DE)","72123.72","67365.49"
"24/02/2015 15:00 - 24/02/2015 15:15","Germany (DE)","71947.58","67192.18"
"24/02/2015 15:15 - 24/02/2015 15:30","Germany (DE)","71225.48","66836.78"
"24/02/2015 15:30 - 24/02/2015 15:45","Germany (DE)","70826.19","66634.66"
"24/02/2015 15:45 - 24/02/2015 16:00","Germany (DE)","70621.00","65895.38"
"24/02/2015 16:00 - 24/02/2015 16:15","Germany (DE)","70150.93","65596.99"
"24/02/2015 16:15 - 24/02/2015 16:30","Germany (DE)","70004.01","65416.44"
"24/02/2015 16:30 - 24/02/2015 16:45","Germany (DE)","69811.63","65203.04"
"24/02/2015 16:45 - 24/02/2015 17:00","Germany (DE)","69589.00","65231.76"
"24/02/2015 17:00 - 24/02/2015 17:15","Germany (DE)","69894.20","65441.10"
"24/02/2015 17:15 - 24/02/2015 17:30","Germany (DE)","70293.00","66042.86"
"24/02/2015 17:30 - 24/02/2015 17:45","Germany (DE)","70796.13","66897.77"
"24/02/2015 17:45 - 24/02/2015 18:00","Germany (DE)","72013.07","67968.89"
"24/02/2015 18:00 - 24/02/2015 18:15","Germany (DE)","73437.60","68111.16"
"24/02/2015 18:15 - 24/02/2015 18:30","Germany (DE)","74515.83","68712.50"
"24/02/2015 18:30 - 24/02/2015 18:45","Germany (DE)","74918.97","69256.72"
"24/02/2015 18:45 - 24/02/2015 19:00","Germany (DE)","75081.39","69047.13"
"24/02/2015 19:00 - 24/02/2015 19:15","Germany (DE)","74599.11","68758.02"
"24/02/2015 19:15 - 24/02/2015 19:30","Germany (DE)","73830.28","67863.44"
"24/02/2015 19:30 - 24/02/2015 19:45","Germany (DE)","73175.06","67342.37"
"24/02/2015 19:45 - 24/02/2015 20:00","Germany (DE)","72407.77","66567.98"
"24/02/2015 20:00 - 24/02/2015 20:15","Germany (DE)","71117.81","65849.58"
"24/02/2015 20:15 - 24/02/2015 20:30","Germany (DE)","69801.98","64818.75"
"24/02/2015 20:30 - 24/02/2015 20:45","Germany (DE)","68785.31","63472.05"
"24/02/2015 20:45 - 24/02/2015 21:00","Germany (DE)","67567.96","62321.04"
"24/02/2015 21:00 - 24/02/2015 21:15","Germany (DE)","67064.72","61758.37"
"24/02/2015 21:15 - 24/02/2015 21:30","Germany (DE)","66428.69","61224.76"
"24/02/2015 21:30 - 24/02/2015 21:45","Germany (DE)","65732.63","60274.82"
"24/02/2015 21:45 - 24/02/2015 22:00","Germany (DE)","64558.01","59217.85"
"24/02/2015 22:00 - 24/02/2015 22:15","Germany (DE)","64915.18","56891.79"
"24/02/2015 22:15 - 24/02/2015 22:30","Germany (DE)","63921.85","56347.70"
"24/02/2015 22:30 - 24/02/2015 22:45","Germany (DE)","62661.82","57697.82"
"24/02/2015 22:45 - 24/02/2015 23:00","Germany (DE)","61358.26","56484.89"
"24/02/2015 23:00 - 24/02/2015 23:15","Germany (DE)","60554.33","55469.25"
"24/02/2015 23:15 - 24/02/2015 23:30","Germany (DE)","59241.19","54356.32"
"24/02/2015 23:30 - 24/02/2015 23:45","Germany (DE)","58060.86","53408.55"
"24/02/2015 23:45 - 25/02/2015 00:00","Germany (DE)","56768.15","50333.00"
"25/02/2015 00:00 - 25/02/2015 00:15","Germany (DE)","56373.00","51450.86"
"25/02/2015 00:15 - 25/02/2015 00:30","Germany (DE)","55493.35","50729.69"
"25/02/2015 00:30 - 25/02/2015 00:45","Germany (DE)","54871.09","50031.47"
"25/02/2015 00:45 - 25/02/2015 01:00","Germany (DE)","54333.21","49520.73"
"25/02/2015 01:00 - 25/02/2015 01:15","Germany (DE)","53855.74","48918.64"
"25/02/2015 01:15 - 25/02/2015 01:30","Germany (DE)","53398.63","49288.69"
"25/02/2015 01:30 - 25/02/2015 01:45","Germany (DE)","53046.05","48230.96"
"25/02/2015 01:45 - 25/02/2015 02:00","Germany (DE)","52637.50","47945.26"
"25/02/2015 02:00 - 25/02/2015 02:15","Germany (DE)","52316.59","47521.69"
"25/02/2015 02:15 - 25/02/2015 02:30","Germany (DE)","51969.28","48202.32"
"25/02/2015 02:30 - 25/02/2015 02:45","Germany (DE)","52129.92","47457.44"
"25/02/2015 02:45 - 25/02/2015 03:00","Germany (DE)","52161.61","47383.88"
"25/02/2015 03:00 - 25/02/2015 03:15","Germany (DE)","52526.02","48264.24"
"25/02/2015 03:15 - 25/02/2015 03:30","Germany (DE)","52501.68","48520.80"
"25/02/2015 03:30 - 25/02/2015 03:45","Germany (DE)","52480.72","47846.32"
"25/02/2015 03:45 - 25/02/2015 04:00","Germany (DE)","52572.37","48016.58"
"25/02/2015 04:00 - 25/02/2015 04:15","Germany (DE)","53212.47","48391.03"
"25/02/2015 04:15 - 25/02/2015 04:30","Germany (DE)","53542.57","48633.24"
"25/02/2015 04:30 - 25/02/2015 04:45","Germany (DE)","53752.26","49073.30"
"25/02/2015 04:45 - 25/02/2015 05:00","Germany (DE)","54428.71","49725.72"
"25/02/2015 05:00 - 25/02/2015 05:15","Germany (DE)","55687.94","50848.22"
"25/02/2015 05:15 - 25/02/2015 05:30","Germany (DE)","56052.39","51334.11"
"25/02/2015 05:30 - 25/02/2015 05:45","Germany (DE)","57360.74","52526.15"
"25/02/2015 05:45 - 25/02/2015 06:00","Germany (DE)","58762.66","53844.88"
"25/02/2015 06:00 - 25/02/2015 06:15","Germany (DE)","61355.90","56389.89"
"25/02/2015 06:15 - 25/02/2015 06:30","Germany (DE)","63760.80","56955.01"
"25/02/2015 06:30 - 25/02/2015 06:45","Germany (DE)","65874.17","60475.83"
"25/02/2015 06:45 - 25/02/2015 07:00","Germany (DE)","67623.44","61885.53"
"25/02/2015 07:00 - 25/02/2015 07:15","Germany (DE)","69133.42","63990.55"
"25/02/2015 07:15 - 25/02/2015 07:30","Germany (DE)","69741.25","64488.46"
"25/02/2015 07:30 - 25/02/2015 07:45","Germany (DE)","70284.79","65031.57"
"25/02/2015 07:45 - 25/02/2015 08:00","Germany (DE)","70795.27","65572.86"
"25/02/2015 08:00 - 25/02/2015 08:15","Germany (DE)","71682.28","66608.32"
"25/02/2015 08:15 - 25/02/2015 08:30","Germany (DE)","71923.90","67444.01"
"25/02/2015 08:30 - 25/02/2015 08:45","Germany (DE)","71981.65","67427.20"
"25/02/2015 08:45 - 25/02/2015 09:00","Germany (DE)","71670.93","67759.71"
"25/02/2015 09:00 - 25/02/2015 09:15","Germany (DE)","71392.53","67909.51"
"25/02/2015 09:15 - 25/02/2015 09:30","Germany (DE)","71513.46","67830.56"
"25/02/2015 09:30 - 25/02/2015 09:45","Germany (DE)","71775.96","68345.92"
"25/02/2015 09:45 - 25/02/2015 10:00","Germany (DE)","72011.48","68561.57"
"25/02/2015 10:00 - 25/02/2015 10:15","Germany (DE)","72262.32","68504.74"
"25/02/2015 10:15 - 25/02/2015 10:30","Germany (DE)","72638.62","68648.43"
"25/02/2015 10:30 - 25/02/2015 10:45","Germany (DE)","72828.23","69126.24"
"25/02/2015 10:45 - 25/02/2015 11:00","Germany (DE)","73074.07","69319.81"
"25/02/2015 11:00 - 25/02/2015 11:15","Germany (DE)","73484.03","70033.45"
"25/02/2015 11:15 - 25/02/2015 11:30","Germany (DE)","73788.41","70206.67"
"25/02/2015 11:30 - 25/02/2015 11:45","Germany (DE)","73838.58","70492.18"
"25/02/2015 11:45 - 25/02/2015 12:00","Germany (DE)","73587.34","70265.31"
"25/02/2015 12:00 - 25/02/2015 12:15","Germany (DE)","73124.45","69559.86"
"25/02/2015 12:15 - 25/02/2015 12:30","Germany (DE)","72902.25","69589.52"
"25/02/2015 12:30 - 25/02/2015 12:45","Germany (DE)","72874.47","69257.80"
"25/02/2015 12:45 - 25/02/2015 13:00","Germany (DE)","72701.70","69213.53"
"25/02/2015 13:00 - 25/02/2015 13:15","Germany (DE)","72804.31","69525.05"
"25/02/2015 13:15 - 25/02/2015 13:30","Germany (DE)","72330.58","69065.72"
"25/02/2015 13:30 - 25/02/2015 13:45","Germany (DE)","71871.43","68928.30"
"25/02/2015 13:45 - 25/02/2015 14:00","Germany (DE)","71378.17","68071.47"
"25/02/2015 14:00 - 25/02/2015 14:15","Germany (DE)","71131.64","67981.45"
"25/02/2015 14:15 - 25/02/2015 14:30","Germany (DE)","70984.86","67957.78"
"25/02/2015 14:30 - 25/02/2015 14:45","Germany (DE)","70826.81","67722.71"
"25/02/2015 14:45 - 25/02/2015 15:00","Germany (DE)","70700.79","67229.95"
"25/02/2015 15:00 - 25/02/2015 15:15","Germany (DE)","70365.55","67314.97"
"25/02/2015 15:15 - 25/02/2015 15:30","Germany (DE)","69919.24","66877.26"
"25/02/2015 15:30 - 25/02/2015 15:45","Germany (DE)","69483.83","66337.41"
"25/02/2015 15:45 - 25/02/2015 16:00","Germany (DE)","69097.09","65355.78"
"25/02/2015 16:00 - 25/02/2015 16:15","Germany (DE)","68656.86","65742.62"
"25/02/2015 16:15 - 25/02/2015 16:30","Germany (DE)","68390.99","65514.28"
"25/02/2015 16:30 - 25/02/2015 16:45","Germany (DE)","68391.91","64862.24"
"25/02/2015 16:45 - 25/02/2015 17:00","Germany (DE)","68612.51","65145.22"
"25/02/2015 17:00 - 25/02/2015 17:15","Germany (DE)","68588.17","65462.91"
"25/02/2015 17:15 - 25/02/2015 17:30","Germany (DE)","68889.19","65789.25"
"25/02/2015 17:30 - 25/02/2015 17:45","Germany (DE)","69854.40","65869.42"
"25/02/2015 17:45 - 25/02/2015 18:00","Germany (DE)","70963.49","66623.39"
"25/02/2015 18:00 - 25/02/2015 18:15","Germany (DE)","72274.05","67456.56"
"25/02/2015 18:15 - 25/02/2015 18:30","Germany (DE)","73783.79","68144.61"
"25/02/2015 18:30 - 25/02/2015 18:45","Germany (DE)","74533.23","68779.80"
"25/02/2015 18:45 - 25/02/2015 19:00","Germany (DE)","74457.64","69270.95"
"25/02/2015 19:00 - 25/02/2015 19:15","Germany (DE)","74125.60","69248.19"
"25/02/2015 19:15 - 25/02/2015 19:30","Germany (DE)","73375.97","67968.37"
"25/02/2015 19:30 - 25/02/2015 19:45","Germany (DE)","72718.93","67326.20"
"25/02/2015 19:45 - 25/02/2015 20:00","Germany (DE)","71839.98","66620.12"
"25/02/2015 20:00 - 25/02/2015 20:15","Germany (DE)","70442.76","65398.49"
"25/02/2015 20:15 - 25/02/2015 20:30","Germany (DE)","69233.48","64463.24"
"25/02/2015 20:30 - 25/02/2015 20:45","Germany (DE)","68064.81","63347.88"
"25/02/2015 20:45 - 25/02/2015 21:00","Germany (DE)","66980.28","62200.30"
"25/02/2015 21:00 - 25/02/2015 21:15","Germany (DE)","66366.71","61662.90"
"25/02/2015 21:15 - 25/02/2015 21:30","Germany (DE)","65939.82","61154.93"
"25/02/2015 21:30 - 25/02/2015 21:45","Germany (DE)","65315.95","60221.60"
"25/02/2015 21:45 - 25/02/2015 22:00","Germany (DE)","64041.21","59277.88"
"25/02/2015 22:00 - 25/02/2015 22:15","Germany (DE)","63901.39","59337.67"
"25/02/2015 22:15 - 25/02/2015 22:30","Germany (DE)","63059.30","58896.98"
"25/02/2015 22:30 - 25/02/2015 22:45","Germany (DE)","61983.72","57689.22"
"25/02/2015 22:45 - 25/02/2015 23:00","Germany (DE)","60902.14","56447.65"
"25/02/2015 23:00 - 25/02/2015 23:15","Germany (DE)","59529.72","55206.39"
"25/02/2015 23:15 - 25/02/2015 23:30","Germany (DE)","58434.15","54168.41"
"25/02/2015 23:30 - 25/02/2015 23:45","Germany (DE)","57360.22","53071.85"
"25/02/2015 23:45 - 26/02/2015 00:00","Germany (DE)","56520.20","52256.87"
"26/02/2015 00:00 - 26/02/2015 00:15","Germany (DE)","55641.69","51187.41"
"26/02/2015 00:15 - 26/02/2015 00:30","Germany (DE)","54742.95","50563.46"
"26/02/2015 00:30 - 26/02/2015 00:45","Germany (DE)","54068.42","50929.94"
"26/02/2015 00:45 - 26/02/2015 01:00","Germany (DE)","53621.62","50392.52"
"26/02/2015 01:00 - 26/02/2015 01:15","Germany (DE)","53095.51","49812.30"
"26/02/2015 01:15 - 26/02/2015 01:30","Germany (DE)","52725.70","48756.98"
"26/02/2015 01:30 - 26/02/2015 01:45","Germany (DE)","52365.93","49065.71"
"26/02/2015 01:45 - 26/02/2015 02:00","Germany (DE)","52228.56","48728.34"
"26/02/2015 02:00 - 26/02/2015 02:15","Germany (DE)","51803.73","48476.25"
"26/02/2015 02:15 - 26/02/2015 02:30","Germany (DE)","51485.31","47134.15"
"26/02/2015 02:30 - 26/02/2015 02:45","Germany (DE)","51756.95","48249.27"
"26/02/2015 02:45 - 26/02/2015 03:00","Germany (DE)","51647.25","47492.42"
"26/02/2015 03:00 - 26/02/2015 03:15","Germany (DE)","51901.17","47102.13"
"26/02/2015 03:15 - 26/02/2015 03:30","Germany (DE)","52027.04","47185.66"
"26/02/2015 03:30 - 26/02/2015 03:45","Germany (DE)","51885.17","47482.16"
"26/02/2015 03:45 - 26/02/2015 04:00","Germany (DE)","52100.37","48751.83"
"26/02/2015 04:00 - 26/02/2015 04:15","Germany (DE)","52613.76","48029.00"
"26/02/2015 04:15 - 26/02/2015 04:30","Germany (DE)","52860.72","48205.52"
"26/02/2015 04:30 - 26/02/2015 04:45","Germany (DE)","53365.08","49897.84"
"26/02/2015 04:45 - 26/02/2015 05:00","Germany (DE)","53989.20","50390.00"
"26/02/2015 05:00 - 26/02/2015 05:15","Germany (DE)","55327.33","51433.10"
"26/02/2015 05:15 - 26/02/2015 05:30","Germany (DE)","55856.01","51866.20"
"26/02/2015 05:30 - 26/02/2015 05:45","Germany (DE)","56949.96","52839.13"
"26/02/2015 05:45 - 26/02/2015 06:00","Germany (DE)","58067.62","53951.98"
"26/02/2015 06:00 - 26/02/2015 06:15","Germany (DE)","61125.68","56386.68"
"26/02/2015 06:15 - 26/02/2015 06:30","Germany (DE)","63474.83","57267.66"
"26/02/2015 06:30 - 26/02/2015 06:45","Germany (DE)","65661.72","60657.52"
"26/02/2015 06:45 - 26/02/2015 07:00","Germany (DE)","67466.56","61968.59"
"26/02/2015 07:00 - 26/02/2015 07:15","Germany (DE)","68934.89","63710.59"
"26/02/2015 07:15 - 26/02/2015 07:30","Germany (DE)","69388.02","64898.02"
"26/02/2015 07:30 - 26/02/2015 07:45","Germany (DE)","69890.88","65445.85"
"26/02/2015 07:45 - 26/02/2015 08:00","Germany (DE)","70445.58","66225.09"
"26/02/2015 08:00 - 26/02/2015 08:15","Germany (DE)","71280.60","66962.45"
"26/02/2015 08:15 - 26/02/2015 08:30","Germany (DE)","71639.93","67669.89"
"26/02/2015 08:30 - 26/02/2015 08:45","Germany (DE)","71791.20","67831.97"
"26/02/2015 08:45 - 26/02/2015 09:00","Germany (DE)","71669.14","68076.44"
"26/02/2015 09:00 - 26/02/2015 09:15","Germany (DE)","71357.91","68378.98"
"26/02/2015 09:15 - 26/02/2015 09:30","Germany (DE)","71558.39","68357.06"
"26/02/2015 09:30 - 26/02/2015 09:45","Germany (DE)","71893.83","68789.81"
"26/02/2015 09:45 - 26/02/2015 10:00","Germany (DE)","72120.53","69073.74"
"26/02/2015 10:00 - 26/02/2015 10:15","Germany (DE)","72138.52","69054.60"
"26/02/2015 10:15 - 26/02/2015 10:30","Germany (DE)","72277.03","69132.21"
"26/02/2015 10:30 - 26/02/2015 10:45","Germany (DE)","72356.07","69657.21"
"26/02/2015 10:45 - 26/02/2015 11:00","Germany (DE)","72519.84","69855.59"
"26/02/2015 11:00 - 26/02/2015 11:15","Germany (DE)","72429.29","70510.84"
"26/02/2015 11:15 - 26/02/2015 11:30","Germany (DE)","72603.61","70564.21"
"26/02/2015 11:30 - 26/02/2015 11:45","Germany (DE)","72757.86","70600.09"
"26/02/2015 11:45 - 26/02/2015 12:00","Germany (DE)","72792.18","70350.47"
"26/02/2015 12:00 - 26/02/2015 12:15","Germany (DE)","72735.27","69595.57"
"26/02/2015 12:15 - 26/02/2015 12:30","Germany (DE)","72371.52","69407.29"
"26/02/2015 12:30 - 26/02/2015 12:45","Germany (DE)","72471.90","69417.75"
"26/02/2015 12:45 - 26/02/2015 13:00","Germany (DE)","72492.05","69279.93"
"26/02/2015 13:00 - 26/02/2015 13:15","Germany (DE)","72974.49","67948.00"
"26/02/2015 13:15 - 26/02/2015 13:30","Germany (DE)","72448.02","67664.70"
"26/02/2015 13:30 - 26/02/2015 13:45","Germany (DE)","71961.92","67338.74"
"26/02/2015 13:45 - 26/02/2015 14:00","Germany (DE)","71350.20","68067.14"
"26/02/2015 14:00 - 26/02/2015 14:15","Germany (DE)","71247.52","66706.75"
"26/02/2015 14:15 - 26/02/2015 14:30","Germany (DE)","71115.61","66510.57"
"26/02/2015 14:30 - 26/02/2015 14:45","Germany (DE)","70784.97","66453.32"
"26/02/2015 14:45 - 26/02/2015 15:00","Germany (DE)","70348.48","66921.66"
"26/02/2015 15:00 - 26/02/2015 15:15","Germany (DE)","70541.62","66847.85"
"26/02/2015 15:15 - 26/02/2015 15:30","Germany (DE)","70155.57","66236.37"
"26/02/2015 15:30 - 26/02/2015 15:45","Germany (DE)","69688.20","65766.10"
"26/02/2015 15:45 - 26/02/2015 16:00","Germany (DE)","69306.89","65205.11"
"26/02/2015 16:00 - 26/02/2015 16:15","Germany (DE)","69048.76","65285.78"
"26/02/2015 16:15 - 26/02/2015 16:30","Germany (DE)","68576.40","64888.58"
"26/02/2015 16:30 - 26/02/2015 16:45","Germany (DE)","68533.69","64825.98"
"26/02/2015 16:45 - 26/02/2015 17:00","Germany (DE)","68262.84","64617.29"
"26/02/2015 17:00 - 26/02/2015 17:15","Germany (DE)","68482.25","64984.05"
"26/02/2015 17:15 - 26/02/2015 17:30","Germany (DE)","68895.37","64994.45"
"26/02/2015 17:30 - 26/02/2015 17:45","Germany (DE)","69480.54","65322.10"
"26/02/2015 17:45 - 26/02/2015 18:00","Germany (DE)","70843.46","66216.71"
"26/02/2015 18:00 - 26/02/2015 18:15","Germany (DE)","72267.80","67214.80"
"26/02/2015 18:15 - 26/02/2015 18:30","Germany (DE)","73603.86","68069.16"
"26/02/2015 18:30 - 26/02/2015 18:45","Germany (DE)","74392.27","68719.15"
"26/02/2015 18:45 - 26/02/2015 19:00","Germany (DE)","74597.11","69280.97"
"26/02/2015 19:00 - 26/02/2015 19:15","Germany (DE)","74569.37","69155.33"
"26/02/2015 19:15 - 26/02/2015 19:30","Germany (DE)","74166.33","68267.13"
"26/02/2015 19:30 - 26/02/2015 19:45","Germany (DE)","73586.80","67767.72"
"26/02/2015 19:45 - 26/02/2015 20:00","Germany (DE)","73197.88","66952.30"
"26/02/2015 20:00 - 26/02/2015 20:15","Germany (DE)","71304.93","65680.72"
"26/02/2015 20:15 - 26/02/2015 20:30","Germany (DE)","70222.25","64608.34"
"26/02/2015 20:30 - 26/02/2015 20:45","Germany (DE)","69066.04","63498.16"
"26/02/2015 20:45 - 26/02/2015 21:00","Germany (DE)","67803.96","62242.36"
"26/02/2015 21:00 - 26/02/2015 21:15","Germany (DE)","67268.52","61795.36"
"26/02/2015 21:15 - 26/02/2015 21:30","Germany (DE)","66687.35","61355.52"
"26/02/2015 21:30 - 26/02/2015 21:45","Germany (DE)","65693.42","60589.82"
"26/02/2015 21:45 - 26/02/2015 22:00","Germany (DE)","64777.63","59623.05"
"26/02/2015 22:00 - 26/02/2015 22:15","Germany (DE)","64598.50","59749.49"
"26/02/2015 22:15 - 26/02/2015 22:30","Germany (DE)","63526.90","59197.90"
"26/02/2015 22:30 - 26/02/2015 22:45","Germany (DE)","62184.04","58092.24"
"26/02/2015 22:45 - 26/02/2015 23:00","Germany (DE)","60810.68","56814.44"
"26/02/2015 23:00 - 26/02/2015 23:15","Germany (DE)","59939.21","55649.88"
"26/02/2015 23:15 - 26/02/2015 23:30","Germany (DE)","58521.05","54679.49"
"26/02/2015 23:30 - 26/02/2015 23:45","Germany (DE)","57508.16","53735.67"
"26/02/2015 23:45 - 27/02/2015 00:00","Germany (DE)","56527.72","53907.55"
"27/02/2015 00:00 - 27/02/2015 00:15","Germany (DE)","55659.17","50122.47"
"27/02/2015 00:15 - 27/02/2015 00:30","Germany (DE)","54727.64","49494.50"
"27/02/2015 00:30 - 27/02/2015 00:45","Germany (DE)","54359.88","48892.21"
"27/02/2015 00:45 - 27/02/2015 01:00","Germany (DE)","53833.82","48475.76"
"27/02/2015 01:00 - 27/02/2015 01:15","Germany (DE)","53367.40","47839.41"
"27/02/2015 01:15 - 27/02/2015 01:30","Germany (DE)","52791.34","48118.36"
"27/02/2015 01:30 - 27/02/2015 01:45","Germany (DE)","52489.20","47156.87"
"27/02/2015 01:45 - 27/02/2015 02:00","Germany (DE)","52158.72","46843.16"
"27/02/2015 02:00 - 27/02/2015 02:15","Germany (DE)","51491.05","47287.01"
"27/02/2015 02:15 - 27/02/2015 02:30","Germany (DE)","51245.82","46074.66"
"27/02/2015 02:30 - 27/02/2015 02:45","Germany (DE)","51393.02","46968.55"
"27/02/2015 02:45 - 27/02/2015 03:00","Germany (DE)","51364.82","47218.69"
"27/02/2015 03:00 - 27/02/2015 03:15","Germany (DE)","51569.19","47357.10"
"27/02/2015 03:15 - 27/02/2015 03:30","Germany (DE)","51563.62","47406.94"
"27/02/2015 03:30 - 27/02/2015 03:45","Germany (DE)","51866.21","46397.05"
"27/02/2015 03:45 - 27/02/2015 04:00","Germany (DE)","52115.15","47765.55"
"27/02/2015 04:00 - 27/02/2015 04:15","Germany (DE)","52506.41","48049.74"
"27/02/2015 04:15 - 27/02/2015 04:30","Germany (DE)","52959.04","48278.63"
"27/02/2015 04:30 - 27/02/2015 04:45","Germany (DE)","53905.00","48863.48"
"27/02/2015 04:45 - 27/02/2015 05:00","Germany (DE)","54303.67","49400.22"
"27/02/2015 05:00 - 27/02/2015 05:15","Germany (DE)","55259.75","50529.54"
"27/02/2015 05:15 - 27/02/2015 05:30","Germany (DE)","55786.17","51009.17"
"27/02/2015 05:30 - 27/02/2015 05:45","Germany (DE)","56988.02","52068.61"
"27/02/2015 05:45 - 27/02/2015 06:00","Germany (DE)","58115.61","53224.47"
"27/02/2015 06:00 - 27/02/2015 06:15","Germany (DE)","60913.53","55859.90"
"27/02/2015 06:15 - 27/02/2015 06:30","Germany (DE)","63625.62","58103.22"
"27/02/2015 06:30 - 27/02/2015 06:45","Germany (DE)","65760.71","60168.38"
"27/02/2015 06:45 - 27/02/2015 07:00","Germany (DE)","67210.84","61651.01"
"27/02/2015 07:00 - 27/02/2015 07:15","Germany (DE)","68956.48","63336.67"
"27/02/2015 07:15 - 27/02/2015 07:30","Germany (DE)","69720.83","64293.71"
"27/02/2015 07:30 - 27/02/2015 07:45","Germany (DE)","70461.00","64843.00"
"27/02/2015 07:45 - 27/02/2015 08:00","Germany (DE)","71192.26","65499.48"
"27/02/2015 08:00 - 27/02/2015 08:15","Germany (DE)","72032.18","66135.41"
"27/02/2015 08:15 - 27/02/2015 08:30","Germany (DE)","72386.78","66401.65"
"27/02/2015 08:30 - 27/02/2015 08:45","Germany (DE)","72470.46","66960.75"
"27/02/2015 08:45 - 27/02/2015 09:00","Germany (DE)","72475.10","66834.12"
"27/02/2015 09:00 - 27/02/2015 09:15","Germany (DE)","72560.33","66432.62"
"27/02/2015 09:15 - 27/02/2015 09:30","Germany (DE)","72842.82","66702.99"
"27/02/2015 09:30 - 27/02/2015 09:45","Germany (DE)","72891.31","66847.76"
"27/02/2015 09:45 - 27/02/2015 10:00","Germany (DE)","73162.42","67133.81"
