"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"30/01/2023 22:00 - 30/01/2023 23:00","Italy (IT)","33625.00","33817.00"
"30/01/2023 23:00 - 31/01/2023 00:00","Italy (IT)","30508.00","30600.00"
"31/01/2023 00:00 - 31/01/2023 01:00","Italy (IT)","28425.00","27444.00"
"31/01/2023 01:00 - 31/01/2023 02:00","Italy (IT)","26597.00","25810.00"
"31/01/2023 02:00 - 31/01/2023 03:00","Italy (IT)","25622.00","25167.00"
"31/01/2023 03:00 - 31/01/2023 04:00","Italy (IT)","25443.00","25149.00"
"31/01/2023 04:00 - 31/01/2023 05:00","Italy (IT)","26029.00","26182.00"
"31/01/2023 05:00 - 31/01/2023 06:00","Italy (IT)","28082.00","28097.00"
"31/01/2023 06:00 - 31/01/2023 07:00","Italy (IT)","33867.00","33840.00"
"31/01/2023 07:00 - 31/01/2023 08:00","Italy (IT)","40267.00","39830.00"
"31/01/2023 08:00 - 31/01/2023 09:00","Italy (IT)","44708.00","44402.00"
"31/01/2023 09:00 - 31/01/2023 10:00","Italy (IT)","45669.00","45613.00"
"31/01/2023 10:00 - 31/01/2023 11:00","Italy (IT)","43811.00","44602.00"
"31/01/2023 11:00 - 31/01/2023 12:00","Italy (IT)","42466.00","42636.00"
"31/01/2023 12:00 - 31/01/2023 13:00","Italy (IT)","40132.00","40677.00"
"31/01/2023 13:00 - 31/01/2023 14:00","Italy (IT)","39765.00","40604.00"
"31/01/2023 14:00 - 31/01/2023 15:00","Italy (IT)","40608.00","41762.00"
"31/01/2023 15:00 - 31/01/2023 16:00","Italy (IT)","41423.00","42378.00"
"31/01/2023 16:00 - 31/01/2023 17:00","Italy (IT)","41899.00","42336.00"
"31/01/2023 17:00 - 31/01/2023 18:00","Italy (IT)","43057.00","43703.00"
"31/01/2023 18:00 - 31/01/2023 19:00","Italy (IT)","43818.00","44550.00"
"31/01/2023 19:00 - 31/01/2023 20:00","Italy (IT)","43293.00","44025.00"
"31/01/2023 20:00 - 31/01/2023 21:00","Italy (IT)","40909.00","41747.00"
"31/01/2023 21:00 - 31/01/2023 22:00","Italy (IT)","37738.00","38765.00"
"31/01/2023 22:00 - 31/01/2023 23:00","Italy (IT)","33873.00","34942.00"
"31/01/2023 23:00 - 01/02/2023 00:00","Italy (IT)","30643.00","31487.00"
"01/02/2023 00:00 - 01/02/2023 01:00","Italy (IT)","28062.00","28543.00"
"01/02/2023 01:00 - 01/02/2023 02:00","Italy (IT)","26607.00","26791.00"
"01/02/2023 02:00 - 01/02/2023 03:00","Italy (IT)","25696.00","25953.00"
"01/02/2023 03:00 - 01/02/2023 04:00","Italy (IT)","25597.00","25793.00"
"01/02/2023 04:00 - 01/02/2023 05:00","Italy (IT)","25880.00","26279.00"
"01/02/2023 05:00 - 01/02/2023 06:00","Italy (IT)","27910.00","28146.00"
"01/02/2023 06:00 - 01/02/2023 07:00","Italy (IT)","33662.00","34336.00"
"01/02/2023 07:00 - 01/02/2023 08:00","Italy (IT)","39959.00","40355.00"
"01/02/2023 08:00 - 01/02/2023 09:00","Italy (IT)","44175.00","44680.00"
"01/02/2023 09:00 - 01/02/2023 10:00","Italy (IT)","44924.00","45657.00"
"01/02/2023 10:00 - 01/02/2023 11:00","Italy (IT)","43769.00","44227.00"
"01/02/2023 11:00 - 01/02/2023 12:00","Italy (IT)","42621.00","42924.00"
"01/02/2023 12:00 - 01/02/2023 13:00","Italy (IT)","40585.00","40641.00"
"01/02/2023 13:00 - 01/02/2023 14:00","Italy (IT)","40283.00","40258.00"
"01/02/2023 14:00 - 01/02/2023 15:00","Italy (IT)","41274.00","41137.00"
"01/02/2023 15:00 - 01/02/2023 16:00","Italy (IT)","42348.00","41968.00"
"01/02/2023 16:00 - 01/02/2023 17:00","Italy (IT)","42331.00","42237.00"
"01/02/2023 17:00 - 01/02/2023 18:00","Italy (IT)","43211.00","43474.00"
"01/02/2023 18:00 - 01/02/2023 19:00","Italy (IT)","43864.00","44930.00"
"01/02/2023 19:00 - 01/02/2023 20:00","Italy (IT)","43237.00","44552.00"
"01/02/2023 20:00 - 01/02/2023 21:00","Italy (IT)","41053.00","42033.00"
"01/02/2023 21:00 - 01/02/2023 22:00","Italy (IT)","38048.00","39220.00"
"01/02/2023 22:00 - 01/02/2023 23:00","Italy (IT)","34094.00","35252.00"
"01/02/2023 23:00 - 02/02/2023 00:00","Italy (IT)","30623.00","31696.00"
"02/02/2023 00:00 - 02/02/2023 01:00","Italy (IT)","27607.00","28181.00"
"02/02/2023 01:00 - 02/02/2023 02:00","Italy (IT)","26195.00","26593.00"
"02/02/2023 02:00 - 02/02/2023 03:00","Italy (IT)","25224.00","25753.00"
"02/02/2023 03:00 - 02/02/2023 04:00","Italy (IT)","25195.00","25683.00"
"02/02/2023 04:00 - 02/02/2023 05:00","Italy (IT)","25609.00","25911.00"
"02/02/2023 05:00 - 02/02/2023 06:00","Italy (IT)","27499.00","27827.00"
"02/02/2023 06:00 - 02/02/2023 07:00","Italy (IT)","33147.00","33471.00"
"02/02/2023 07:00 - 02/02/2023 08:00","Italy (IT)","39599.00","39958.00"
"02/02/2023 08:00 - 02/02/2023 09:00","Italy (IT)","43343.00","43841.00"
"02/02/2023 09:00 - 02/02/2023 10:00","Italy (IT)","44005.00","44631.00"
"02/02/2023 10:00 - 02/02/2023 11:00","Italy (IT)","42880.00","43762.00"
"02/02/2023 11:00 - 02/02/2023 12:00","Italy (IT)","41937.00","42295.00"
"02/02/2023 12:00 - 02/02/2023 13:00","Italy (IT)","39450.00","39991.00"
"02/02/2023 13:00 - 02/02/2023 14:00","Italy (IT)","39507.00","39578.00"
"02/02/2023 14:00 - 02/02/2023 15:00","Italy (IT)","40856.00","40591.00"
"02/02/2023 15:00 - 02/02/2023 16:00","Italy (IT)","40951.00","41311.00"
"02/02/2023 16:00 - 02/02/2023 17:00","Italy (IT)","41220.00","41908.00"
"02/02/2023 17:00 - 02/02/2023 18:00","Italy (IT)","42318.00","43428.00"
"02/02/2023 18:00 - 02/02/2023 19:00","Italy (IT)","43371.00","44693.00"
"02/02/2023 19:00 - 02/02/2023 20:00","Italy (IT)","43059.00","44280.00"
"02/02/2023 20:00 - 02/02/2023 21:00","Italy (IT)","40758.00","41806.00"
"02/02/2023 21:00 - 02/02/2023 22:00","Italy (IT)","37640.00","38685.00"
"02/02/2023 22:00 - 02/02/2023 23:00","Italy (IT)","33808.00","34843.00"
"02/02/2023 23:00 - 03/02/2023 00:00","Italy (IT)","30494.00","31450.00"
"03/02/2023 00:00 - 03/02/2023 01:00","Italy (IT)","27679.00","28404.00"
"03/02/2023 01:00 - 03/02/2023 02:00","Italy (IT)","26009.00","26740.00"
"03/02/2023 02:00 - 03/02/2023 03:00","Italy (IT)","25353.00","25568.00"
"03/02/2023 03:00 - 03/02/2023 04:00","Italy (IT)","25058.00","25496.00"
"03/02/2023 04:00 - 03/02/2023 05:00","Italy (IT)","25556.00","26011.00"
"03/02/2023 05:00 - 03/02/2023 06:00","Italy (IT)","27410.00","27718.00"
"03/02/2023 06:00 - 03/02/2023 07:00","Italy (IT)","33071.00","33058.00"
"03/02/2023 07:00 - 03/02/2023 08:00","Italy (IT)","39238.00","38973.00"
"03/02/2023 08:00 - 03/02/2023 09:00","Italy (IT)","43396.00","42957.00"
"03/02/2023 09:00 - 03/02/2023 10:00","Italy (IT)","44153.00","43486.00"
"03/02/2023 10:00 - 03/02/2023 11:00","Italy (IT)","42682.00","42552.00"
"03/02/2023 11:00 - 03/02/2023 12:00","Italy (IT)","41378.00","41905.00"
"03/02/2023 12:00 - 03/02/2023 13:00","Italy (IT)","38709.00","39596.00"
"03/02/2023 13:00 - 03/02/2023 14:00","Italy (IT)","38525.00","39150.00"
"03/02/2023 14:00 - 03/02/2023 15:00","Italy (IT)","39961.00","40120.00"
"03/02/2023 15:00 - 03/02/2023 16:00","Italy (IT)","40607.00","39556.00"
"03/02/2023 16:00 - 03/02/2023 17:00","Italy (IT)","40692.00","39587.00"
"03/02/2023 17:00 - 03/02/2023 18:00","Italy (IT)","41376.00","41504.00"
"03/02/2023 18:00 - 03/02/2023 19:00","Italy (IT)","42449.00","43172.00"
"03/02/2023 19:00 - 03/02/2023 20:00","Italy (IT)","42145.00","42670.00"
"03/02/2023 20:00 - 03/02/2023 21:00","Italy (IT)","39841.00","40519.00"
"03/02/2023 21:00 - 03/02/2023 22:00","Italy (IT)","36632.00","37597.00"
"03/02/2023 22:00 - 03/02/2023 23:00","Italy (IT)","33068.00","34134.00"
"03/02/2023 23:00 - 04/02/2023 00:00","Italy (IT)","29905.00","30540.00"
"04/02/2023 00:00 - 04/02/2023 01:00","Italy (IT)","27378.00","27967.00"
"04/02/2023 01:00 - 04/02/2023 02:00","Italy (IT)","25565.00","26133.00"
"04/02/2023 02:00 - 04/02/2023 03:00","Italy (IT)","24633.00","25229.00"
"04/02/2023 03:00 - 04/02/2023 04:00","Italy (IT)","24197.00","24635.00"
"04/02/2023 04:00 - 04/02/2023 05:00","Italy (IT)","23948.00","24581.00"
"04/02/2023 05:00 - 04/02/2023 06:00","Italy (IT)","24674.00","25364.00"
"04/02/2023 06:00 - 04/02/2023 07:00","Italy (IT)","27282.00","28084.00"
"04/02/2023 07:00 - 04/02/2023 08:00","Italy (IT)","30145.00","31618.00"
"04/02/2023 08:00 - 04/02/2023 09:00","Italy (IT)","32530.00","34317.00"
"04/02/2023 09:00 - 04/02/2023 10:00","Italy (IT)","33828.00","35763.00"
"04/02/2023 10:00 - 04/02/2023 11:00","Italy (IT)","33079.00","34725.00"
"04/02/2023 11:00 - 04/02/2023 12:00","Italy (IT)","31597.00","32971.00"
"04/02/2023 12:00 - 04/02/2023 13:00","Italy (IT)","30200.00","31045.00"
"04/02/2023 13:00 - 04/02/2023 14:00","Italy (IT)","28913.00","29736.00"
"04/02/2023 14:00 - 04/02/2023 15:00","Italy (IT)","28688.00","29690.00"
"04/02/2023 15:00 - 04/02/2023 16:00","Italy (IT)","29231.00","30154.00"
"04/02/2023 16:00 - 04/02/2023 17:00","Italy (IT)","30072.00","30695.00"
"04/02/2023 17:00 - 04/02/2023 18:00","Italy (IT)","32371.00","32793.00"
"04/02/2023 18:00 - 04/02/2023 19:00","Italy (IT)","34995.00","35492.00"
"04/02/2023 19:00 - 04/02/2023 20:00","Italy (IT)","35437.00","36180.00"
"04/02/2023 20:00 - 04/02/2023 21:00","Italy (IT)","33679.00","34704.00"
"04/02/2023 21:00 - 04/02/2023 22:00","Italy (IT)","31195.00","32148.00"
"04/02/2023 22:00 - 04/02/2023 23:00","Italy (IT)","28782.00","29661.00"
"04/02/2023 23:00 - 05/02/2023 00:00","Italy (IT)","26460.00","27167.00"
"05/02/2023 00:00 - 05/02/2023 01:00","Italy (IT)","24237.00","24921.00"
"05/02/2023 01:00 - 05/02/2023 02:00","Italy (IT)","22590.00","23375.00"
"05/02/2023 02:00 - 05/02/2023 03:00","Italy (IT)","21650.00","22549.00"
"05/02/2023 03:00 - 05/02/2023 04:00","Italy (IT)","21220.00","21903.00"
"05/02/2023 04:00 - 05/02/2023 05:00","Italy (IT)","21060.00","21945.00"
"05/02/2023 05:00 - 05/02/2023 06:00","Italy (IT)","21746.00","22458.00"
"05/02/2023 06:00 - 05/02/2023 07:00","Italy (IT)","23166.00","23401.00"
"05/02/2023 07:00 - 05/02/2023 08:00","Italy (IT)","24324.00","24673.00"
"05/02/2023 08:00 - 05/02/2023 09:00","Italy (IT)","26858.00","26312.00"
"05/02/2023 09:00 - 05/02/2023 10:00","Italy (IT)","29691.00","28401.00"
"05/02/2023 10:00 - 05/02/2023 11:00","Italy (IT)","30054.00","29168.00"
"05/02/2023 11:00 - 05/02/2023 12:00","Italy (IT)","29850.00","29323.00"
"05/02/2023 12:00 - 05/02/2023 13:00","Italy (IT)","29134.00","29073.00"
"05/02/2023 13:00 - 05/02/2023 14:00","Italy (IT)","27365.00","27470.00"
"05/02/2023 14:00 - 05/02/2023 15:00","Italy (IT)","27085.00","27205.00"
"05/02/2023 15:00 - 05/02/2023 16:00","Italy (IT)","27244.00","27292.00"
"05/02/2023 16:00 - 05/02/2023 17:00","Italy (IT)","27583.00","28135.00"
"05/02/2023 17:00 - 05/02/2023 18:00","Italy (IT)","29853.00","30738.00"
"05/02/2023 18:00 - 05/02/2023 19:00","Italy (IT)","32648.00","33802.00"
"05/02/2023 19:00 - 05/02/2023 20:00","Italy (IT)","33361.00","34622.00"
"05/02/2023 20:00 - 05/02/2023 21:00","Italy (IT)","32377.00","33625.00"
"05/02/2023 21:00 - 05/02/2023 22:00","Italy (IT)","30485.00","31407.00"
"05/02/2023 22:00 - 05/02/2023 23:00","Italy (IT)","28120.00","28964.00"
"05/02/2023 23:00 - 06/02/2023 00:00","Italy (IT)","25491.00","26393.00"
"06/02/2023 00:00 - 06/02/2023 01:00","Italy (IT)","23394.00","23882.00"
"06/02/2023 01:00 - 06/02/2023 02:00","Italy (IT)","22173.00","22540.00"
"06/02/2023 02:00 - 06/02/2023 03:00","Italy (IT)","21552.00","22026.00"
"06/02/2023 03:00 - 06/02/2023 04:00","Italy (IT)","21428.00","21813.00"
"06/02/2023 04:00 - 06/02/2023 05:00","Italy (IT)","22148.00","22469.00"
"06/02/2023 05:00 - 06/02/2023 06:00","Italy (IT)","24564.00","25126.00"
"06/02/2023 06:00 - 06/02/2023 07:00","Italy (IT)","31030.00","31870.00"
"06/02/2023 07:00 - 06/02/2023 08:00","Italy (IT)","37316.00","38436.00"
"06/02/2023 08:00 - 06/02/2023 09:00","Italy (IT)","42470.00","43802.00"
"06/02/2023 09:00 - 06/02/2023 10:00","Italy (IT)","44731.00","45445.00"
"06/02/2023 10:00 - 06/02/2023 11:00","Italy (IT)","44846.00","44173.00"
"06/02/2023 11:00 - 06/02/2023 12:00","Italy (IT)","44247.00","42958.00"
"06/02/2023 12:00 - 06/02/2023 13:00","Italy (IT)","41885.00","40055.00"
"06/02/2023 13:00 - 06/02/2023 14:00","Italy (IT)","41553.00","40110.00"
"06/02/2023 14:00 - 06/02/2023 15:00","Italy (IT)","42109.00","41713.00"
"06/02/2023 15:00 - 06/02/2023 16:00","Italy (IT)","43000.00","42648.00"
"06/02/2023 16:00 - 06/02/2023 17:00","Italy (IT)","43040.00","42735.00"
"06/02/2023 17:00 - 06/02/2023 18:00","Italy (IT)","43654.00","42963.00"
"06/02/2023 18:00 - 06/02/2023 19:00","Italy (IT)","44284.00","43746.00"
"06/02/2023 19:00 - 06/02/2023 20:00","Italy (IT)","43716.00","43380.00"
"06/02/2023 20:00 - 06/02/2023 21:00","Italy (IT)","41205.00","41240.00"
"06/02/2023 21:00 - 06/02/2023 22:00","Italy (IT)","37636.00","38148.00"
"06/02/2023 22:00 - 06/02/2023 23:00","Italy (IT)","33619.00","34122.00"
"06/02/2023 23:00 - 07/02/2023 00:00","Italy (IT)","30371.00","30855.00"
"07/02/2023 00:00 - 07/02/2023 01:00","Italy (IT)","27806.00","28258.00"
"07/02/2023 01:00 - 07/02/2023 02:00","Italy (IT)","26131.00","26507.00"
"07/02/2023 02:00 - 07/02/2023 03:00","Italy (IT)","25302.00","25513.00"
"07/02/2023 03:00 - 07/02/2023 04:00","Italy (IT)","25007.00","25197.00"
"07/02/2023 04:00 - 07/02/2023 05:00","Italy (IT)","25496.00","26006.00"
"07/02/2023 05:00 - 07/02/2023 06:00","Italy (IT)","27468.00","28118.00"
"07/02/2023 06:00 - 07/02/2023 07:00","Italy (IT)","33355.00","33754.00"
"07/02/2023 07:00 - 07/02/2023 08:00","Italy (IT)","39756.00","39843.00"
"07/02/2023 08:00 - 07/02/2023 09:00","Italy (IT)","44559.00","44637.00"
"07/02/2023 09:00 - 07/02/2023 10:00","Italy (IT)","46368.00","46348.00"
"07/02/2023 10:00 - 07/02/2023 11:00","Italy (IT)","45607.00","45973.00"
"07/02/2023 11:00 - 07/02/2023 12:00","Italy (IT)","44218.00","45262.00"
"07/02/2023 12:00 - 07/02/2023 13:00","Italy (IT)","41384.00","42611.00"
"07/02/2023 13:00 - 07/02/2023 14:00","Italy (IT)","40932.00","42204.00"
"07/02/2023 14:00 - 07/02/2023 15:00","Italy (IT)","42356.00","42480.00"
"07/02/2023 15:00 - 07/02/2023 16:00","Italy (IT)","42819.00","43473.00"
"07/02/2023 16:00 - 07/02/2023 17:00","Italy (IT)","42975.00","43588.00"
"07/02/2023 17:00 - 07/02/2023 18:00","Italy (IT)","43654.00","44753.00"
"07/02/2023 18:00 - 07/02/2023 19:00","Italy (IT)","45110.00","45515.00"
"07/02/2023 19:00 - 07/02/2023 20:00","Italy (IT)","44654.00","45207.00"
"07/02/2023 20:00 - 07/02/2023 21:00","Italy (IT)","42052.00","43043.00"
"07/02/2023 21:00 - 07/02/2023 22:00","Italy (IT)","38744.00","39717.00"
"07/02/2023 22:00 - 07/02/2023 23:00","Italy (IT)","34763.00","35901.00"
"07/02/2023 23:00 - 08/02/2023 00:00","Italy (IT)","31415.00","32357.00"
"08/02/2023 00:00 - 08/02/2023 01:00","Italy (IT)","28606.00","28280.00"
"08/02/2023 01:00 - 08/02/2023 02:00","Italy (IT)","27117.00","26785.00"
"08/02/2023 02:00 - 08/02/2023 03:00","Italy (IT)","26240.00","25875.00"
"08/02/2023 03:00 - 08/02/2023 04:00","Italy (IT)","25904.00","25538.00"
"08/02/2023 04:00 - 08/02/2023 05:00","Italy (IT)","26495.00","25913.00"
"08/02/2023 05:00 - 08/02/2023 06:00","Italy (IT)","28498.00","27772.00"
"08/02/2023 06:00 - 08/02/2023 07:00","Italy (IT)","34187.00","33520.00"
"08/02/2023 07:00 - 08/02/2023 08:00","Italy (IT)","40435.00","39698.00"
"08/02/2023 08:00 - 08/02/2023 09:00","Italy (IT)","45237.00","44483.00"
"08/02/2023 09:00 - 08/02/2023 10:00","Italy (IT)","46766.00","45578.00"
"08/02/2023 10:00 - 08/02/2023 11:00","Italy (IT)","45765.00","44886.00"
"08/02/2023 11:00 - 08/02/2023 12:00","Italy (IT)","44959.00","43575.00"
"08/02/2023 12:00 - 08/02/2023 13:00","Italy (IT)","42918.00","41912.00"
"08/02/2023 13:00 - 08/02/2023 14:00","Italy (IT)","42873.00","41614.00"
"08/02/2023 14:00 - 08/02/2023 15:00","Italy (IT)","43545.00","42965.00"
"08/02/2023 15:00 - 08/02/2023 16:00","Italy (IT)","44419.00","43345.00"
"08/02/2023 16:00 - 08/02/2023 17:00","Italy (IT)","44280.00","43482.00"
"08/02/2023 17:00 - 08/02/2023 18:00","Italy (IT)","44717.00","43958.00"
"08/02/2023 18:00 - 08/02/2023 19:00","Italy (IT)","45886.00","45454.00"
"08/02/2023 19:00 - 08/02/2023 20:00","Italy (IT)","45235.00","45263.00"
"08/02/2023 20:00 - 08/02/2023 21:00","Italy (IT)","42612.00","43098.00"
"08/02/2023 21:00 - 08/02/2023 22:00","Italy (IT)","39202.00","39408.00"
"08/02/2023 22:00 - 08/02/2023 23:00","Italy (IT)","35184.00","35289.00"
"08/02/2023 23:00 - 09/02/2023 00:00","Italy (IT)","31468.00","31577.00"
"09/02/2023 00:00 - 09/02/2023 01:00","Italy (IT)","28746.00","30105.00"
"09/02/2023 01:00 - 09/02/2023 02:00","Italy (IT)","27215.00","28413.00"
"09/02/2023 02:00 - 09/02/2023 03:00","Italy (IT)","26300.00","27347.00"
"09/02/2023 03:00 - 09/02/2023 04:00","Italy (IT)","26032.00","26946.00"
"09/02/2023 04:00 - 09/02/2023 05:00","Italy (IT)","26522.00","27220.00"
"09/02/2023 05:00 - 09/02/2023 06:00","Italy (IT)","28362.00","28970.00"
"09/02/2023 06:00 - 09/02/2023 07:00","Italy (IT)","34212.00","34545.00"
"09/02/2023 07:00 - 09/02/2023 08:00","Italy (IT)","40489.00","41033.00"
"09/02/2023 08:00 - 09/02/2023 09:00","Italy (IT)","45321.00","45811.00"
"09/02/2023 09:00 - 09/02/2023 10:00","Italy (IT)","47477.00","47550.00"
"09/02/2023 10:00 - 09/02/2023 11:00","Italy (IT)","47205.00","46258.00"
"09/02/2023 11:00 - 09/02/2023 12:00","Italy (IT)","46189.00","45188.00"
"09/02/2023 12:00 - 09/02/2023 13:00","Italy (IT)","44338.00","42216.00"
"09/02/2023 13:00 - 09/02/2023 14:00","Italy (IT)","43665.00","42265.00"
"09/02/2023 14:00 - 09/02/2023 15:00","Italy (IT)","44550.00","43867.00"
"09/02/2023 15:00 - 09/02/2023 16:00","Italy (IT)","44631.00","44266.00"
"09/02/2023 16:00 - 09/02/2023 17:00","Italy (IT)","44675.00","44491.00"
"09/02/2023 17:00 - 09/02/2023 18:00","Italy (IT)","44996.00","45098.00"
"09/02/2023 18:00 - 09/02/2023 19:00","Italy (IT)","46186.00","46920.00"
"09/02/2023 19:00 - 09/02/2023 20:00","Italy (IT)","45567.00","46862.00"
"09/02/2023 20:00 - 09/02/2023 21:00","Italy (IT)","42840.00","44145.00"
"09/02/2023 21:00 - 09/02/2023 22:00","Italy (IT)","39448.00","40960.00"
"09/02/2023 22:00 - 09/02/2023 23:00","Italy (IT)","35126.00","36844.00"
"09/02/2023 23:00 - 10/02/2023 00:00","Italy (IT)","31955.00","33150.00"
"10/02/2023 00:00 - 10/02/2023 01:00","Italy (IT)","29053.00","29503.00"
"10/02/2023 01:00 - 10/02/2023 02:00","Italy (IT)","27316.00","27751.00"
"10/02/2023 02:00 - 10/02/2023 03:00","Italy (IT)","26382.00","26760.00"
"10/02/2023 03:00 - 10/02/2023 04:00","Italy (IT)","26031.00","26182.00"
"10/02/2023 04:00 - 10/02/2023 05:00","Italy (IT)","26610.00","26720.00"
"10/02/2023 05:00 - 10/02/2023 06:00","Italy (IT)","28615.00","28563.00"
"10/02/2023 06:00 - 10/02/2023 07:00","Italy (IT)","34249.00","34040.00"
"10/02/2023 07:00 - 10/02/2023 08:00","Italy (IT)","40484.00","40116.00"
"10/02/2023 08:00 - 10/02/2023 09:00","Italy (IT)","45263.00","44980.00"
"10/02/2023 09:00 - 10/02/2023 10:00","Italy (IT)","46967.00","46426.00"
"10/02/2023 10:00 - 10/02/2023 11:00","Italy (IT)","46172.00","45758.00"
"10/02/2023 11:00 - 10/02/2023 12:00","Italy (IT)","44995.00","44920.00"
"10/02/2023 12:00 - 10/02/2023 13:00","Italy (IT)","42461.00","41632.00"
"10/02/2023 13:00 - 10/02/2023 14:00","Italy (IT)","41688.00","41683.00"
"10/02/2023 14:00 - 10/02/2023 15:00","Italy (IT)","42431.00","42400.00"
"10/02/2023 15:00 - 10/02/2023 16:00","Italy (IT)","42750.00","42978.00"
"10/02/2023 16:00 - 10/02/2023 17:00","Italy (IT)","42622.00","42699.00"
"10/02/2023 17:00 - 10/02/2023 18:00","Italy (IT)","43304.00","43905.00"
"10/02/2023 18:00 - 10/02/2023 19:00","Italy (IT)","44966.00","45237.00"
"10/02/2023 19:00 - 10/02/2023 20:00","Italy (IT)","44504.00","44749.00"
"10/02/2023 20:00 - 10/02/2023 21:00","Italy (IT)","41681.00","42014.00"
"10/02/2023 21:00 - 10/02/2023 22:00","Italy (IT)","38193.00","38525.00"
"10/02/2023 22:00 - 10/02/2023 23:00","Italy (IT)","34443.00","34828.00"
"10/02/2023 23:00 - 11/02/2023 00:00","Italy (IT)","31241.00","31257.00"
"11/02/2023 00:00 - 11/02/2023 01:00","Italy (IT)","28457.00","29553.00"
"11/02/2023 01:00 - 11/02/2023 02:00","Italy (IT)","26759.00","27674.00"
"11/02/2023 02:00 - 11/02/2023 03:00","Italy (IT)","25661.00","26428.00"
"11/02/2023 03:00 - 11/02/2023 04:00","Italy (IT)","25046.00","25879.00"
"11/02/2023 04:00 - 11/02/2023 05:00","Italy (IT)","25030.00","25902.00"
"11/02/2023 05:00 - 11/02/2023 06:00","Italy (IT)","25862.00","26596.00"
"11/02/2023 06:00 - 11/02/2023 07:00","Italy (IT)","28465.00","29317.00"
"11/02/2023 07:00 - 11/02/2023 08:00","Italy (IT)","31661.00","32149.00"
"11/02/2023 08:00 - 11/02/2023 09:00","Italy (IT)","34920.00","35793.00"
"11/02/2023 09:00 - 11/02/2023 10:00","Italy (IT)","36762.00","37248.00"
"11/02/2023 10:00 - 11/02/2023 11:00","Italy (IT)","35979.00","36687.00"
"11/02/2023 11:00 - 11/02/2023 12:00","Italy (IT)","34492.00","35575.00"
"11/02/2023 12:00 - 11/02/2023 13:00","Italy (IT)","32831.00","34196.00"
"11/02/2023 13:00 - 11/02/2023 14:00","Italy (IT)","30597.00","32260.00"
"11/02/2023 14:00 - 11/02/2023 15:00","Italy (IT)","30466.00","31593.00"
"11/02/2023 15:00 - 11/02/2023 16:00","Italy (IT)","30867.00","31639.00"
"11/02/2023 16:00 - 11/02/2023 17:00","Italy (IT)","31227.00","32488.00"
"11/02/2023 17:00 - 11/02/2023 18:00","Italy (IT)","33215.00","34883.00"
"11/02/2023 18:00 - 11/02/2023 19:00","Italy (IT)","36511.00","37631.00"
"11/02/2023 19:00 - 11/02/2023 20:00","Italy (IT)","37207.00","38516.00"
"11/02/2023 20:00 - 11/02/2023 21:00","Italy (IT)","35335.00","36380.00"
"11/02/2023 21:00 - 11/02/2023 22:00","Italy (IT)","32754.00","33603.00"
"11/02/2023 22:00 - 11/02/2023 23:00","Italy (IT)","29999.00","30783.00"
"11/02/2023 23:00 - 12/02/2023 00:00","Italy (IT)","27882.00","28388.00"
"12/02/2023 00:00 - 12/02/2023 01:00","Italy (IT)","25706.00","25330.00"
"12/02/2023 01:00 - 12/02/2023 02:00","Italy (IT)","23991.00","23668.00"
"12/02/2023 02:00 - 12/02/2023 03:00","Italy (IT)","23147.00","22315.00"
"12/02/2023 03:00 - 12/02/2023 04:00","Italy (IT)","22420.00","21677.00"
"12/02/2023 04:00 - 12/02/2023 05:00","Italy (IT)","22133.00","22091.00"
"12/02/2023 05:00 - 12/02/2023 06:00","Italy (IT)","22537.00","22604.00"
"12/02/2023 06:00 - 12/02/2023 07:00","Italy (IT)","24001.00","23718.00"
"12/02/2023 07:00 - 12/02/2023 08:00","Italy (IT)","24970.00","24663.00"
"12/02/2023 08:00 - 12/02/2023 09:00","Italy (IT)","27264.00","26517.00"
"12/02/2023 09:00 - 12/02/2023 10:00","Italy (IT)","29476.00","28398.00"
"12/02/2023 10:00 - 12/02/2023 11:00","Italy (IT)","29877.00","29235.00"
"12/02/2023 11:00 - 12/02/2023 12:00","Italy (IT)","29956.00","29216.00"
"12/02/2023 12:00 - 12/02/2023 13:00","Italy (IT)","29962.00","28533.00"
"12/02/2023 13:00 - 12/02/2023 14:00","Italy (IT)","28265.00","27357.00"
"12/02/2023 14:00 - 12/02/2023 15:00","Italy (IT)","27444.00","26680.00"
"12/02/2023 15:00 - 12/02/2023 16:00","Italy (IT)","27160.00","26921.00"
"12/02/2023 16:00 - 12/02/2023 17:00","Italy (IT)","27454.00","27345.00"
"12/02/2023 17:00 - 12/02/2023 18:00","Italy (IT)","29236.00","29132.00"
"12/02/2023 18:00 - 12/02/2023 19:00","Italy (IT)","32797.00","32735.00"
"12/02/2023 19:00 - 12/02/2023 20:00","Italy (IT)","33716.00","34340.00"
"12/02/2023 20:00 - 12/02/2023 21:00","Italy (IT)","32716.00","33763.00"
"12/02/2023 21:00 - 12/02/2023 22:00","Italy (IT)","31059.00","31660.00"
"12/02/2023 22:00 - 12/02/2023 23:00","Italy (IT)","28772.00","29027.00"
"12/02/2023 23:00 - 13/02/2023 00:00","Italy (IT)","26068.00","26222.00"
"13/02/2023 00:00 - 13/02/2023 01:00","Italy (IT)","23858.00","24327.00"
"13/02/2023 01:00 - 13/02/2023 02:00","Italy (IT)","22558.00","22960.00"
"13/02/2023 02:00 - 13/02/2023 03:00","Italy (IT)","21963.00","22368.00"
