"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"25/02/2022 07:00 - 25/02/2022 08:00","Italy (IT)","37929.00","37757.00"
"25/02/2022 08:00 - 25/02/2022 09:00","Italy (IT)","41966.00","41855.00"
"25/02/2022 09:00 - 25/02/2022 10:00","Italy (IT)","42536.00","43119.00"
"25/02/2022 10:00 - 25/02/2022 11:00","Italy (IT)","41609.00","42201.00"
"25/02/2022 11:00 - 25/02/2022 12:00","Italy (IT)","40224.00","41398.00"
"25/02/2022 12:00 - 25/02/2022 13:00","Italy (IT)","38354.00","38840.00"
"25/02/2022 13:00 - 25/02/2022 14:00","Italy (IT)","37940.00","38368.00"
"25/02/2022 14:00 - 25/02/2022 15:00","Italy (IT)","38867.00","38694.00"
"25/02/2022 15:00 - 25/02/2022 16:00","Italy (IT)","39202.00","39802.00"
"25/02/2022 16:00 - 25/02/2022 17:00","Italy (IT)","39048.00","39811.00"
"25/02/2022 17:00 - 25/02/2022 18:00","Italy (IT)","39434.00","39937.00"
"25/02/2022 18:00 - 25/02/2022 19:00","Italy (IT)","41864.00","41589.00"
"25/02/2022 19:00 - 25/02/2022 20:00","Italy (IT)","42057.00","42771.00"
"25/02/2022 20:00 - 25/02/2022 21:00","Italy (IT)","39606.00","40169.00"
"25/02/2022 21:00 - 25/02/2022 22:00","Italy (IT)","36667.00","37088.00"
"25/02/2022 22:00 - 25/02/2022 23:00","Italy (IT)","33160.00","33618.00"
"25/02/2022 23:00 - 26/02/2022 00:00","Italy (IT)","30000.00","30257.00"
"26/02/2022 00:00 - 26/02/2022 01:00","Italy (IT)","27703.00","27692.00"
"26/02/2022 01:00 - 26/02/2022 02:00","Italy (IT)","25965.00","25956.00"
"26/02/2022 02:00 - 26/02/2022 03:00","Italy (IT)","24905.00","24951.00"
"26/02/2022 03:00 - 26/02/2022 04:00","Italy (IT)","24471.00","24525.00"
"26/02/2022 04:00 - 26/02/2022 05:00","Italy (IT)","24498.00","24498.00"
"26/02/2022 05:00 - 26/02/2022 06:00","Italy (IT)","25524.00","25110.00"
"26/02/2022 06:00 - 26/02/2022 07:00","Italy (IT)","28069.00","27571.00"
"26/02/2022 07:00 - 26/02/2022 08:00","Italy (IT)","30751.00","29976.00"
"26/02/2022 08:00 - 26/02/2022 09:00","Italy (IT)","33373.00","32659.00"
"26/02/2022 09:00 - 26/02/2022 10:00","Italy (IT)","34393.00","34156.00"
"26/02/2022 10:00 - 26/02/2022 11:00","Italy (IT)","33944.00","33838.00"
"26/02/2022 11:00 - 26/02/2022 12:00","Italy (IT)","33043.00","32288.00"
"26/02/2022 12:00 - 26/02/2022 13:00","Italy (IT)","31373.00","30433.00"
"26/02/2022 13:00 - 26/02/2022 14:00","Italy (IT)","30380.00","29206.00"
"26/02/2022 14:00 - 26/02/2022 15:00","Italy (IT)","29872.00","28822.00"
"26/02/2022 15:00 - 26/02/2022 16:00","Italy (IT)","29907.00","29269.00"
"26/02/2022 16:00 - 26/02/2022 17:00","Italy (IT)","30606.00","29662.00"
"26/02/2022 17:00 - 26/02/2022 18:00","Italy (IT)","31988.00","31050.00"
"26/02/2022 18:00 - 26/02/2022 19:00","Italy (IT)","35615.00","34537.00"
"26/02/2022 19:00 - 26/02/2022 20:00","Italy (IT)","36684.00","36534.00"
"26/02/2022 20:00 - 26/02/2022 21:00","Italy (IT)","34198.00","34542.00"
"26/02/2022 21:00 - 26/02/2022 22:00","Italy (IT)","31468.00","32132.00"
"26/02/2022 22:00 - 26/02/2022 23:00","Italy (IT)","28869.00","29584.00"
"26/02/2022 23:00 - 27/02/2022 00:00","Italy (IT)","26528.00","27016.00"
"27/02/2022 00:00 - 27/02/2022 01:00","Italy (IT)","24724.00","24823.00"
"27/02/2022 01:00 - 27/02/2022 02:00","Italy (IT)","22902.00","23146.00"
"27/02/2022 02:00 - 27/02/2022 03:00","Italy (IT)","21951.00","21953.00"
"27/02/2022 03:00 - 27/02/2022 04:00","Italy (IT)","21559.00","21308.00"
"27/02/2022 04:00 - 27/02/2022 05:00","Italy (IT)","21572.00","21148.00"
"27/02/2022 05:00 - 27/02/2022 06:00","Italy (IT)","22174.00","21790.00"
"27/02/2022 06:00 - 27/02/2022 07:00","Italy (IT)","23314.00","22897.00"
"27/02/2022 07:00 - 27/02/2022 08:00","Italy (IT)","24222.00","23490.00"
"27/02/2022 08:00 - 27/02/2022 09:00","Italy (IT)","26908.00","25163.00"
"27/02/2022 09:00 - 27/02/2022 10:00","Italy (IT)","28651.00","26524.00"
"27/02/2022 10:00 - 27/02/2022 11:00","Italy (IT)","29586.00","27508.00"
"27/02/2022 11:00 - 27/02/2022 12:00","Italy (IT)","29787.00","27984.00"
"27/02/2022 12:00 - 27/02/2022 13:00","Italy (IT)","29471.00","28087.00"
"27/02/2022 13:00 - 27/02/2022 14:00","Italy (IT)","27146.00","27222.00"
"27/02/2022 14:00 - 27/02/2022 15:00","Italy (IT)","26159.00","26340.00"
"27/02/2022 15:00 - 27/02/2022 16:00","Italy (IT)","26139.00","26469.00"
"27/02/2022 16:00 - 27/02/2022 17:00","Italy (IT)","26651.00","26576.00"
"27/02/2022 17:00 - 27/02/2022 18:00","Italy (IT)","28403.00","27607.00"
"27/02/2022 18:00 - 27/02/2022 19:00","Italy (IT)","32011.00","30526.00"
"27/02/2022 19:00 - 27/02/2022 20:00","Italy (IT)","33657.00","33153.00"
"27/02/2022 20:00 - 27/02/2022 21:00","Italy (IT)","32571.00","32675.00"
"27/02/2022 21:00 - 27/02/2022 22:00","Italy (IT)","30570.00","31055.00"
"27/02/2022 22:00 - 27/02/2022 23:00","Italy (IT)","27995.00","28557.00"
"27/02/2022 23:00 - 28/02/2022 00:00","Italy (IT)","25214.00","25921.00"
"28/02/2022 00:00 - 28/02/2022 01:00","Italy (IT)","23210.00","23743.00"
"28/02/2022 01:00 - 28/02/2022 02:00","Italy (IT)","21970.00","22408.00"
"28/02/2022 02:00 - 28/02/2022 03:00","Italy (IT)","21554.00","21964.00"
"28/02/2022 03:00 - 28/02/2022 04:00","Italy (IT)","21560.00","21806.00"
"28/02/2022 04:00 - 28/02/2022 05:00","Italy (IT)","22200.00","22385.00"
"28/02/2022 05:00 - 28/02/2022 06:00","Italy (IT)","24677.00","24637.00"
"28/02/2022 06:00 - 28/02/2022 07:00","Italy (IT)","30704.00","29709.00"
"28/02/2022 07:00 - 28/02/2022 08:00","Italy (IT)","36489.00","36081.00"
"28/02/2022 08:00 - 28/02/2022 09:00","Italy (IT)","41398.00","42044.00"
"28/02/2022 09:00 - 28/02/2022 10:00","Italy (IT)","42017.00","43680.00"
"28/02/2022 10:00 - 28/02/2022 11:00","Italy (IT)","41259.00","43585.00"
"28/02/2022 11:00 - 28/02/2022 12:00","Italy (IT)","40631.00","43554.00"
"28/02/2022 12:00 - 28/02/2022 13:00","Italy (IT)","39228.00","41326.00"
"28/02/2022 13:00 - 28/02/2022 14:00","Italy (IT)","39198.00","41670.00"
"28/02/2022 14:00 - 28/02/2022 15:00","Italy (IT)","39886.00","42315.00"
"28/02/2022 15:00 - 28/02/2022 16:00","Italy (IT)","40325.00","42616.00"
"28/02/2022 16:00 - 28/02/2022 17:00","Italy (IT)","40446.00","43035.00"
"28/02/2022 17:00 - 28/02/2022 18:00","Italy (IT)","40241.00","42259.00"
"28/02/2022 18:00 - 28/02/2022 19:00","Italy (IT)","42621.00","42982.00"
"28/02/2022 19:00 - 28/02/2022 20:00","Italy (IT)","43011.00","42909.00"
"28/02/2022 20:00 - 28/02/2022 21:00","Italy (IT)","40609.00","40353.00"
"28/02/2022 21:00 - 28/02/2022 22:00","Italy (IT)","37534.00","37483.00"
"28/02/2022 22:00 - 28/02/2022 23:00","Italy (IT)","33698.00","33632.00"
"28/02/2022 23:00 - 01/03/2022 00:00","Italy (IT)","30535.00","30313.00"
"01/03/2022 00:00 - 01/03/2022 01:00","Italy (IT)","28405.00","27510.00"
"01/03/2022 01:00 - 01/03/2022 02:00","Italy (IT)","26931.00","26003.00"
"01/03/2022 02:00 - 01/03/2022 03:00","Italy (IT)","26028.00","25402.00"
"01/03/2022 03:00 - 01/03/2022 04:00","Italy (IT)","25892.00","25337.00"
"01/03/2022 04:00 - 01/03/2022 05:00","Italy (IT)","26211.00","25663.00"
"01/03/2022 05:00 - 01/03/2022 06:00","Italy (IT)","28047.00","27552.00"
"01/03/2022 06:00 - 01/03/2022 07:00","Italy (IT)","32928.00","32778.00"
"01/03/2022 07:00 - 01/03/2022 08:00","Italy (IT)","38358.00","38315.00"
"01/03/2022 08:00 - 01/03/2022 09:00","Italy (IT)","43598.00","43135.00"
"01/03/2022 09:00 - 01/03/2022 10:00","Italy (IT)","45070.00","43667.00"
"01/03/2022 10:00 - 01/03/2022 11:00","Italy (IT)","44597.00","42504.00"
"01/03/2022 11:00 - 01/03/2022 12:00","Italy (IT)","44756.00","41761.00"
"01/03/2022 12:00 - 01/03/2022 13:00","Italy (IT)","42207.00","40206.00"
"01/03/2022 13:00 - 01/03/2022 14:00","Italy (IT)","41371.00","38897.00"
"01/03/2022 14:00 - 01/03/2022 15:00","Italy (IT)","42177.00","39294.00"
"01/03/2022 15:00 - 01/03/2022 16:00","Italy (IT)","42472.00","39969.00"
"01/03/2022 16:00 - 01/03/2022 17:00","Italy (IT)","42363.00","39890.00"
"01/03/2022 17:00 - 01/03/2022 18:00","Italy (IT)","41904.00","40093.00"
"01/03/2022 18:00 - 01/03/2022 19:00","Italy (IT)","44174.00","42004.00"
"01/03/2022 19:00 - 01/03/2022 20:00","Italy (IT)","44609.00","42531.00"
"01/03/2022 20:00 - 01/03/2022 21:00","Italy (IT)","41900.00","40445.00"
"01/03/2022 21:00 - 01/03/2022 22:00","Italy (IT)","38753.00","37539.00"
"01/03/2022 22:00 - 01/03/2022 23:00","Italy (IT)","34890.00","33497.00"
"01/03/2022 23:00 - 02/03/2022 00:00","Italy (IT)","31553.00","30068.00"
"02/03/2022 00:00 - 02/03/2022 01:00","Italy (IT)","28630.00","28865.00"
"02/03/2022 01:00 - 02/03/2022 02:00","Italy (IT)","26982.00","27259.00"
"02/03/2022 02:00 - 02/03/2022 03:00","Italy (IT)","26290.00","26292.00"
"02/03/2022 03:00 - 02/03/2022 04:00","Italy (IT)","26094.00","26145.00"
"02/03/2022 04:00 - 02/03/2022 05:00","Italy (IT)","26629.00","26233.00"
"02/03/2022 05:00 - 02/03/2022 06:00","Italy (IT)","28714.00","28088.00"
"02/03/2022 06:00 - 02/03/2022 07:00","Italy (IT)","34108.00","32978.00"
"02/03/2022 07:00 - 02/03/2022 08:00","Italy (IT)","39557.00","38351.00"
"02/03/2022 08:00 - 02/03/2022 09:00","Italy (IT)","43596.00","43582.00"
"02/03/2022 09:00 - 02/03/2022 10:00","Italy (IT)","44404.00","44583.00"
"02/03/2022 10:00 - 02/03/2022 11:00","Italy (IT)","43356.00","44215.00"
"02/03/2022 11:00 - 02/03/2022 12:00","Italy (IT)","42546.00","43906.00"
"02/03/2022 12:00 - 02/03/2022 13:00","Italy (IT)","40234.00","41425.00"
"02/03/2022 13:00 - 02/03/2022 14:00","Italy (IT)","39969.00","40745.00"
"02/03/2022 14:00 - 02/03/2022 15:00","Italy (IT)","40868.00","41681.00"
"02/03/2022 15:00 - 02/03/2022 16:00","Italy (IT)","42030.00","42154.00"
"02/03/2022 16:00 - 02/03/2022 17:00","Italy (IT)","42694.00","41928.00"
"02/03/2022 17:00 - 02/03/2022 18:00","Italy (IT)","42671.00","41647.00"
"02/03/2022 18:00 - 02/03/2022 19:00","Italy (IT)","44807.00","42544.00"
"02/03/2022 19:00 - 02/03/2022 20:00","Italy (IT)","45002.00","43522.00"
"02/03/2022 20:00 - 02/03/2022 21:00","Italy (IT)","42542.00","41292.00"
"02/03/2022 21:00 - 02/03/2022 22:00","Italy (IT)","39223.00","38584.00"
"02/03/2022 22:00 - 02/03/2022 23:00","Italy (IT)","35091.00","34537.00"
"02/03/2022 23:00 - 03/03/2022 00:00","Italy (IT)","31502.00","31024.00"
"03/03/2022 00:00 - 03/03/2022 01:00","Italy (IT)","28984.00","28469.00"
"03/03/2022 01:00 - 03/03/2022 02:00","Italy (IT)","27330.00","26762.00"
"03/03/2022 02:00 - 03/03/2022 03:00","Italy (IT)","26389.00","26060.00"
"03/03/2022 03:00 - 03/03/2022 04:00","Italy (IT)","26302.00","25906.00"
"03/03/2022 04:00 - 03/03/2022 05:00","Italy (IT)","26667.00","26348.00"
"03/03/2022 05:00 - 03/03/2022 06:00","Italy (IT)","28489.00","28280.00"
"03/03/2022 06:00 - 03/03/2022 07:00","Italy (IT)","33704.00","33673.00"
"03/03/2022 07:00 - 03/03/2022 08:00","Italy (IT)","39041.00","39601.00"
"03/03/2022 08:00 - 03/03/2022 09:00","Italy (IT)","43256.00","43462.00"
"03/03/2022 09:00 - 03/03/2022 10:00","Italy (IT)","44136.00","43934.00"
"03/03/2022 10:00 - 03/03/2022 11:00","Italy (IT)","43636.00","42930.00"
"03/03/2022 11:00 - 03/03/2022 12:00","Italy (IT)","42669.00","42141.00"
"03/03/2022 12:00 - 03/03/2022 13:00","Italy (IT)","40199.00","40166.00"
"03/03/2022 13:00 - 03/03/2022 14:00","Italy (IT)","39674.00","39416.00"
"03/03/2022 14:00 - 03/03/2022 15:00","Italy (IT)","40402.00","40225.00"
"03/03/2022 15:00 - 03/03/2022 16:00","Italy (IT)","41105.00","41224.00"
"03/03/2022 16:00 - 03/03/2022 17:00","Italy (IT)","41574.00","42239.00"
"03/03/2022 17:00 - 03/03/2022 18:00","Italy (IT)","41529.00","41517.00"
"03/03/2022 18:00 - 03/03/2022 19:00","Italy (IT)","43601.00","42302.00"
"03/03/2022 19:00 - 03/03/2022 20:00","Italy (IT)","43791.00","43680.00"
"03/03/2022 20:00 - 03/03/2022 21:00","Italy (IT)","41470.00","41640.00"
"03/03/2022 21:00 - 03/03/2022 22:00","Italy (IT)","38364.00","38894.00"
"03/03/2022 22:00 - 03/03/2022 23:00","Italy (IT)","34404.00","34994.00"
"03/03/2022 23:00 - 04/03/2022 00:00","Italy (IT)","31049.00","31449.00"
"04/03/2022 00:00 - 04/03/2022 01:00","Italy (IT)","28558.00","29280.00"
"04/03/2022 01:00 - 04/03/2022 02:00","Italy (IT)","26741.00","27544.00"
"04/03/2022 02:00 - 04/03/2022 03:00","Italy (IT)","25842.00","26633.00"
"04/03/2022 03:00 - 04/03/2022 04:00","Italy (IT)","25555.00","26260.00"
"04/03/2022 04:00 - 04/03/2022 05:00","Italy (IT)","26099.00","26726.00"
"04/03/2022 05:00 - 04/03/2022 06:00","Italy (IT)","28206.00","28243.00"
"04/03/2022 06:00 - 04/03/2022 07:00","Italy (IT)","33057.00","32769.00"
"04/03/2022 07:00 - 04/03/2022 08:00","Italy (IT)","38741.00","38109.00"
"04/03/2022 08:00 - 04/03/2022 09:00","Italy (IT)","42866.00","42776.00"
"04/03/2022 09:00 - 04/03/2022 10:00","Italy (IT)","44008.00","43774.00"
"04/03/2022 10:00 - 04/03/2022 11:00","Italy (IT)","43242.00","43021.00"
"04/03/2022 11:00 - 04/03/2022 12:00","Italy (IT)","42386.00","42084.00"
"04/03/2022 12:00 - 04/03/2022 13:00","Italy (IT)","40125.00","39604.00"
"04/03/2022 13:00 - 04/03/2022 14:00","Italy (IT)","39942.00","38403.00"
"04/03/2022 14:00 - 04/03/2022 15:00","Italy (IT)","40948.00","38635.00"
"04/03/2022 15:00 - 04/03/2022 16:00","Italy (IT)","41236.00","39865.00"
"04/03/2022 16:00 - 04/03/2022 17:00","Italy (IT)","41377.00","40177.00"
"04/03/2022 17:00 - 04/03/2022 18:00","Italy (IT)","41475.00","40341.00"
"04/03/2022 18:00 - 04/03/2022 19:00","Italy (IT)","43515.00","42616.00"
"04/03/2022 19:00 - 04/03/2022 20:00","Italy (IT)","43770.00","44355.00"
"04/03/2022 20:00 - 04/03/2022 21:00","Italy (IT)","41005.00","42381.00"
"04/03/2022 21:00 - 04/03/2022 22:00","Italy (IT)","37755.00","39260.00"
"04/03/2022 22:00 - 04/03/2022 23:00","Italy (IT)","34060.00","35457.00"
"04/03/2022 23:00 - 05/03/2022 00:00","Italy (IT)","30824.00","31564.00"
"05/03/2022 00:00 - 05/03/2022 01:00","Italy (IT)","28280.00","28193.00"
"05/03/2022 01:00 - 05/03/2022 02:00","Italy (IT)","26670.00","26363.00"
"05/03/2022 02:00 - 05/03/2022 03:00","Italy (IT)","25685.00","25097.00"
"05/03/2022 03:00 - 05/03/2022 04:00","Italy (IT)","25355.00","24823.00"
"05/03/2022 04:00 - 05/03/2022 05:00","Italy (IT)","25257.00","24942.00"
"05/03/2022 05:00 - 05/03/2022 06:00","Italy (IT)","26119.00","26024.00"
"05/03/2022 06:00 - 05/03/2022 07:00","Italy (IT)","28501.00","28321.00"
"05/03/2022 07:00 - 05/03/2022 08:00","Italy (IT)","31682.00","31469.00"
"05/03/2022 08:00 - 05/03/2022 09:00","Italy (IT)","35164.00","34324.00"
"05/03/2022 09:00 - 05/03/2022 10:00","Italy (IT)","36807.00","35521.00"
"05/03/2022 10:00 - 05/03/2022 11:00","Italy (IT)","36894.00","35275.00"
"05/03/2022 11:00 - 05/03/2022 12:00","Italy (IT)","35951.00","34199.00"
"05/03/2022 12:00 - 05/03/2022 13:00","Italy (IT)","34055.00","32440.00"
"05/03/2022 13:00 - 05/03/2022 14:00","Italy (IT)","32273.00","30599.00"
"05/03/2022 14:00 - 05/03/2022 15:00","Italy (IT)","31138.00","29762.00"
"05/03/2022 15:00 - 05/03/2022 16:00","Italy (IT)","30804.00","30032.00"
"05/03/2022 16:00 - 05/03/2022 17:00","Italy (IT)","31354.00","30712.00"
"05/03/2022 17:00 - 05/03/2022 18:00","Italy (IT)","32811.00","32368.00"
"05/03/2022 18:00 - 05/03/2022 19:00","Italy (IT)","36764.00","35566.00"
"05/03/2022 19:00 - 05/03/2022 20:00","Italy (IT)","37981.00","36492.00"
"05/03/2022 20:00 - 05/03/2022 21:00","Italy (IT)","35553.00","34282.00"
"05/03/2022 21:00 - 05/03/2022 22:00","Italy (IT)","32591.00","31492.00"
"05/03/2022 22:00 - 05/03/2022 23:00","Italy (IT)","30115.00","28946.00"
"05/03/2022 23:00 - 06/03/2022 00:00","Italy (IT)","27423.00","26566.00"
"06/03/2022 00:00 - 06/03/2022 01:00","Italy (IT)","25294.00","25226.00"
"06/03/2022 01:00 - 06/03/2022 02:00","Italy (IT)","23747.00","23685.00"
"06/03/2022 02:00 - 06/03/2022 03:00","Italy (IT)","22584.00","22612.00"
"06/03/2022 03:00 - 06/03/2022 04:00","Italy (IT)","22153.00","22117.00"
"06/03/2022 04:00 - 06/03/2022 05:00","Italy (IT)","22200.00","21878.00"
"06/03/2022 05:00 - 06/03/2022 06:00","Italy (IT)","22774.00","22383.00"
"06/03/2022 06:00 - 06/03/2022 07:00","Italy (IT)","23633.00","23625.00"
"06/03/2022 07:00 - 06/03/2022 08:00","Italy (IT)","24970.00","24603.00"
"06/03/2022 08:00 - 06/03/2022 09:00","Italy (IT)","27793.00","26985.00"
"06/03/2022 09:00 - 06/03/2022 10:00","Italy (IT)","29528.00","28556.00"
"06/03/2022 10:00 - 06/03/2022 11:00","Italy (IT)","29967.00","29586.00"
"06/03/2022 11:00 - 06/03/2022 12:00","Italy (IT)","30006.00","29865.00"
"06/03/2022 12:00 - 06/03/2022 13:00","Italy (IT)","29206.00","29165.00"
"06/03/2022 13:00 - 06/03/2022 14:00","Italy (IT)","28250.00","27631.00"
"06/03/2022 14:00 - 06/03/2022 15:00","Italy (IT)","27889.00","26624.00"
"06/03/2022 15:00 - 06/03/2022 16:00","Italy (IT)","27724.00","26759.00"
"06/03/2022 16:00 - 06/03/2022 17:00","Italy (IT)","27779.00","27260.00"
"06/03/2022 17:00 - 06/03/2022 18:00","Italy (IT)","29235.00","28728.00"
"06/03/2022 18:00 - 06/03/2022 19:00","Italy (IT)","33341.00","32898.00"
"06/03/2022 19:00 - 06/03/2022 20:00","Italy (IT)","34999.00","35104.00"
"06/03/2022 20:00 - 06/03/2022 21:00","Italy (IT)","33772.00","33874.00"
"06/03/2022 21:00 - 06/03/2022 22:00","Italy (IT)","31720.00","31780.00"
"06/03/2022 22:00 - 06/03/2022 23:00","Italy (IT)","29189.00","29520.00"
"06/03/2022 23:00 - 07/03/2022 00:00","Italy (IT)","26237.00","26639.00"
"07/03/2022 00:00 - 07/03/2022 01:00","Italy (IT)","24097.00","24406.00"
"07/03/2022 01:00 - 07/03/2022 02:00","Italy (IT)","22765.00","23304.00"
"07/03/2022 02:00 - 07/03/2022 03:00","Italy (IT)","22137.00","22565.00"
"07/03/2022 03:00 - 07/03/2022 04:00","Italy (IT)","22300.00","22111.00"
"07/03/2022 04:00 - 07/03/2022 05:00","Italy (IT)","22924.00","22563.00"
"07/03/2022 05:00 - 07/03/2022 06:00","Italy (IT)","25677.00","25211.00"
"07/03/2022 06:00 - 07/03/2022 07:00","Italy (IT)","32024.00","30354.00"
"07/03/2022 07:00 - 07/03/2022 08:00","Italy (IT)","38052.00","36893.00"
"07/03/2022 08:00 - 07/03/2022 09:00","Italy (IT)","42635.00","42255.00"
"07/03/2022 09:00 - 07/03/2022 10:00","Italy (IT)","43997.00","44151.00"
"07/03/2022 10:00 - 07/03/2022 11:00","Italy (IT)","43335.00","43860.00"
"07/03/2022 11:00 - 07/03/2022 12:00","Italy (IT)","42888.00","43043.00"
"07/03/2022 12:00 - 07/03/2022 13:00","Italy (IT)","41082.00","40959.00"
"07/03/2022 13:00 - 07/03/2022 14:00","Italy (IT)","40939.00","40519.00"
"07/03/2022 14:00 - 07/03/2022 15:00","Italy (IT)","41571.00","41809.00"
"07/03/2022 15:00 - 07/03/2022 16:00","Italy (IT)","42145.00","42117.00"
"07/03/2022 16:00 - 07/03/2022 17:00","Italy (IT)","42193.00","42524.00"
"07/03/2022 17:00 - 07/03/2022 18:00","Italy (IT)","41903.00","42383.00"
"07/03/2022 18:00 - 07/03/2022 19:00","Italy (IT)","43387.00","43669.00"
"07/03/2022 19:00 - 07/03/2022 20:00","Italy (IT)","44059.00","44163.00"
"07/03/2022 20:00 - 07/03/2022 21:00","Italy (IT)","41634.00","41577.00"
"07/03/2022 21:00 - 07/03/2022 22:00","Italy (IT)","38476.00","38661.00"
"07/03/2022 22:00 - 07/03/2022 23:00","Italy (IT)","34409.00","34684.00"
"07/03/2022 23:00 - 08/03/2022 00:00","Italy (IT)","30979.00","31190.00"
"08/03/2022 00:00 - 08/03/2022 01:00","Italy (IT)","28282.00","28398.00"
"08/03/2022 01:00 - 08/03/2022 02:00","Italy (IT)","26437.00","26734.00"
"08/03/2022 02:00 - 08/03/2022 03:00","Italy (IT)","25730.00","25861.00"
"08/03/2022 03:00 - 08/03/2022 04:00","Italy (IT)","25509.00","25973.00"
"08/03/2022 04:00 - 08/03/2022 05:00","Italy (IT)","25877.00","26330.00"
"08/03/2022 05:00 - 08/03/2022 06:00","Italy (IT)","27667.00","28096.00"
"08/03/2022 06:00 - 08/03/2022 07:00","Italy (IT)","32906.00","33039.00"
"08/03/2022 07:00 - 08/03/2022 08:00","Italy (IT)","39006.00","38345.00"
"08/03/2022 08:00 - 08/03/2022 09:00","Italy (IT)","44510.00","42947.00"
"08/03/2022 09:00 - 08/03/2022 10:00","Italy (IT)","46824.00","44118.00"
"08/03/2022 10:00 - 08/03/2022 11:00","Italy (IT)","46441.00","43514.00"
"08/03/2022 11:00 - 08/03/2022 12:00","Italy (IT)","45429.00","43473.00"
"08/03/2022 12:00 - 08/03/2022 13:00","Italy (IT)","42489.00","41744.00"
"08/03/2022 13:00 - 08/03/2022 14:00","Italy (IT)","41839.00","40643.00"
"08/03/2022 14:00 - 08/03/2022 15:00","Italy (IT)","42452.00","41795.00"
"08/03/2022 15:00 - 08/03/2022 16:00","Italy (IT)","43046.00","42117.00"
"08/03/2022 16:00 - 08/03/2022 17:00","Italy (IT)","42731.00","42625.00"
"08/03/2022 17:00 - 08/03/2022 18:00","Italy (IT)","42046.00","42640.00"
"08/03/2022 18:00 - 08/03/2022 19:00","Italy (IT)","43778.00","43499.00"
"08/03/2022 19:00 - 08/03/2022 20:00","Italy (IT)","44561.00","44887.00"
"08/03/2022 20:00 - 08/03/2022 21:00","Italy (IT)","41794.00","42456.00"
"08/03/2022 21:00 - 08/03/2022 22:00","Italy (IT)","38413.00","39498.00"
"08/03/2022 22:00 - 08/03/2022 23:00","Italy (IT)","34754.00","35647.00"
"08/03/2022 23:00 - 09/03/2022 00:00","Italy (IT)","31431.00","31786.00"
"09/03/2022 00:00 - 09/03/2022 01:00","Italy (IT)","28592.00","29196.00"
"09/03/2022 01:00 - 09/03/2022 02:00","Italy (IT)","26921.00","27186.00"
"09/03/2022 02:00 - 09/03/2022 03:00","Italy (IT)","26115.00","26390.00"
"09/03/2022 03:00 - 09/03/2022 04:00","Italy (IT)","25971.00","26016.00"
"09/03/2022 04:00 - 09/03/2022 05:00","Italy (IT)","26453.00","26186.00"
"09/03/2022 05:00 - 09/03/2022 06:00","Italy (IT)","28477.00","27887.00"
"09/03/2022 06:00 - 09/03/2022 07:00","Italy (IT)","33716.00","32728.00"
"09/03/2022 07:00 - 09/03/2022 08:00","Italy (IT)","39290.00","38623.00"
"09/03/2022 08:00 - 09/03/2022 09:00","Italy (IT)","43345.00","44167.00"
"09/03/2022 09:00 - 09/03/2022 10:00","Italy (IT)","44358.00","46603.00"
"09/03/2022 10:00 - 09/03/2022 11:00","Italy (IT)","43421.00","46165.00"
"09/03/2022 11:00 - 09/03/2022 12:00","Italy (IT)","42791.00","45757.00"
"09/03/2022 12:00 - 09/03/2022 13:00","Italy (IT)","40320.00","42818.00"
"09/03/2022 13:00 - 09/03/2022 14:00","Italy (IT)","39840.00","41295.00"
"09/03/2022 14:00 - 09/03/2022 15:00","Italy (IT)","40550.00","41526.00"
"09/03/2022 15:00 - 09/03/2022 16:00","Italy (IT)","41017.00","42211.00"
"09/03/2022 16:00 - 09/03/2022 17:00","Italy (IT)","41088.00","42544.00"
"09/03/2022 17:00 - 09/03/2022 18:00","Italy (IT)","40813.00","42603.00"
"09/03/2022 18:00 - 09/03/2022 19:00","Italy (IT)","43019.00","43522.00"
"09/03/2022 19:00 - 09/03/2022 20:00","Italy (IT)","43717.00","45309.00"
"09/03/2022 20:00 - 09/03/2022 21:00","Italy (IT)","41255.00","43561.00"
"09/03/2022 21:00 - 09/03/2022 22:00","Italy (IT)","38090.00","40325.00"
"09/03/2022 22:00 - 09/03/2022 23:00","Italy (IT)","34375.00","36072.00"
"09/03/2022 23:00 - 10/03/2022 00:00","Italy (IT)","30904.00","32293.00"
"10/03/2022 00:00 - 10/03/2022 01:00","Italy (IT)","27928.00","28590.00"
"10/03/2022 01:00 - 10/03/2022 02:00","Italy (IT)","26219.00","26849.00"
"10/03/2022 02:00 - 10/03/2022 03:00","Italy (IT)","25463.00","25998.00"
"10/03/2022 03:00 - 10/03/2022 04:00","Italy (IT)","25193.00","25767.00"
"10/03/2022 04:00 - 10/03/2022 05:00","Italy (IT)","25694.00","26477.00"
"10/03/2022 05:00 - 10/03/2022 06:00","Italy (IT)","27764.00","28461.00"
"10/03/2022 06:00 - 10/03/2022 07:00","Italy (IT)","32859.00","33498.00"
"10/03/2022 07:00 - 10/03/2022 08:00","Italy (IT)","38635.00","38993.00"
"10/03/2022 08:00 - 10/03/2022 09:00","Italy (IT)","42374.00","42863.00"
"10/03/2022 09:00 - 10/03/2022 10:00","Italy (IT)","42781.00","44025.00"
"10/03/2022 10:00 - 10/03/2022 11:00","Italy (IT)","41694.00","42912.00"
"10/03/2022 11:00 - 10/03/2022 12:00","Italy (IT)","40741.00","41785.00"
