"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"13/02/2017 12:00 - 13/02/2017 13:00","Italy (IT)","41035.00","42492.00"
"13/02/2017 13:00 - 13/02/2017 14:00","Italy (IT)","40923.00","41806.00"
"13/02/2017 14:00 - 13/02/2017 15:00","Italy (IT)","41903.00","43290.00"
"13/02/2017 15:00 - 13/02/2017 16:00","Italy (IT)","42384.00","43570.00"
"13/02/2017 16:00 - 13/02/2017 17:00","Italy (IT)","43036.00","43657.00"
"13/02/2017 17:00 - 13/02/2017 18:00","Italy (IT)","43545.00","43795.00"
"13/02/2017 18:00 - 13/02/2017 19:00","Italy (IT)","44888.00","45038.00"
"13/02/2017 19:00 - 13/02/2017 20:00","Italy (IT)","43887.00","44227.00"
"13/02/2017 20:00 - 13/02/2017 21:00","Italy (IT)","41212.00","41722.00"
"13/02/2017 21:00 - 13/02/2017 22:00","Italy (IT)","37956.00","38652.00"
"13/02/2017 22:00 - 13/02/2017 23:00","Italy (IT)","33787.00","34548.00"
"13/02/2017 23:00 - 14/02/2017 00:00","Italy (IT)","30525.00","31176.00"
"14/02/2017 00:00 - 14/02/2017 01:00","Italy (IT)","27422.00","28085.00"
"14/02/2017 01:00 - 14/02/2017 02:00","Italy (IT)","25627.00","26207.00"
"14/02/2017 02:00 - 14/02/2017 03:00","Italy (IT)","24826.00","25185.00"
"14/02/2017 03:00 - 14/02/2017 04:00","Italy (IT)","24516.00","24679.00"
"14/02/2017 04:00 - 14/02/2017 05:00","Italy (IT)","24943.00","25025.00"
"14/02/2017 05:00 - 14/02/2017 06:00","Italy (IT)","26669.00","26646.00"
"14/02/2017 06:00 - 14/02/2017 07:00","Italy (IT)","32075.00","31682.00"
"14/02/2017 07:00 - 14/02/2017 08:00","Italy (IT)","38149.00","37878.00"
"14/02/2017 08:00 - 14/02/2017 09:00","Italy (IT)","42974.00","42792.00"
"14/02/2017 09:00 - 14/02/2017 10:00","Italy (IT)","44271.00","44860.00"
"14/02/2017 10:00 - 14/02/2017 11:00","Italy (IT)","43676.00","44424.00"
"14/02/2017 11:00 - 14/02/2017 12:00","Italy (IT)","43032.00","44148.00"
"14/02/2017 12:00 - 14/02/2017 13:00","Italy (IT)","40013.00","40893.00"
"14/02/2017 13:00 - 14/02/2017 14:00","Italy (IT)","39345.00","40042.00"
"14/02/2017 14:00 - 14/02/2017 15:00","Italy (IT)","40371.00","41543.00"
"14/02/2017 15:00 - 14/02/2017 16:00","Italy (IT)","40674.00","41782.00"
"14/02/2017 16:00 - 14/02/2017 17:00","Italy (IT)","41370.00","41929.00"
"14/02/2017 17:00 - 14/02/2017 18:00","Italy (IT)","42367.00","43189.00"
"14/02/2017 18:00 - 14/02/2017 19:00","Italy (IT)","45111.00","45003.00"
"14/02/2017 19:00 - 14/02/2017 20:00","Italy (IT)","44486.00","44833.00"
"14/02/2017 20:00 - 14/02/2017 21:00","Italy (IT)","41495.00","42461.00"
"14/02/2017 21:00 - 14/02/2017 22:00","Italy (IT)","37975.00","39153.00"
"14/02/2017 22:00 - 14/02/2017 23:00","Italy (IT)","34094.00","35124.00"
"14/02/2017 23:00 - 15/02/2017 00:00","Italy (IT)","30674.00","31425.00"
"15/02/2017 00:00 - 15/02/2017 01:00","Italy (IT)","27722.00","27950.00"
"15/02/2017 01:00 - 15/02/2017 02:00","Italy (IT)","26043.00","26119.00"
"15/02/2017 02:00 - 15/02/2017 03:00","Italy (IT)","25201.00","25253.00"
"15/02/2017 03:00 - 15/02/2017 04:00","Italy (IT)","24785.00","24902.00"
"15/02/2017 04:00 - 15/02/2017 05:00","Italy (IT)","25227.00","25190.00"
"15/02/2017 05:00 - 15/02/2017 06:00","Italy (IT)","27131.00","26670.00"
"15/02/2017 06:00 - 15/02/2017 07:00","Italy (IT)","32682.00","31629.00"
"15/02/2017 07:00 - 15/02/2017 08:00","Italy (IT)","38200.00","37334.00"
"15/02/2017 08:00 - 15/02/2017 09:00","Italy (IT)","42508.00","42000.00"
"15/02/2017 09:00 - 15/02/2017 10:00","Italy (IT)","43030.00","43155.00"
"15/02/2017 10:00 - 15/02/2017 11:00","Italy (IT)","42408.00","42600.00"
"15/02/2017 11:00 - 15/02/2017 12:00","Italy (IT)","41394.00","41847.00"
"15/02/2017 12:00 - 15/02/2017 13:00","Italy (IT)","38740.00","39394.00"
"15/02/2017 13:00 - 15/02/2017 14:00","Italy (IT)","38206.00","38376.00"
"15/02/2017 14:00 - 15/02/2017 15:00","Italy (IT)","39295.00","38800.00"
"15/02/2017 15:00 - 15/02/2017 16:00","Italy (IT)","39895.00","39498.00"
"15/02/2017 16:00 - 15/02/2017 17:00","Italy (IT)","40598.00","40199.00"
"15/02/2017 17:00 - 15/02/2017 18:00","Italy (IT)","41743.00","42266.00"
"15/02/2017 18:00 - 15/02/2017 19:00","Italy (IT)","44910.00","45139.00"
"15/02/2017 19:00 - 15/02/2017 20:00","Italy (IT)","44411.00","45079.00"
"15/02/2017 20:00 - 15/02/2017 21:00","Italy (IT)","41593.00","42492.00"
"15/02/2017 21:00 - 15/02/2017 22:00","Italy (IT)","38119.00","39358.00"
"15/02/2017 22:00 - 15/02/2017 23:00","Italy (IT)","34010.00","35129.00"
"15/02/2017 23:00 - 16/02/2017 00:00","Italy (IT)","30281.00","31576.00"
"16/02/2017 00:00 - 16/02/2017 01:00","Italy (IT)","27274.00","28159.00"
"16/02/2017 01:00 - 16/02/2017 02:00","Italy (IT)","25606.00","26424.00"
"16/02/2017 02:00 - 16/02/2017 03:00","Italy (IT)","25048.00","25530.00"
"16/02/2017 03:00 - 16/02/2017 04:00","Italy (IT)","24636.00","25147.00"
"16/02/2017 04:00 - 16/02/2017 05:00","Italy (IT)","24912.00","25419.00"
"16/02/2017 05:00 - 16/02/2017 06:00","Italy (IT)","26828.00","27090.00"
"16/02/2017 06:00 - 16/02/2017 07:00","Italy (IT)","32425.00","32152.00"
"16/02/2017 07:00 - 16/02/2017 08:00","Italy (IT)","37961.00","37713.00"
"16/02/2017 08:00 - 16/02/2017 09:00","Italy (IT)","41883.00","41904.00"
"16/02/2017 09:00 - 16/02/2017 10:00","Italy (IT)","42585.00","42517.00"
"16/02/2017 10:00 - 16/02/2017 11:00","Italy (IT)","41694.00","42060.00"
"16/02/2017 11:00 - 16/02/2017 12:00","Italy (IT)","40765.00","41055.00"
"16/02/2017 12:00 - 16/02/2017 13:00","Italy (IT)","38264.00","38648.00"
"16/02/2017 13:00 - 16/02/2017 14:00","Italy (IT)","37951.00","37586.00"
"16/02/2017 14:00 - 16/02/2017 15:00","Italy (IT)","38852.00","38611.00"
"16/02/2017 15:00 - 16/02/2017 16:00","Italy (IT)","39634.00","39375.00"
"16/02/2017 16:00 - 16/02/2017 17:00","Italy (IT)","40484.00","40261.00"
"16/02/2017 17:00 - 16/02/2017 18:00","Italy (IT)","41460.00","41234.00"
"16/02/2017 18:00 - 16/02/2017 19:00","Italy (IT)","44792.00","44892.00"
"16/02/2017 19:00 - 16/02/2017 20:00","Italy (IT)","44106.00","45304.00"
"16/02/2017 20:00 - 16/02/2017 21:00","Italy (IT)","41665.00","42705.00"
"16/02/2017 21:00 - 16/02/2017 22:00","Italy (IT)","38499.00","39215.00"
"16/02/2017 22:00 - 16/02/2017 23:00","Italy (IT)","34334.00","35235.00"
"16/02/2017 23:00 - 17/02/2017 00:00","Italy (IT)","30847.00","31503.00"
"17/02/2017 00:00 - 17/02/2017 01:00","Italy (IT)","27809.00","27671.00"
"17/02/2017 01:00 - 17/02/2017 02:00","Italy (IT)","26076.00","25817.00"
"17/02/2017 02:00 - 17/02/2017 03:00","Italy (IT)","25137.00","25047.00"
"17/02/2017 03:00 - 17/02/2017 04:00","Italy (IT)","24931.00","24588.00"
"17/02/2017 04:00 - 17/02/2017 05:00","Italy (IT)","25243.00","24734.00"
"17/02/2017 05:00 - 17/02/2017 06:00","Italy (IT)","26942.00","26402.00"
"17/02/2017 06:00 - 17/02/2017 07:00","Italy (IT)","32432.00","31372.00"
"17/02/2017 07:00 - 17/02/2017 08:00","Italy (IT)","37937.00","37186.00"
"17/02/2017 08:00 - 17/02/2017 09:00","Italy (IT)","41899.00","41402.00"
"17/02/2017 09:00 - 17/02/2017 10:00","Italy (IT)","42734.00","42616.00"
"17/02/2017 10:00 - 17/02/2017 11:00","Italy (IT)","41907.00","41609.00"
"17/02/2017 11:00 - 17/02/2017 12:00","Italy (IT)","41541.00","40767.00"
"17/02/2017 12:00 - 17/02/2017 13:00","Italy (IT)","39194.00","39068.00"
"17/02/2017 13:00 - 17/02/2017 14:00","Italy (IT)","38709.00","38237.00"
"17/02/2017 14:00 - 17/02/2017 15:00","Italy (IT)","39445.00","39126.00"
"17/02/2017 15:00 - 17/02/2017 16:00","Italy (IT)","40173.00","39573.00"
"17/02/2017 16:00 - 17/02/2017 17:00","Italy (IT)","40587.00","40140.00"
"17/02/2017 17:00 - 17/02/2017 18:00","Italy (IT)","41423.00","40511.00"
"17/02/2017 18:00 - 17/02/2017 19:00","Italy (IT)","44278.00","43879.00"
"17/02/2017 19:00 - 17/02/2017 20:00","Italy (IT)","43672.00","44036.00"
"17/02/2017 20:00 - 17/02/2017 21:00","Italy (IT)","40837.00","41294.00"
"17/02/2017 21:00 - 17/02/2017 22:00","Italy (IT)","37398.00","37828.00"
"17/02/2017 22:00 - 17/02/2017 23:00","Italy (IT)","33503.00","33993.00"
"17/02/2017 23:00 - 18/02/2017 00:00","Italy (IT)","30178.00","30342.00"
"18/02/2017 00:00 - 18/02/2017 01:00","Italy (IT)","27246.00","27983.00"
"18/02/2017 01:00 - 18/02/2017 02:00","Italy (IT)","25358.00","26106.00"
"18/02/2017 02:00 - 18/02/2017 03:00","Italy (IT)","24319.00","24961.00"
"18/02/2017 03:00 - 18/02/2017 04:00","Italy (IT)","23930.00","24338.00"
"18/02/2017 04:00 - 18/02/2017 05:00","Italy (IT)","23991.00","24125.00"
"18/02/2017 05:00 - 18/02/2017 06:00","Italy (IT)","24635.00","24832.00"
"18/02/2017 06:00 - 18/02/2017 07:00","Italy (IT)","27267.00","27220.00"
"18/02/2017 07:00 - 18/02/2017 08:00","Italy (IT)","30123.00","30148.00"
"18/02/2017 08:00 - 18/02/2017 09:00","Italy (IT)","32808.00","32714.00"
"18/02/2017 09:00 - 18/02/2017 10:00","Italy (IT)","34630.00","34217.00"
"18/02/2017 10:00 - 18/02/2017 11:00","Italy (IT)","34430.00","34058.00"
"18/02/2017 11:00 - 18/02/2017 12:00","Italy (IT)","33806.00","33193.00"
"18/02/2017 12:00 - 18/02/2017 13:00","Italy (IT)","32225.00","31294.00"
"18/02/2017 13:00 - 18/02/2017 14:00","Italy (IT)","30471.00","29725.00"
"18/02/2017 14:00 - 18/02/2017 15:00","Italy (IT)","29569.00","29246.00"
"18/02/2017 15:00 - 18/02/2017 16:00","Italy (IT)","29961.00","29332.00"
"18/02/2017 16:00 - 18/02/2017 17:00","Italy (IT)","30351.00","30262.00"
"18/02/2017 17:00 - 18/02/2017 18:00","Italy (IT)","32183.00","32474.00"
"18/02/2017 18:00 - 18/02/2017 19:00","Italy (IT)","36482.00","36328.00"
"18/02/2017 19:00 - 18/02/2017 20:00","Italy (IT)","36975.00","37342.00"
"18/02/2017 20:00 - 18/02/2017 21:00","Italy (IT)","34623.00","35089.00"
"18/02/2017 21:00 - 18/02/2017 22:00","Italy (IT)","31709.00","32409.00"
"18/02/2017 22:00 - 18/02/2017 23:00","Italy (IT)","29191.00","29619.00"
"18/02/2017 23:00 - 19/02/2017 00:00","Italy (IT)","26837.00","27221.00"
"19/02/2017 00:00 - 19/02/2017 01:00","Italy (IT)","24677.00","24726.00"
"19/02/2017 01:00 - 19/02/2017 02:00","Italy (IT)","22790.00","23181.00"
"19/02/2017 02:00 - 19/02/2017 03:00","Italy (IT)","21764.00","21693.00"
"19/02/2017 03:00 - 19/02/2017 04:00","Italy (IT)","21268.00","21085.00"
"19/02/2017 04:00 - 19/02/2017 05:00","Italy (IT)","21369.00","21017.00"
"19/02/2017 05:00 - 19/02/2017 06:00","Italy (IT)","21795.00","21483.00"
"19/02/2017 06:00 - 19/02/2017 07:00","Italy (IT)","22908.00","22713.00"
"19/02/2017 07:00 - 19/02/2017 08:00","Italy (IT)","23429.00","23239.00"
"19/02/2017 08:00 - 19/02/2017 09:00","Italy (IT)","25627.00","24948.00"
"19/02/2017 09:00 - 19/02/2017 10:00","Italy (IT)","27623.00","27270.00"
"19/02/2017 10:00 - 19/02/2017 11:00","Italy (IT)","28344.00","28723.00"
"19/02/2017 11:00 - 19/02/2017 12:00","Italy (IT)","28195.00","29152.00"
"19/02/2017 12:00 - 19/02/2017 13:00","Italy (IT)","28080.00","29024.00"
"19/02/2017 13:00 - 19/02/2017 14:00","Italy (IT)","26913.00","27259.00"
"19/02/2017 14:00 - 19/02/2017 15:00","Italy (IT)","25994.00","26088.00"
"19/02/2017 15:00 - 19/02/2017 16:00","Italy (IT)","25956.00","26264.00"
"19/02/2017 16:00 - 19/02/2017 17:00","Italy (IT)","26259.00","26262.00"
"19/02/2017 17:00 - 19/02/2017 18:00","Italy (IT)","28009.00","28145.00"
"19/02/2017 18:00 - 19/02/2017 19:00","Italy (IT)","32464.00","32514.00"
"19/02/2017 19:00 - 19/02/2017 20:00","Italy (IT)","33666.00","33900.00"
"19/02/2017 20:00 - 19/02/2017 21:00","Italy (IT)","32801.00","33249.00"
"19/02/2017 21:00 - 19/02/2017 22:00","Italy (IT)","30810.00","31590.00"
"19/02/2017 22:00 - 19/02/2017 23:00","Italy (IT)","28281.00","28809.00"
"19/02/2017 23:00 - 20/02/2017 00:00","Italy (IT)","25450.00","25839.00"
"20/02/2017 00:00 - 20/02/2017 01:00","Italy (IT)","23050.00","23925.00"
"20/02/2017 01:00 - 20/02/2017 02:00","Italy (IT)","21620.00","22289.00"
"20/02/2017 02:00 - 20/02/2017 03:00","Italy (IT)","21165.00","21622.00"
"20/02/2017 03:00 - 20/02/2017 04:00","Italy (IT)","20818.00","21435.00"
"20/02/2017 04:00 - 20/02/2017 05:00","Italy (IT)","21360.00","21932.00"
"20/02/2017 05:00 - 20/02/2017 06:00","Italy (IT)","23953.00","23704.00"
"20/02/2017 06:00 - 20/02/2017 07:00","Italy (IT)","30239.00","28872.00"
"20/02/2017 07:00 - 20/02/2017 08:00","Italy (IT)","36160.00","34956.00"
"20/02/2017 08:00 - 20/02/2017 09:00","Italy (IT)","40967.00","40192.00"
"20/02/2017 09:00 - 20/02/2017 10:00","Italy (IT)","41673.00","42052.00"
"20/02/2017 10:00 - 20/02/2017 11:00","Italy (IT)","40843.00","41930.00"
"20/02/2017 11:00 - 20/02/2017 12:00","Italy (IT)","40378.00","41393.00"
"20/02/2017 12:00 - 20/02/2017 13:00","Italy (IT)","37858.00","39063.00"
"20/02/2017 13:00 - 20/02/2017 14:00","Italy (IT)","37754.00","38904.00"
"20/02/2017 14:00 - 20/02/2017 15:00","Italy (IT)","38978.00","39889.00"
"20/02/2017 15:00 - 20/02/2017 16:00","Italy (IT)","40389.00","40711.00"
"20/02/2017 16:00 - 20/02/2017 17:00","Italy (IT)","40758.00","41280.00"
"20/02/2017 17:00 - 20/02/2017 18:00","Italy (IT)","41118.00","41926.00"
"20/02/2017 18:00 - 20/02/2017 19:00","Italy (IT)","44049.00","43688.00"
"20/02/2017 19:00 - 20/02/2017 20:00","Italy (IT)","43801.00","43464.00"
"20/02/2017 20:00 - 20/02/2017 21:00","Italy (IT)","41378.00","41037.00"
"20/02/2017 21:00 - 20/02/2017 22:00","Italy (IT)","38223.00","38175.00"
"20/02/2017 22:00 - 20/02/2017 23:00","Italy (IT)","34060.00","34310.00"
"20/02/2017 23:00 - 21/02/2017 00:00","Italy (IT)","30513.00","30747.00"
"21/02/2017 00:00 - 21/02/2017 01:00","Italy (IT)","27707.00","28016.00"
"21/02/2017 01:00 - 21/02/2017 02:00","Italy (IT)","25863.00","26230.00"
"21/02/2017 02:00 - 21/02/2017 03:00","Italy (IT)","25117.00","25307.00"
"21/02/2017 03:00 - 21/02/2017 04:00","Italy (IT)","24885.00","24720.00"
"21/02/2017 04:00 - 21/02/2017 05:00","Italy (IT)","25122.00","24789.00"
"21/02/2017 05:00 - 21/02/2017 06:00","Italy (IT)","26964.00","26465.00"
"21/02/2017 06:00 - 21/02/2017 07:00","Italy (IT)","32353.00","31512.00"
"21/02/2017 07:00 - 21/02/2017 08:00","Italy (IT)","38214.00","37086.00"
"21/02/2017 08:00 - 21/02/2017 09:00","Italy (IT)","42917.00","41924.00"
"21/02/2017 09:00 - 21/02/2017 10:00","Italy (IT)","44363.00","42976.00"
"21/02/2017 10:00 - 21/02/2017 11:00","Italy (IT)","43939.00","42123.00"
"21/02/2017 11:00 - 21/02/2017 12:00","Italy (IT)","43351.00","41445.00"
"21/02/2017 12:00 - 21/02/2017 13:00","Italy (IT)","40788.00","39030.00"
"21/02/2017 13:00 - 21/02/2017 14:00","Italy (IT)","40334.00","38121.00"
"21/02/2017 14:00 - 21/02/2017 15:00","Italy (IT)","41437.00","40082.00"
"21/02/2017 15:00 - 21/02/2017 16:00","Italy (IT)","41959.00","40869.00"
"21/02/2017 16:00 - 21/02/2017 17:00","Italy (IT)","41982.00","41069.00"
"21/02/2017 17:00 - 21/02/2017 18:00","Italy (IT)","42181.00","41571.00"
"21/02/2017 18:00 - 21/02/2017 19:00","Italy (IT)","44957.00","45584.00"
"21/02/2017 19:00 - 21/02/2017 20:00","Italy (IT)","44352.00","46246.00"
"21/02/2017 20:00 - 21/02/2017 21:00","Italy (IT)","41611.00","43812.00"
"21/02/2017 21:00 - 21/02/2017 22:00","Italy (IT)","38187.00","40335.00"
"21/02/2017 22:00 - 21/02/2017 23:00","Italy (IT)","34062.00","36402.00"
"21/02/2017 23:00 - 22/02/2017 00:00","Italy (IT)","30439.00","32575.00"
"22/02/2017 00:00 - 22/02/2017 01:00","Italy (IT)","27610.00","27770.00"
"22/02/2017 01:00 - 22/02/2017 02:00","Italy (IT)","26054.00","26150.00"
"22/02/2017 02:00 - 22/02/2017 03:00","Italy (IT)","25069.00","25206.00"
"22/02/2017 03:00 - 22/02/2017 04:00","Italy (IT)","25096.00","24849.00"
"22/02/2017 04:00 - 22/02/2017 05:00","Italy (IT)","25309.00","25104.00"
"22/02/2017 05:00 - 22/02/2017 06:00","Italy (IT)","27205.00","27374.00"
"22/02/2017 06:00 - 22/02/2017 07:00","Italy (IT)","32331.00","32450.00"
"22/02/2017 07:00 - 22/02/2017 08:00","Italy (IT)","38210.00","38385.00"
"22/02/2017 08:00 - 22/02/2017 09:00","Italy (IT)","42448.00","42797.00"
"22/02/2017 09:00 - 22/02/2017 10:00","Italy (IT)","43351.00","44472.00"
"22/02/2017 10:00 - 22/02/2017 11:00","Italy (IT)","42492.00","44037.00"
"22/02/2017 11:00 - 22/02/2017 12:00","Italy (IT)","42385.00","43075.00"
"22/02/2017 12:00 - 22/02/2017 13:00","Italy (IT)","39737.00","40357.00"
"22/02/2017 13:00 - 22/02/2017 14:00","Italy (IT)","38879.00","39386.00"
"22/02/2017 14:00 - 22/02/2017 15:00","Italy (IT)","39847.00","40316.00"
"22/02/2017 15:00 - 22/02/2017 16:00","Italy (IT)","40354.00","41254.00"
"22/02/2017 16:00 - 22/02/2017 17:00","Italy (IT)","41298.00","41963.00"
"22/02/2017 17:00 - 22/02/2017 18:00","Italy (IT)","41927.00","41656.00"
"22/02/2017 18:00 - 22/02/2017 19:00","Italy (IT)","44617.00","44297.00"
"22/02/2017 19:00 - 22/02/2017 20:00","Italy (IT)","44222.00","45852.00"
"22/02/2017 20:00 - 22/02/2017 21:00","Italy (IT)","41394.00","43145.00"
"22/02/2017 21:00 - 22/02/2017 22:00","Italy (IT)","37965.00","40016.00"
"22/02/2017 22:00 - 22/02/2017 23:00","Italy (IT)","34177.00","35880.00"
"22/02/2017 23:00 - 23/02/2017 00:00","Italy (IT)","30654.00","31694.00"
"23/02/2017 00:00 - 23/02/2017 01:00","Italy (IT)","27786.00","27741.00"
"23/02/2017 01:00 - 23/02/2017 02:00","Italy (IT)","26071.00","25970.00"
"23/02/2017 02:00 - 23/02/2017 03:00","Italy (IT)","25202.00","25166.00"
"23/02/2017 03:00 - 23/02/2017 04:00","Italy (IT)","24843.00","25014.00"
"23/02/2017 04:00 - 23/02/2017 05:00","Italy (IT)","24940.00","25163.00"
"23/02/2017 05:00 - 23/02/2017 06:00","Italy (IT)","26631.00","27211.00"
"23/02/2017 06:00 - 23/02/2017 07:00","Italy (IT)","31835.00","32299.00"
"23/02/2017 07:00 - 23/02/2017 08:00","Italy (IT)","37357.00","38103.00"
"23/02/2017 08:00 - 23/02/2017 09:00","Italy (IT)","41704.00","41924.00"
"23/02/2017 09:00 - 23/02/2017 10:00","Italy (IT)","42762.00","43484.00"
"23/02/2017 10:00 - 23/02/2017 11:00","Italy (IT)","42230.00","43328.00"
"23/02/2017 11:00 - 23/02/2017 12:00","Italy (IT)","41670.00","42487.00"
"23/02/2017 12:00 - 23/02/2017 13:00","Italy (IT)","39170.00","40195.00"
"23/02/2017 13:00 - 23/02/2017 14:00","Italy (IT)","38994.00","39029.00"
"23/02/2017 14:00 - 23/02/2017 15:00","Italy (IT)","40474.00","40005.00"
"23/02/2017 15:00 - 23/02/2017 16:00","Italy (IT)","40818.00","40733.00"
"23/02/2017 16:00 - 23/02/2017 17:00","Italy (IT)","40873.00","40945.00"
"23/02/2017 17:00 - 23/02/2017 18:00","Italy (IT)","41496.00","40692.00"
"23/02/2017 18:00 - 23/02/2017 19:00","Italy (IT)","43886.00","43366.00"
"23/02/2017 19:00 - 23/02/2017 20:00","Italy (IT)","43461.00","44034.00"
"23/02/2017 20:00 - 23/02/2017 21:00","Italy (IT)","40662.00","41762.00"
"23/02/2017 21:00 - 23/02/2017 22:00","Italy (IT)","37894.00","38160.00"
"23/02/2017 22:00 - 23/02/2017 23:00","Italy (IT)","33744.00","34052.00"
"23/02/2017 23:00 - 24/02/2017 00:00","Italy (IT)","30488.00","30413.00"
"24/02/2017 00:00 - 24/02/2017 01:00","Italy (IT)","27607.00","27784.00"
"24/02/2017 01:00 - 24/02/2017 02:00","Italy (IT)","25699.00","26185.00"
"24/02/2017 02:00 - 24/02/2017 03:00","Italy (IT)","24969.00","25212.00"
"24/02/2017 03:00 - 24/02/2017 04:00","Italy (IT)","24729.00","24849.00"
"24/02/2017 04:00 - 24/02/2017 05:00","Italy (IT)","25011.00","25021.00"
"24/02/2017 05:00 - 24/02/2017 06:00","Italy (IT)","26641.00","26930.00"
"24/02/2017 06:00 - 24/02/2017 07:00","Italy (IT)","31572.00","31570.00"
"24/02/2017 07:00 - 24/02/2017 08:00","Italy (IT)","37141.00","37037.00"
"24/02/2017 08:00 - 24/02/2017 09:00","Italy (IT)","41836.00","41579.00"
"24/02/2017 09:00 - 24/02/2017 10:00","Italy (IT)","43380.00","42776.00"
"24/02/2017 10:00 - 24/02/2017 11:00","Italy (IT)","42641.00","42081.00"
"24/02/2017 11:00 - 24/02/2017 12:00","Italy (IT)","42295.00","41185.00"
"24/02/2017 12:00 - 24/02/2017 13:00","Italy (IT)","40279.00","39311.00"
"24/02/2017 13:00 - 24/02/2017 14:00","Italy (IT)","39132.00","38559.00"
"24/02/2017 14:00 - 24/02/2017 15:00","Italy (IT)","39819.00","39970.00"
"24/02/2017 15:00 - 24/02/2017 16:00","Italy (IT)","40436.00","40648.00"
"24/02/2017 16:00 - 24/02/2017 17:00","Italy (IT)","40974.00","41112.00"
"24/02/2017 17:00 - 24/02/2017 18:00","Italy (IT)","41283.00","40665.00"
"24/02/2017 18:00 - 24/02/2017 19:00","Italy (IT)","43299.00","44037.00"
"24/02/2017 19:00 - 24/02/2017 20:00","Italy (IT)","42787.00","43626.00"
"24/02/2017 20:00 - 24/02/2017 21:00","Italy (IT)","39903.00","40670.00"
"24/02/2017 21:00 - 24/02/2017 22:00","Italy (IT)","36870.00","37330.00"
"24/02/2017 22:00 - 24/02/2017 23:00","Italy (IT)","33264.00","33800.00"
"24/02/2017 23:00 - 25/02/2017 00:00","Italy (IT)","30033.00","30207.00"
"25/02/2017 00:00 - 25/02/2017 01:00","Italy (IT)","27386.00","27503.00"
"25/02/2017 01:00 - 25/02/2017 02:00","Italy (IT)","25610.00","25499.00"
"25/02/2017 02:00 - 25/02/2017 03:00","Italy (IT)","24644.00","24548.00"
"25/02/2017 03:00 - 25/02/2017 04:00","Italy (IT)","24060.00","24015.00"
"25/02/2017 04:00 - 25/02/2017 05:00","Italy (IT)","23940.00","23886.00"
"25/02/2017 05:00 - 25/02/2017 06:00","Italy (IT)","24665.00","24467.00"
"25/02/2017 06:00 - 25/02/2017 07:00","Italy (IT)","26990.00","26487.00"
"25/02/2017 07:00 - 25/02/2017 08:00","Italy (IT)","29478.00","29457.00"
"25/02/2017 08:00 - 25/02/2017 09:00","Italy (IT)","32882.00","32680.00"
"25/02/2017 09:00 - 25/02/2017 10:00","Italy (IT)","34514.00","35093.00"
"25/02/2017 10:00 - 25/02/2017 11:00","Italy (IT)","33973.00","35071.00"
"25/02/2017 11:00 - 25/02/2017 12:00","Italy (IT)","32972.00","34359.00"
"25/02/2017 12:00 - 25/02/2017 13:00","Italy (IT)","31587.00","32680.00"
"25/02/2017 13:00 - 25/02/2017 14:00","Italy (IT)","29691.00","30646.00"
"25/02/2017 14:00 - 25/02/2017 15:00","Italy (IT)","29144.00","30262.00"
"25/02/2017 15:00 - 25/02/2017 16:00","Italy (IT)","29291.00","30576.00"
"25/02/2017 16:00 - 25/02/2017 17:00","Italy (IT)","29582.00","30778.00"
"25/02/2017 17:00 - 25/02/2017 18:00","Italy (IT)","31180.00","32496.00"
"25/02/2017 18:00 - 25/02/2017 19:00","Italy (IT)","35372.00","36130.00"
"25/02/2017 19:00 - 25/02/2017 20:00","Italy (IT)","36407.00","37601.00"
"25/02/2017 20:00 - 25/02/2017 21:00","Italy (IT)","34164.00","35335.00"
"25/02/2017 21:00 - 25/02/2017 22:00","Italy (IT)","31533.00","32699.00"
"25/02/2017 22:00 - 25/02/2017 23:00","Italy (IT)","29065.00","29910.00"
"25/02/2017 23:00 - 26/02/2017 00:00","Italy (IT)","26806.00","27449.00"
"26/02/2017 00:00 - 26/02/2017 01:00","Italy (IT)","24638.00","24935.00"
"26/02/2017 01:00 - 26/02/2017 02:00","Italy (IT)","22904.00","23130.00"
"26/02/2017 02:00 - 26/02/2017 03:00","Italy (IT)","21800.00","22041.00"
"26/02/2017 03:00 - 26/02/2017 04:00","Italy (IT)","21392.00","21481.00"
"26/02/2017 04:00 - 26/02/2017 05:00","Italy (IT)","21272.00","21326.00"
"26/02/2017 05:00 - 26/02/2017 06:00","Italy (IT)","21671.00","21769.00"
"26/02/2017 06:00 - 26/02/2017 07:00","Italy (IT)","22555.00","22606.00"
"26/02/2017 07:00 - 26/02/2017 08:00","Italy (IT)","23098.00","22857.00"
"26/02/2017 08:00 - 26/02/2017 09:00","Italy (IT)","25512.00","25066.00"
"26/02/2017 09:00 - 26/02/2017 10:00","Italy (IT)","27496.00","27155.00"
"26/02/2017 10:00 - 26/02/2017 11:00","Italy (IT)","28301.00","28189.00"
"26/02/2017 11:00 - 26/02/2017 12:00","Italy (IT)","28661.00","28274.00"
"26/02/2017 12:00 - 26/02/2017 13:00","Italy (IT)","28081.00","28491.00"
"26/02/2017 13:00 - 26/02/2017 14:00","Italy (IT)","26283.00","26806.00"
"26/02/2017 14:00 - 26/02/2017 15:00","Italy (IT)","25555.00","26266.00"
"26/02/2017 15:00 - 26/02/2017 16:00","Italy (IT)","25699.00","26329.00"
"26/02/2017 16:00 - 26/02/2017 17:00","Italy (IT)","25804.00","26518.00"
