"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"22/03/2021 12:00 - 22/03/2021 13:00","Italy (IT)","38409.00","37689.00"
"22/03/2021 13:00 - 22/03/2021 14:00","Italy (IT)","37700.00","38186.00"
"22/03/2021 14:00 - 22/03/2021 15:00","Italy (IT)","38513.00","38774.00"
"22/03/2021 15:00 - 22/03/2021 16:00","Italy (IT)","38730.00","39237.00"
"22/03/2021 16:00 - 22/03/2021 17:00","Italy (IT)","39139.00","39275.00"
"22/03/2021 17:00 - 22/03/2021 18:00","Italy (IT)","38448.00","39296.00"
"22/03/2021 18:00 - 22/03/2021 19:00","Italy (IT)","40069.00","40868.00"
"22/03/2021 19:00 - 22/03/2021 20:00","Italy (IT)","41673.00","42338.00"
"22/03/2021 20:00 - 22/03/2021 21:00","Italy (IT)","39578.00","40731.00"
"22/03/2021 21:00 - 22/03/2021 22:00","Italy (IT)","36467.00","37622.00"
"22/03/2021 22:00 - 22/03/2021 23:00","Italy (IT)","32294.00","33749.00"
"22/03/2021 23:00 - 23/03/2021 00:00","Italy (IT)","29084.00","30096.00"
"23/03/2021 00:00 - 23/03/2021 01:00","Italy (IT)","26681.00","27021.00"
"23/03/2021 01:00 - 23/03/2021 02:00","Italy (IT)","25183.00","25405.00"
"23/03/2021 02:00 - 23/03/2021 03:00","Italy (IT)","24523.00","24425.00"
"23/03/2021 03:00 - 23/03/2021 04:00","Italy (IT)","24398.00","24304.00"
"23/03/2021 04:00 - 23/03/2021 05:00","Italy (IT)","24875.00","24695.00"
"23/03/2021 05:00 - 23/03/2021 06:00","Italy (IT)","26793.00","26350.00"
"23/03/2021 06:00 - 23/03/2021 07:00","Italy (IT)","30521.00","30087.00"
"23/03/2021 07:00 - 23/03/2021 08:00","Italy (IT)","35980.00","35740.00"
"23/03/2021 08:00 - 23/03/2021 09:00","Italy (IT)","40679.00","40788.00"
"23/03/2021 09:00 - 23/03/2021 10:00","Italy (IT)","41860.00","41842.00"
"23/03/2021 10:00 - 23/03/2021 11:00","Italy (IT)","41338.00","42056.00"
"23/03/2021 11:00 - 23/03/2021 12:00","Italy (IT)","40960.00","41794.00"
"23/03/2021 12:00 - 23/03/2021 13:00","Italy (IT)","38151.00","40299.00"
"23/03/2021 13:00 - 23/03/2021 14:00","Italy (IT)","37797.00","40164.00"
"23/03/2021 14:00 - 23/03/2021 15:00","Italy (IT)","39117.00","39930.00"
"23/03/2021 15:00 - 23/03/2021 16:00","Italy (IT)","39417.00","40612.00"
"23/03/2021 16:00 - 23/03/2021 17:00","Italy (IT)","39748.00","41062.00"
"23/03/2021 17:00 - 23/03/2021 18:00","Italy (IT)","39140.00","41000.00"
"23/03/2021 18:00 - 23/03/2021 19:00","Italy (IT)","40733.00","41604.00"
"23/03/2021 19:00 - 23/03/2021 20:00","Italy (IT)","42758.00","43119.00"
"23/03/2021 20:00 - 23/03/2021 21:00","Italy (IT)","40264.00","41417.00"
"23/03/2021 21:00 - 23/03/2021 22:00","Italy (IT)","37060.00","38404.00"
"23/03/2021 22:00 - 23/03/2021 23:00","Italy (IT)","32893.00","34461.00"
"23/03/2021 23:00 - 24/03/2021 00:00","Italy (IT)","29541.00","30419.00"
"24/03/2021 00:00 - 24/03/2021 01:00","Italy (IT)","27044.00","26815.00"
"24/03/2021 01:00 - 24/03/2021 02:00","Italy (IT)","25394.00","25278.00"
"24/03/2021 02:00 - 24/03/2021 03:00","Italy (IT)","24599.00","24532.00"
"24/03/2021 03:00 - 24/03/2021 04:00","Italy (IT)","24434.00","24445.00"
"24/03/2021 04:00 - 24/03/2021 05:00","Italy (IT)","25013.00","24820.00"
"24/03/2021 05:00 - 24/03/2021 06:00","Italy (IT)","26858.00","26611.00"
"24/03/2021 06:00 - 24/03/2021 07:00","Italy (IT)","30532.00","29603.00"
"24/03/2021 07:00 - 24/03/2021 08:00","Italy (IT)","36209.00","35121.00"
"24/03/2021 08:00 - 24/03/2021 09:00","Italy (IT)","40673.00","40054.00"
"24/03/2021 09:00 - 24/03/2021 10:00","Italy (IT)","41291.00","40869.00"
"24/03/2021 10:00 - 24/03/2021 11:00","Italy (IT)","40539.00","40879.00"
"24/03/2021 11:00 - 24/03/2021 12:00","Italy (IT)","39761.00","40230.00"
"24/03/2021 12:00 - 24/03/2021 13:00","Italy (IT)","37819.00","39245.00"
"24/03/2021 13:00 - 24/03/2021 14:00","Italy (IT)","37498.00","37893.00"
"24/03/2021 14:00 - 24/03/2021 15:00","Italy (IT)","38016.00","38320.00"
"24/03/2021 15:00 - 24/03/2021 16:00","Italy (IT)","38410.00","38036.00"
"24/03/2021 16:00 - 24/03/2021 17:00","Italy (IT)","38645.00","38624.00"
"24/03/2021 17:00 - 24/03/2021 18:00","Italy (IT)","38314.00","38095.00"
"24/03/2021 18:00 - 24/03/2021 19:00","Italy (IT)","39979.00","39292.00"
"24/03/2021 19:00 - 24/03/2021 20:00","Italy (IT)","42149.00","41960.00"
"24/03/2021 20:00 - 24/03/2021 21:00","Italy (IT)","39953.00","40509.00"
"24/03/2021 21:00 - 24/03/2021 22:00","Italy (IT)","36547.00","37628.00"
"24/03/2021 22:00 - 24/03/2021 23:00","Italy (IT)","32486.00","33554.00"
"24/03/2021 23:00 - 25/03/2021 00:00","Italy (IT)","29198.00","29659.00"
"25/03/2021 00:00 - 25/03/2021 01:00","Italy (IT)","26510.00","27299.00"
"25/03/2021 01:00 - 25/03/2021 02:00","Italy (IT)","25219.00","25675.00"
"25/03/2021 02:00 - 25/03/2021 03:00","Italy (IT)","24488.00","24656.00"
"25/03/2021 03:00 - 25/03/2021 04:00","Italy (IT)","24271.00","24427.00"
"25/03/2021 04:00 - 25/03/2021 05:00","Italy (IT)","24712.00","24887.00"
"25/03/2021 05:00 - 25/03/2021 06:00","Italy (IT)","26410.00","26503.00"
"25/03/2021 06:00 - 25/03/2021 07:00","Italy (IT)","30214.00","29727.00"
"25/03/2021 07:00 - 25/03/2021 08:00","Italy (IT)","35851.00","35074.00"
"25/03/2021 08:00 - 25/03/2021 09:00","Italy (IT)","39970.00","39669.00"
"25/03/2021 09:00 - 25/03/2021 10:00","Italy (IT)","40164.00","40637.00"
"25/03/2021 10:00 - 25/03/2021 11:00","Italy (IT)","39510.00","40048.00"
"25/03/2021 11:00 - 25/03/2021 12:00","Italy (IT)","38925.00","39506.00"
"25/03/2021 12:00 - 25/03/2021 13:00","Italy (IT)","37012.00","37829.00"
"25/03/2021 13:00 - 25/03/2021 14:00","Italy (IT)","36472.00","37359.00"
"25/03/2021 14:00 - 25/03/2021 15:00","Italy (IT)","37304.00","38429.00"
"25/03/2021 15:00 - 25/03/2021 16:00","Italy (IT)","37447.00","38441.00"
"25/03/2021 16:00 - 25/03/2021 17:00","Italy (IT)","37855.00","38972.00"
"25/03/2021 17:00 - 25/03/2021 18:00","Italy (IT)","37258.00","38858.00"
"25/03/2021 18:00 - 25/03/2021 19:00","Italy (IT)","39104.00","39650.00"
"25/03/2021 19:00 - 25/03/2021 20:00","Italy (IT)","41379.00","42235.00"
"25/03/2021 20:00 - 25/03/2021 21:00","Italy (IT)","39345.00","40588.00"
"25/03/2021 21:00 - 25/03/2021 22:00","Italy (IT)","36338.00","37601.00"
"25/03/2021 22:00 - 25/03/2021 23:00","Italy (IT)","32371.00","33806.00"
"25/03/2021 23:00 - 26/03/2021 00:00","Italy (IT)","28917.00","30179.00"
"26/03/2021 00:00 - 26/03/2021 01:00","Italy (IT)","26472.00","26683.00"
"26/03/2021 01:00 - 26/03/2021 02:00","Italy (IT)","24942.00","25255.00"
"26/03/2021 02:00 - 26/03/2021 03:00","Italy (IT)","24232.00","24520.00"
"26/03/2021 03:00 - 26/03/2021 04:00","Italy (IT)","24065.00","24194.00"
"26/03/2021 04:00 - 26/03/2021 05:00","Italy (IT)","24375.00","24510.00"
"26/03/2021 05:00 - 26/03/2021 06:00","Italy (IT)","26203.00","25963.00"
"26/03/2021 06:00 - 26/03/2021 07:00","Italy (IT)","29462.00","29630.00"
"26/03/2021 07:00 - 26/03/2021 08:00","Italy (IT)","34472.00","35207.00"
"26/03/2021 08:00 - 26/03/2021 09:00","Italy (IT)","38192.00","39798.00"
"26/03/2021 09:00 - 26/03/2021 10:00","Italy (IT)","38642.00","40564.00"
"26/03/2021 10:00 - 26/03/2021 11:00","Italy (IT)","37821.00","39735.00"
"26/03/2021 11:00 - 26/03/2021 12:00","Italy (IT)","37386.00","39046.00"
"26/03/2021 12:00 - 26/03/2021 13:00","Italy (IT)","35622.00","37231.00"
"26/03/2021 13:00 - 26/03/2021 14:00","Italy (IT)","35312.00","36197.00"
"26/03/2021 14:00 - 26/03/2021 15:00","Italy (IT)","36325.00","37132.00"
"26/03/2021 15:00 - 26/03/2021 16:00","Italy (IT)","36901.00","37981.00"
"26/03/2021 16:00 - 26/03/2021 17:00","Italy (IT)","36886.00","37753.00"
"26/03/2021 17:00 - 26/03/2021 18:00","Italy (IT)","36587.00","37588.00"
"26/03/2021 18:00 - 26/03/2021 19:00","Italy (IT)","38203.00","38028.00"
"26/03/2021 19:00 - 26/03/2021 20:00","Italy (IT)","40595.00","40954.00"
"26/03/2021 20:00 - 26/03/2021 21:00","Italy (IT)","38218.00","39393.00"
"26/03/2021 21:00 - 26/03/2021 22:00","Italy (IT)","35062.00","36134.00"
"26/03/2021 22:00 - 26/03/2021 23:00","Italy (IT)","31477.00","32486.00"
"26/03/2021 23:00 - 27/03/2021 00:00","Italy (IT)","28442.00","29227.00"
"27/03/2021 00:00 - 27/03/2021 01:00","Italy (IT)","26200.00","26230.00"
"27/03/2021 01:00 - 27/03/2021 02:00","Italy (IT)","24661.00","24658.00"
"27/03/2021 02:00 - 27/03/2021 03:00","Italy (IT)","23715.00","23630.00"
"27/03/2021 03:00 - 27/03/2021 04:00","Italy (IT)","23398.00","23365.00"
"27/03/2021 04:00 - 27/03/2021 05:00","Italy (IT)","23442.00","23258.00"
"27/03/2021 05:00 - 27/03/2021 06:00","Italy (IT)","24151.00","24070.00"
"27/03/2021 06:00 - 27/03/2021 07:00","Italy (IT)","25185.00","24975.00"
"27/03/2021 07:00 - 27/03/2021 08:00","Italy (IT)","28077.00","27578.00"
"27/03/2021 08:00 - 27/03/2021 09:00","Italy (IT)","30570.00","30151.00"
"27/03/2021 09:00 - 27/03/2021 10:00","Italy (IT)","31234.00","31508.00"
"27/03/2021 10:00 - 27/03/2021 11:00","Italy (IT)","30775.00","30977.00"
"27/03/2021 11:00 - 27/03/2021 12:00","Italy (IT)","29491.00","29983.00"
"27/03/2021 12:00 - 27/03/2021 13:00","Italy (IT)","27945.00","29018.00"
"27/03/2021 13:00 - 27/03/2021 14:00","Italy (IT)","26940.00","28104.00"
"27/03/2021 14:00 - 27/03/2021 15:00","Italy (IT)","27025.00","27612.00"
"27/03/2021 15:00 - 27/03/2021 16:00","Italy (IT)","27237.00","27365.00"
"27/03/2021 16:00 - 27/03/2021 17:00","Italy (IT)","27587.00","27640.00"
"27/03/2021 17:00 - 27/03/2021 18:00","Italy (IT)","28452.00","28434.00"
"27/03/2021 18:00 - 27/03/2021 19:00","Italy (IT)","31618.00","30354.00"
"27/03/2021 19:00 - 27/03/2021 20:00","Italy (IT)","34913.00","34703.00"
"27/03/2021 20:00 - 27/03/2021 21:00","Italy (IT)","33182.00","33627.00"
"27/03/2021 21:00 - 27/03/2021 22:00","Italy (IT)","30446.00","31171.00"
"27/03/2021 22:00 - 27/03/2021 23:00","Italy (IT)","27789.00","28543.00"
"27/03/2021 23:00 - 28/03/2021 00:00","Italy (IT)","25219.00","25720.00"
"28/03/2021 00:00 - 28/03/2021 01:00 (CET)","Italy (IT)","22981.00","23506.00"
"28/03/2021 01:00 (CET) - 28/03/2021 03:00 (CEST)","Italy (IT)","21626.00","21980.00"
"28/03/2021 03:00 (CEST) - 28/03/2021 04:00","Italy (IT)","21119.00","21237.00"
"28/03/2021 04:00 - 28/03/2021 05:00","Italy (IT)","20482.00","20818.00"
"28/03/2021 05:00 - 28/03/2021 06:00","Italy (IT)","20772.00","21189.00"
"28/03/2021 06:00 - 28/03/2021 07:00","Italy (IT)","21559.00","22071.00"
"28/03/2021 07:00 - 28/03/2021 08:00","Italy (IT)","21971.00","21859.00"
"28/03/2021 08:00 - 28/03/2021 09:00","Italy (IT)","23711.00","23501.00"
"28/03/2021 09:00 - 28/03/2021 10:00","Italy (IT)","25328.00","24783.00"
"28/03/2021 10:00 - 28/03/2021 11:00","Italy (IT)","26296.00","25807.00"
"28/03/2021 11:00 - 28/03/2021 12:00","Italy (IT)","26763.00","25663.00"
"28/03/2021 12:00 - 28/03/2021 13:00","Italy (IT)","26649.00","24810.00"
"28/03/2021 13:00 - 28/03/2021 14:00","Italy (IT)","24447.00","23561.00"
"28/03/2021 14:00 - 28/03/2021 15:00","Italy (IT)","23251.00","22997.00"
"28/03/2021 15:00 - 28/03/2021 16:00","Italy (IT)","23020.00","22953.00"
"28/03/2021 16:00 - 28/03/2021 17:00","Italy (IT)","23264.00","22770.00"
"28/03/2021 17:00 - 28/03/2021 18:00","Italy (IT)","23562.00","23299.00"
"28/03/2021 18:00 - 28/03/2021 19:00","Italy (IT)","25302.00","24517.00"
"28/03/2021 19:00 - 28/03/2021 20:00","Italy (IT)","28728.00","27582.00"
"28/03/2021 20:00 - 28/03/2021 21:00","Italy (IT)","31123.00","31527.00"
"28/03/2021 21:00 - 28/03/2021 22:00","Italy (IT)","29743.00","30271.00"
"28/03/2021 22:00 - 28/03/2021 23:00","Italy (IT)","27378.00","27852.00"
"28/03/2021 23:00 - 29/03/2021 00:00","Italy (IT)","24415.00","25109.00"
"29/03/2021 00:00 - 29/03/2021 01:00","Italy (IT)","22073.00","22673.00"
"29/03/2021 01:00 - 29/03/2021 02:00","Italy (IT)","20960.00","21235.00"
"29/03/2021 02:00 - 29/03/2021 03:00","Italy (IT)","20284.00","20550.00"
"29/03/2021 03:00 - 29/03/2021 04:00","Italy (IT)","20092.00","20456.00"
"29/03/2021 04:00 - 29/03/2021 05:00","Italy (IT)","20811.00","20784.00"
"29/03/2021 05:00 - 29/03/2021 06:00","Italy (IT)","22961.00","22728.00"
"29/03/2021 06:00 - 29/03/2021 07:00","Italy (IT)","28440.00","27627.00"
"29/03/2021 07:00 - 29/03/2021 08:00","Italy (IT)","33874.00","32333.00"
"29/03/2021 08:00 - 29/03/2021 09:00","Italy (IT)","38286.00","36765.00"
"29/03/2021 09:00 - 29/03/2021 10:00","Italy (IT)","39173.00","37827.00"
"29/03/2021 10:00 - 29/03/2021 11:00","Italy (IT)","38607.00","36837.00"
"29/03/2021 11:00 - 29/03/2021 12:00","Italy (IT)","37789.00","35907.00"
"29/03/2021 12:00 - 29/03/2021 13:00","Italy (IT)","35352.00","34106.00"
"29/03/2021 13:00 - 29/03/2021 14:00","Italy (IT)","35079.00","33622.00"
"29/03/2021 14:00 - 29/03/2021 15:00","Italy (IT)","35483.00","34801.00"
"29/03/2021 15:00 - 29/03/2021 16:00","Italy (IT)","35636.00","35457.00"
"29/03/2021 16:00 - 29/03/2021 17:00","Italy (IT)","35131.00","35402.00"
"29/03/2021 17:00 - 29/03/2021 18:00","Italy (IT)","34365.00","34711.00"
"29/03/2021 18:00 - 29/03/2021 19:00","Italy (IT)","34459.00","34410.00"
"29/03/2021 19:00 - 29/03/2021 20:00","Italy (IT)","37054.00","36372.00"
"29/03/2021 20:00 - 29/03/2021 21:00","Italy (IT)","37866.00","38346.00"
"29/03/2021 21:00 - 29/03/2021 22:00","Italy (IT)","35273.00","35974.00"
"29/03/2021 22:00 - 29/03/2021 23:00","Italy (IT)","31537.00","32294.00"
"29/03/2021 23:00 - 30/03/2021 00:00","Italy (IT)","28521.00","28869.00"
"30/03/2021 00:00 - 30/03/2021 01:00","Italy (IT)","26031.00","26232.00"
"30/03/2021 01:00 - 30/03/2021 02:00","Italy (IT)","24627.00","24924.00"
"30/03/2021 02:00 - 30/03/2021 03:00","Italy (IT)","24000.00","23951.00"
"30/03/2021 03:00 - 30/03/2021 04:00","Italy (IT)","23657.00","23499.00"
"30/03/2021 04:00 - 30/03/2021 05:00","Italy (IT)","23914.00","23943.00"
"30/03/2021 05:00 - 30/03/2021 06:00","Italy (IT)","25479.00","25924.00"
"30/03/2021 06:00 - 30/03/2021 07:00","Italy (IT)","29966.00","30541.00"
"30/03/2021 07:00 - 30/03/2021 08:00","Italy (IT)","35088.00","35566.00"
"30/03/2021 08:00 - 30/03/2021 09:00","Italy (IT)","39439.00","39730.00"
"30/03/2021 09:00 - 30/03/2021 10:00","Italy (IT)","39909.00","40496.00"
"30/03/2021 10:00 - 30/03/2021 11:00","Italy (IT)","38687.00","39479.00"
"30/03/2021 11:00 - 30/03/2021 12:00","Italy (IT)","37907.00","38427.00"
"30/03/2021 12:00 - 30/03/2021 13:00","Italy (IT)","35514.00","36410.00"
"30/03/2021 13:00 - 30/03/2021 14:00","Italy (IT)","35144.00","35871.00"
"30/03/2021 14:00 - 30/03/2021 15:00","Italy (IT)","35756.00","36368.00"
"30/03/2021 15:00 - 30/03/2021 16:00","Italy (IT)","36044.00","37221.00"
"30/03/2021 16:00 - 30/03/2021 17:00","Italy (IT)","36234.00","37330.00"
"30/03/2021 17:00 - 30/03/2021 18:00","Italy (IT)","35207.00","36606.00"
"30/03/2021 18:00 - 30/03/2021 19:00","Italy (IT)","34649.00","35973.00"
"30/03/2021 19:00 - 30/03/2021 20:00","Italy (IT)","37178.00","37286.00"
"30/03/2021 20:00 - 30/03/2021 21:00","Italy (IT)","38173.00","38631.00"
"30/03/2021 21:00 - 30/03/2021 22:00","Italy (IT)","35182.00","36480.00"
"30/03/2021 22:00 - 30/03/2021 23:00","Italy (IT)","31415.00","33095.00"
"30/03/2021 23:00 - 31/03/2021 00:00","Italy (IT)","28395.00","29528.00"
"31/03/2021 00:00 - 31/03/2021 01:00","Italy (IT)","25886.00","26518.00"
"31/03/2021 01:00 - 31/03/2021 02:00","Italy (IT)","24360.00","25166.00"
"31/03/2021 02:00 - 31/03/2021 03:00","Italy (IT)","23549.00","24367.00"
"31/03/2021 03:00 - 31/03/2021 04:00","Italy (IT)","23581.00","24061.00"
"31/03/2021 04:00 - 31/03/2021 05:00","Italy (IT)","24005.00","24133.00"
"31/03/2021 05:00 - 31/03/2021 06:00","Italy (IT)","25512.00","25398.00"
"31/03/2021 06:00 - 31/03/2021 07:00","Italy (IT)","29907.00","29442.00"
"31/03/2021 07:00 - 31/03/2021 08:00","Italy (IT)","34431.00","34396.00"
"31/03/2021 08:00 - 31/03/2021 09:00","Italy (IT)","38505.00","38764.00"
"31/03/2021 09:00 - 31/03/2021 10:00","Italy (IT)","39263.00","39572.00"
"31/03/2021 10:00 - 31/03/2021 11:00","Italy (IT)","38400.00","38845.00"
"31/03/2021 11:00 - 31/03/2021 12:00","Italy (IT)","37666.00","38177.00"
"31/03/2021 12:00 - 31/03/2021 13:00","Italy (IT)","35538.00","36542.00"
"31/03/2021 13:00 - 31/03/2021 14:00","Italy (IT)","35094.00","35914.00"
"31/03/2021 14:00 - 31/03/2021 15:00","Italy (IT)","35713.00","36025.00"
"31/03/2021 15:00 - 31/03/2021 16:00","Italy (IT)","35938.00","36166.00"
"31/03/2021 16:00 - 31/03/2021 17:00","Italy (IT)","36084.00","35753.00"
"31/03/2021 17:00 - 31/03/2021 18:00","Italy (IT)","35254.00","34886.00"
"31/03/2021 18:00 - 31/03/2021 19:00","Italy (IT)","34763.00","34540.00"
"31/03/2021 19:00 - 31/03/2021 20:00","Italy (IT)","37077.00","36195.00"
"31/03/2021 20:00 - 31/03/2021 21:00","Italy (IT)","37937.00","37943.00"
"31/03/2021 21:00 - 31/03/2021 22:00","Italy (IT)","35057.00","35823.00"
"31/03/2021 22:00 - 31/03/2021 23:00","Italy (IT)","31423.00","32464.00"
"31/03/2021 23:00 - 01/04/2021 00:00","Italy (IT)","28433.00","29362.00"
"01/04/2021 00:00 - 01/04/2021 01:00","Italy (IT)","26359.00","26433.00"
"01/04/2021 01:00 - 01/04/2021 02:00","Italy (IT)","24770.00","24795.00"
"01/04/2021 02:00 - 01/04/2021 03:00","Italy (IT)","24061.00","23797.00"
"01/04/2021 03:00 - 01/04/2021 04:00","Italy (IT)","23771.00","23580.00"
"01/04/2021 04:00 - 01/04/2021 05:00","Italy (IT)","24017.00","23884.00"
"01/04/2021 05:00 - 01/04/2021 06:00","Italy (IT)","25528.00","25244.00"
"01/04/2021 06:00 - 01/04/2021 07:00","Italy (IT)","29633.00","29107.00"
"01/04/2021 07:00 - 01/04/2021 08:00","Italy (IT)","33348.00","33003.00"
"01/04/2021 08:00 - 01/04/2021 09:00","Italy (IT)","37952.00","37887.00"
"01/04/2021 09:00 - 01/04/2021 10:00","Italy (IT)","38921.00","39608.00"
"01/04/2021 10:00 - 01/04/2021 11:00","Italy (IT)","37906.00","38887.00"
"01/04/2021 11:00 - 01/04/2021 12:00","Italy (IT)","37253.00","37900.00"
"01/04/2021 12:00 - 01/04/2021 13:00","Italy (IT)","35626.00","35705.00"
"01/04/2021 13:00 - 01/04/2021 14:00","Italy (IT)","35409.00","34746.00"
"01/04/2021 14:00 - 01/04/2021 15:00","Italy (IT)","36213.00","35427.00"
"01/04/2021 15:00 - 01/04/2021 16:00","Italy (IT)","36215.00","35869.00"
"01/04/2021 16:00 - 01/04/2021 17:00","Italy (IT)","36062.00","35848.00"
"01/04/2021 17:00 - 01/04/2021 18:00","Italy (IT)","35166.00","35145.00"
"01/04/2021 18:00 - 01/04/2021 19:00","Italy (IT)","34521.00","34233.00"
"01/04/2021 19:00 - 01/04/2021 20:00","Italy (IT)","36447.00","35341.00"
"01/04/2021 20:00 - 01/04/2021 21:00","Italy (IT)","37441.00","37562.00"
"01/04/2021 21:00 - 01/04/2021 22:00","Italy (IT)","34426.00","35609.00"
"01/04/2021 22:00 - 01/04/2021 23:00","Italy (IT)","30977.00","32330.00"
"01/04/2021 23:00 - 02/04/2021 00:00","Italy (IT)","28197.00","29215.00"
"02/04/2021 00:00 - 02/04/2021 01:00","Italy (IT)","25926.00","26170.00"
"02/04/2021 01:00 - 02/04/2021 02:00","Italy (IT)","24245.00","24572.00"
"02/04/2021 02:00 - 02/04/2021 03:00","Italy (IT)","23329.00","23803.00"
"02/04/2021 03:00 - 02/04/2021 04:00","Italy (IT)","23039.00","23428.00"
"02/04/2021 04:00 - 02/04/2021 05:00","Italy (IT)","23412.00","23250.00"
"02/04/2021 05:00 - 02/04/2021 06:00","Italy (IT)","24662.00","24585.00"
"02/04/2021 06:00 - 02/04/2021 07:00","Italy (IT)","28572.00","28158.00"
"02/04/2021 07:00 - 02/04/2021 08:00","Italy (IT)","32128.00","32485.00"
"02/04/2021 08:00 - 02/04/2021 09:00","Italy (IT)","35734.00","37311.00"
"02/04/2021 09:00 - 02/04/2021 10:00","Italy (IT)","36952.00","38451.00"
"02/04/2021 10:00 - 02/04/2021 11:00","Italy (IT)","36398.00","37034.00"
"02/04/2021 11:00 - 02/04/2021 12:00","Italy (IT)","35749.00","36049.00"
"02/04/2021 12:00 - 02/04/2021 13:00","Italy (IT)","33875.00","34132.00"
"02/04/2021 13:00 - 02/04/2021 14:00","Italy (IT)","33256.00","32985.00"
"02/04/2021 14:00 - 02/04/2021 15:00","Italy (IT)","33603.00","33363.00"
"02/04/2021 15:00 - 02/04/2021 16:00","Italy (IT)","33543.00","33485.00"
"02/04/2021 16:00 - 02/04/2021 17:00","Italy (IT)","33626.00","33390.00"
"02/04/2021 17:00 - 02/04/2021 18:00","Italy (IT)","32895.00","32941.00"
"02/04/2021 18:00 - 02/04/2021 19:00","Italy (IT)","32538.00","32792.00"
"02/04/2021 19:00 - 02/04/2021 20:00","Italy (IT)","34449.00","34266.00"
"02/04/2021 20:00 - 02/04/2021 21:00","Italy (IT)","35605.00","35700.00"
"02/04/2021 21:00 - 02/04/2021 22:00","Italy (IT)","32753.00","33381.00"
"02/04/2021 22:00 - 02/04/2021 23:00","Italy (IT)","29706.00","30505.00"
"02/04/2021 23:00 - 03/04/2021 00:00","Italy (IT)","26992.00","27552.00"
"03/04/2021 00:00 - 03/04/2021 01:00","Italy (IT)","24496.00","24328.00"
"03/04/2021 01:00 - 03/04/2021 02:00","Italy (IT)","22906.00","22455.00"
"03/04/2021 02:00 - 03/04/2021 03:00","Italy (IT)","22062.00","21331.00"
"03/04/2021 03:00 - 03/04/2021 04:00","Italy (IT)","21598.00","20942.00"
"03/04/2021 04:00 - 03/04/2021 05:00","Italy (IT)","21472.00","20978.00"
"03/04/2021 05:00 - 03/04/2021 06:00","Italy (IT)","21819.00","21337.00"
"03/04/2021 06:00 - 03/04/2021 07:00","Italy (IT)","23118.00","22958.00"
"03/04/2021 07:00 - 03/04/2021 08:00","Italy (IT)","24213.00","24280.00"
"03/04/2021 08:00 - 03/04/2021 09:00","Italy (IT)","26527.00","26089.00"
"03/04/2021 09:00 - 03/04/2021 10:00","Italy (IT)","27702.00","27310.00"
"03/04/2021 10:00 - 03/04/2021 11:00","Italy (IT)","27631.00","27020.00"
"03/04/2021 11:00 - 03/04/2021 12:00","Italy (IT)","26644.00","26282.00"
"03/04/2021 12:00 - 03/04/2021 13:00","Italy (IT)","25693.00","25670.00"
"03/04/2021 13:00 - 03/04/2021 14:00","Italy (IT)","24932.00","25072.00"
"03/04/2021 14:00 - 03/04/2021 15:00","Italy (IT)","25412.00","24801.00"
"03/04/2021 15:00 - 03/04/2021 16:00","Italy (IT)","25543.00","24772.00"
"03/04/2021 16:00 - 03/04/2021 17:00","Italy (IT)","25521.00","24827.00"
"03/04/2021 17:00 - 03/04/2021 18:00","Italy (IT)","25857.00","25691.00"
"03/04/2021 18:00 - 03/04/2021 19:00","Italy (IT)","26589.00","26971.00"
"03/04/2021 19:00 - 03/04/2021 20:00","Italy (IT)","28769.00","29000.00"
"03/04/2021 20:00 - 03/04/2021 21:00","Italy (IT)","29679.00","30466.00"
"03/04/2021 21:00 - 03/04/2021 22:00","Italy (IT)","27425.00","28224.00"
"03/04/2021 22:00 - 03/04/2021 23:00","Italy (IT)","24870.00","25548.00"
"03/04/2021 23:00 - 04/04/2021 00:00","Italy (IT)","22483.00","23035.00"
"04/04/2021 00:00 - 04/04/2021 01:00","Italy (IT)","20631.00","20992.00"
"04/04/2021 01:00 - 04/04/2021 02:00","Italy (IT)","18836.00","19458.00"
"04/04/2021 02:00 - 04/04/2021 03:00","Italy (IT)","18010.00","18454.00"
"04/04/2021 03:00 - 04/04/2021 04:00","Italy (IT)","17502.00","17915.00"
"04/04/2021 04:00 - 04/04/2021 05:00","Italy (IT)","17371.00","17692.00"
"04/04/2021 05:00 - 04/04/2021 06:00","Italy (IT)","17681.00","18065.00"
"04/04/2021 06:00 - 04/04/2021 07:00","Italy (IT)","18119.00","18163.00"
"04/04/2021 07:00 - 04/04/2021 08:00","Italy (IT)","18441.00","18614.00"
"04/04/2021 08:00 - 04/04/2021 09:00","Italy (IT)","20663.00","20664.00"
"04/04/2021 09:00 - 04/04/2021 10:00","Italy (IT)","22560.00","22126.00"
"04/04/2021 10:00 - 04/04/2021 11:00","Italy (IT)","23948.00","23471.00"
"04/04/2021 11:00 - 04/04/2021 12:00","Italy (IT)","25246.00","23542.00"
"04/04/2021 12:00 - 04/04/2021 13:00","Italy (IT)","24660.00","22846.00"
"04/04/2021 13:00 - 04/04/2021 14:00","Italy (IT)","21383.00","20750.00"
"04/04/2021 14:00 - 04/04/2021 15:00","Italy (IT)","19194.00","18808.00"
"04/04/2021 15:00 - 04/04/2021 16:00","Italy (IT)","19216.00","18951.00"
"04/04/2021 16:00 - 04/04/2021 17:00","Italy (IT)","19709.00","19317.00"
